#{"t_start": 1721239536.5780709, "env_id": "None"}
r,l,t
-45.575459,52,2.133178
-55.68047,52,4.619232
-48.057636,52,6.811454
-41.548351,52,9.329978
-55.848298,52,11.542253
-58.057296,52,14.053956
-48.894689,52,16.166869
-50.815099,52,18.783089
-47.808394,52,20.886888
-45.511015,52,23.4905
-47.901002,52,25.602838
-49.958179,52,28.097689
-49.839417,52,30.300317
-49.651389,52,32.80585
-55.87618,52,34.999188
-49.51881,52,37.512218
-52.20048,52,39.617354
-52.277071,52,42.23368
-55.197423,52,44.337335
-42.534509,52,46.915445
-43.983997,52,49.015999
-54.78267,52,51.503745
-53.918974,52,53.702083
-58.018512,52,56.223332
-48.258206,52,58.413846
-53.492202,52,60.898915
-47.352088,52,63.375618
-58.237973,52,65.567685
-47.971659,52,68.106232
-49.651994,52,70.291816
-52.769041,52,72.806371
-51.997964,52,74.906311
-49.319153,52,77.516624
-52.764003,52,79.621735
-56.874112,52,82.244591
-46.077697,52,84.352391
-51.856873,52,86.983446
-52.400361,52,89.089739
-48.840101,52,91.610592
-48.12113,52,93.806699
-52.820511,52,96.308979
-53.111119,52,98.504872
-53.268892,52,101.014762
-59.959326,52,103.123147
-52.717271,52,105.735473
-53.736819,52,107.840681
-51.685579,52,110.453416
-46.017829,52,112.569105
-48.945892,52,115.084434
-50.846402,52,117.277633
-57.321554,52,119.815117
-55.03236,52,122.428355
-53.936169,52,124.53368
-48.007745,52,127.13866
-54.392006,52,129.335583
-48.72899,52,131.861156
-51.688967,52,134.055667
-55.928591,52,136.57129
-44.886913,52,138.679246
-48.83042,52,141.268478
-47.678903,52,143.376832
-45.345373,52,145.96574
-49.790547,52,148.070159
-57.423397,52,150.56126
-42.274141,52,152.759644
-56.296534,52,155.267109
-63.643758,52,157.459917
-53.24308,52,159.962351
-53.109291,52,162.155648
-58.800961,52,164.642228
-47.838807,52,166.744124
-54.062758,52,169.34287
-53.111417,52,171.442822
-52.646953,52,174.021348
-54.951979,52,176.126211
-49.015751,52,178.630039
-49.424057,52,181.206134
-50.732657,52,183.309755
-58.782701,52,185.901324
-58.735287,52,188.001953
-47.903341,52,190.502749
-46.420364,52,192.701601
-51.166814,52,195.224957
-48.898434,52,197.416138
-52.339583,52,199.933516
-50.728982,52,202.034878
-54.727157,52,204.662228
-52.705213,52,206.77234
-48.104674,52,209.364973
-57.220496,52,211.469988
-45.221992,52,213.956644
-54.561609,52,216.147148
-48.068797,52,218.654622
-51.578554,52,220.845439
-47.779154,52,223.351271
-54.560324,52,225.460899
-53.913796,52,228.07824
-52.390137,52,230.179808
-46.422312,52,232.774144
-43.742733,52,234.875665
-56.228297,52,237.46605
-49.558294,52,239.987462
-47.036314,52,242.102443
-46.448159,52,244.707153
-52.865688,52,246.806197
-47.92421,52,249.415261
-53.585185,52,251.519639
-54.733642,52,254.058596
-46.479174,52,256.254283
-53.110636,52,258.779594
-60.566989,52,260.974644
-57.937561,52,263.486261
-57.604385,52,265.598046
-51.485879,52,268.211729
-55.327255,52,270.314676
-59.645132,52,272.916825
-55.741324,52,275.025371
-54.24117,52,277.563501
-52.176219,52,279.76066
-52.385587,52,282.269421
-53.567992,52,284.464863
-53.0526,52,286.977377
-47.941617,52,289.087528
-56.123145,52,291.685015
-56.360013,52,293.789783
-46.311818,52,296.384015
-49.471954,52,298.871171
-54.473853,52,300.980834
-53.844275,52,303.56272
-48.833451,52,305.663216
