#{"t_start": 1714568276.3752425, "env_id": "None"}
r,l,t
10.054887,11,1.626835
32.837114,34,2.644008
11.072633,12,3.003076
10.36581,11,3.33176
13.739204,14,3.754896
29.430254,30,4.772343
69.325138,72,7.028307
23.314144,24,8.156623
17.525531,18,8.697312
28.362005,30,9.597579
12.424655,13,10.075551
18.878149,19,10.644417
15.415087,16,11.51008
16.863207,17,12.01848
39.882589,40,13.220584
30.798461,32,14.266144
27.628167,28,15.47543
22.144157,23,16.163781
13.434285,14,16.584266
26.27373,26,17.365093
50.227164,51,19.363686
16.761077,17,19.874243
27.376346,29,20.744083
6.955433,8,20.98762
39.158448,39,22.496626
23.995093,25,23.341777
9.333983,10,23.640423
25.888273,27,24.453493
21.697788,22,25.459533
36.024685,36,26.542904
71.45693,72,29.084484
20.774485,21,29.716552
17.385628,19,30.291417
22.705569,24,31.014602
109.425347,110,34.667171
17.170978,18,35.47405
22.621068,25,36.319999
20.728963,22,36.984123
25.719569,26,37.765419
73.009111,74,40.309521
28.30337,29,41.187128
55.118517,57,43.144556
24.596956,26,43.927539
76.38282,81,46.699701
51.41591,53,48.542527
16.163507,18,49.175896
28.307517,30,50.081662
28.246291,29,50.953625
25.816307,26,51.962043
40.292906,42,53.319136
39.606221,41,54.55533
205.556403,201,61.190222
200.422179,201,67.902067
40.249449,41,69.413726
18.288069,20,70.111577
70.877878,72,72.516149
53.062137,54,74.240907
34.941649,36,75.545076
70.714554,72,77.728416
19.737447,22,78.689932
20.389195,21,79.324337
194.141171,201,85.901267
41.719191,42,87.26305
202.323091,201,93.80986
201.33293,201,100.416591
17.665971,18,100.959628
53.028078,57,102.889108
47.377901,49,104.467221
39.678923,41,105.884534
58.576599,60,107.973376
52.204061,54,109.614812
14.159114,15,110.068157
149.697994,156,115.271486
198.399666,201,121.973346
44.058637,45,123.332822
206.27133,201,130.032961
21.723558,25,130.788352
65.751569,66,132.977486
86.77807,93,136.030104
111.981255,118,139.823046
192.729979,201,146.370249
191.650048,201,152.854219
195.006636,201,159.417865
197.604333,201,165.917216
199.22031,201,172.499689
199.234552,201,179.096134
197.95013,201,185.61942
22.478354,23,186.484466
82.595086,87,189.206802
194.400466,201,195.740922
114.415306,124,199.849387
180.220316,185,205.812227
17.299612,18,206.356833
20.929763,22,207.019944
199.747249,201,213.599879
181.062603,187,219.67084
201.759817,201,226.2724
80.397266,81,228.895092
206.423826,201,235.556727
204.868149,201,242.258246
63.929438,65,244.224474
27.332017,29,245.332982
205.152508,201,252.009276
205.618147,201,258.741251
200.060558,201,265.492804
204.987901,201,272.44375
18.897239,20,273.05632
200.411814,201,279.731481
205.016865,201,286.555975
203.095267,201,293.310971
199.301,201,300.015903
81.721673,84,302.950239
206.783075,201,309.63384
36.652119,39,310.916002
201.515181,201,317.60357
12.473356,15,318.061378
200.731736,201,324.859061
203.944674,201,331.609126
