#{"t_start": 1726653402.3417583, "env_id": "None"}
r,l,t
-75.460754,201,11.063202
-215.225101,201,22.172724
-508.929279,201,33.122834
34.912898,201,44.178747
-634.573964,201,55.203679
-137.263302,201,66.230808
39.370173,201,77.205355
-189.650174,201,88.314786
-236.188175,201,99.41794
-77.959684,201,110.442447
-1836.987063,201,121.47279
-168.244776,201,132.465431
-278.185503,201,143.602344
-118.689305,201,154.487458
-242.616063,201,165.623039
-151.715678,201,176.631644
-202.780962,201,187.598447
-217.930886,201,198.633864
-129.488764,201,209.637799
-320.405713,201,220.750021
-478.856846,201,231.756711
-217.526294,201,242.811564
-206.265165,201,253.870533
-1852.594486,201,264.815075
-211.081904,201,275.91956
-223.158076,201,286.915549
-620.001855,201,297.967173
-623.962975,201,308.956187
-68.269125,201,320.020208
-314.364427,201,331.057265
-217.318074,201,342.052649
-513.991646,201,353.116803
-184.524083,201,364.101378
-62.859274,201,375.128846
-1857.870092,201,386.094578
-1818.918915,201,397.186193
-209.134997,201,408.268287
-76.942906,201,419.20578
-218.655401,201,430.264905
-341.889752,201,441.239005
-1846.479789,201,452.306295
-360.758323,201,463.200712
-220.181807,201,474.252461
-208.862263,201,485.356487
-197.29897,201,496.34788
-498.085987,201,507.421612
43.206471,201,518.467905
-470.6037,201,529.515132
-349.734275,201,540.465663
-205.363196,201,551.523503
-153.09651,201,562.612881
-611.687327,201,573.580122
-336.114683,201,584.634708
-160.772052,201,595.568438
-1762.561703,201,606.678906
-1288.72389,201,617.644049
-178.119971,201,628.702824
-784.48558,201,639.796191
-777.504387,201,650.840927
-917.296858,201,661.941908
-613.18992,201,672.939291
-51.486801,201,683.997432
-189.677445,201,694.964799
-328.925174,201,706.086265
-49.683295,201,717.190673
33.617494,201,728.201526
41.053885,201,739.298344
-1855.901717,201,750.245386
-978.751208,201,761.284927
-67.846415,201,772.276781
-728.245128,201,783.289099
-322.505174,201,794.376948
-1018.966333,201,805.324648
-1852.370749,201,816.340224
-75.375217,201,827.311727
-1842.057711,201,838.392135
-585.428085,201,849.376982
-826.005947,201,860.504559
-455.985495,201,871.548141
-1797.043574,201,882.576197
-1699.583634,201,893.715691
-890.624428,201,904.664658
-1455.672561,201,915.692351
-1846.171798,201,926.623768
-1820.181154,201,937.720172
45.961323,201,948.795799
46.154155,201,959.756606
-1756.967811,201,970.801724
-1147.643215,201,981.778559
-757.311525,201,992.809001
-80.094301,201,1003.764726
-1111.475286,201,1014.854079
-1845.310043,201,1025.979054
-1611.440523,201,1037.003328
-1871.773468,201,1047.9946
-1864.606485,201,1059.021861
-64.880134,201,1070.092592
-70.965118,201,1081.09208
-1763.153729,201,1092.134201
-1863.717859,201,1103.138196
-1545.55948,201,1115.536712
-1864.374226,201,1126.549905
-1872.400888,201,1137.514096
-665.587231,201,1148.587681
-72.861518,201,1159.569411
-173.979759,201,1170.654378
-1869.31,201,1181.746808
-1402.283734,201,1192.719025
41.229768,201,1203.735666
-1879.517374,201,1214.682679
-1876.430668,201,1225.740851
-1884.709368,201,1236.72266
-1881.041445,201,1247.822333
-77.199123,201,1258.879879
-332.048449,201,1269.897625
-1093.331787,201,1280.970349
39.094984,201,1291.970943
39.524985,201,1302.979364
-1053.746666,201,1313.925309
42.757108,201,1325.070833
-1869.425243,201,1336.121008
-327.977942,201,1347.115374
-61.882025,201,1358.254686
41.604724,201,1369.250064
-1806.050476,201,1380.372182
-1671.957288,201,1391.428683
42.728758,201,1402.482914
-328.606117,201,1413.448565
-1879.166661,201,1424.554629
40.69019,201,1435.646506
-978.469683,201,1446.66834
-1767.904279,201,1457.696397
-1735.009856,201,1468.601976
-566.002052,201,1479.667407
-1214.362872,201,1490.600981
-1744.458987,201,1501.674471
-1874.697197,201,1512.705292
-1823.875638,201,1523.676989
-1825.936756,201,1534.725839
-64.254185,201,1545.700306
-1590.384707,201,1556.848733
-181.687111,201,1567.824675
-78.653655,201,1578.892831
42.24726,201,1589.952995
-83.511946,201,1600.939866
-1422.112731,201,1611.949601
-1009.71367,201,1622.971945
-1009.176152,201,1634.017119
-1883.584026,201,1644.993576
-1639.338678,201,1656.15441
-983.042431,201,1667.206501
-1857.35886,201,1678.216352
-1485.51783,201,1689.263638
-1878.178907,201,1700.29002
-953.628614,201,1711.352274
43.032638,201,1722.307632
-949.981188,201,1733.383499
-696.348113,201,1744.499188
-1850.075356,201,1755.353404
-459.274521,201,1766.44844
-1257.696277,201,1777.47373
-1848.450176,201,1788.556922
-191.202946,201,1799.511002
-1879.457041,201,1810.637002
-1879.828201,201,1821.674413
-1034.040035,201,1832.641294
-1884.532104,201,1843.738732
-1855.764255,201,1854.808468
-1881.461578,201,1865.90466
-58.381525,201,1876.936177
-1886.943981,201,1888.041831
