#{"t_start": 1726597298.745108, "env_id": "None"}
r,l,t
-21.094272,22,0.911278
-11.327566,22,1.797587
-13.673678,22,2.687884
-10.830725,22,3.576791
-12.780096,22,4.617709
-99.73188,22,5.591867
-12.147356,22,6.480722
-18.620382,22,7.36858
-15.262575,22,8.257928
-12.049486,22,9.29557
-18.883759,22,10.183856
-9.8716,22,11.160385
-16.598799,22,12.049581
-20.161929,22,13.086427
-13.545743,22,13.974733
-10.085386,22,14.862227
-11.36924,22,15.750566
-8.011756,22,16.723058
-17.272559,22,17.767264
-10.382112,22,18.657856
-15.352334,22,19.543884
-8.649842,22,20.431227
-8.609502,22,21.460902
-12.439523,22,22.438559
-12.697563,22,23.325513
-7.288522,22,24.213746
-17.365582,22,25.10201
-8.36586,22,26.128191
-7.328791,22,27.014476
-8.995028,22,27.991987
-10.48905,22,28.880451
-7.224077,22,29.919938
-10.403497,22,30.806365
-10.328863,22,31.693729
-10.041154,22,32.674657
-6.520985,22,33.560858
-7.210739,22,34.589703
-11.011341,22,35.475211
-12.78029,22,36.359535
-11.421238,22,37.24778
-13.347148,22,38.361634
-9.07708,22,39.251477
-7.885628,22,40.141357
-7.674758,22,41.029871
-8.667801,22,41.916718
-9.983852,22,42.953201
-14.666929,22,43.934914
-7.225753,22,44.823251
-12.06673,22,45.711724
-8.029144,22,46.598451
-11.345022,22,47.623032
-7.979088,22,48.5114
-14.944763,22,49.49079
-10.297398,22,50.378984
-10.762274,22,51.418105
-7.123775,22,52.3064
-15.341454,22,53.193661
-7.152054,22,54.078804
-11.314859,22,55.059727
-9.577871,22,56.087864
-9.336231,22,56.974516
-6.170236,22,57.859663
-6.213097,22,58.747437
-8.726029,22,59.770908
-14.863337,22,60.75096
-8.905094,22,61.63834
-11.600938,22,62.526036
-10.79055,22,63.414708
-16.602701,22,64.452422
-8.473593,22,65.428049
-5.941245,22,66.318892
-11.88847,22,67.207453
-7.867908,22,68.236084
-11.98672,22,69.122624
-8.662321,22,70.009975
-6.45642,22,70.987418
-7.542795,22,71.875942
-10.239439,22,72.901704
-8.877563,22,73.788015
-7.389643,22,74.677289
-11.569962,22,75.562699
-7.484681,22,76.678918
-9.854303,22,77.565937
-8.104973,22,78.453053
-6.481969,22,79.341859
-9.776686,22,80.230691
-9.750432,22,81.256306
-8.6239,22,82.235883
-7.659321,22,83.121308
-6.136052,22,84.009408
-10.179094,22,85.040581
-9.621848,22,85.933724
-9.323859,22,86.821159
-10.00405,22,87.797641
-9.884975,22,88.685367
-7.857852,22,89.714213
-9.471559,22,90.601107
-13.101526,22,91.489252
-8.292298,22,92.468582
-9.173693,22,93.359712
-6.792228,22,94.386272
-10.432699,22,95.271478
-9.186407,22,96.158827
-18.58286,22,97.044765
-11.967638,22,98.168462
-12.273985,22,99.05465
-9.150192,22,99.942183
-9.397465,22,100.830761
-7.623324,22,101.718578
-8.96006,22,102.750337
-6.009457,22,103.724012
-15.986805,22,104.610178
-7.252835,22,105.496243
-12.970368,22,106.530168
-15.976383,22,107.419249
-13.263492,22,108.306592
-7.296413,22,109.279351
-10.142618,22,110.16919
-10.971103,22,111.19833
-7.909994,22,112.087016
-10.34371,22,112.974348
-10.262598,22,113.861703
-12.762899,22,114.982357
-12.16674,22,115.868725
-8.301906,22,116.754456
-9.532143,22,117.642668
-12.726279,22,118.530542
-9.768291,22,119.55797
-11.38276,22,120.535585
-10.626723,22,121.423893
-18.504721,22,122.311129
-7.956224,22,123.342325
-9.937486,22,124.236622
-8.342386,22,125.209682
-6.29143,22,126.097795
-7.416933,22,126.98524
-9.078876,22,128.01596
-10.108065,22,128.903231
-9.79948,22,129.791723
-6.404014,22,130.765363
-11.358456,22,131.790721
-7.979318,22,132.684088
-7.932109,22,133.575567
-6.824313,22,134.46001
-8.884207,22,135.347265
-8.562641,22,136.464023
-10.082114,22,137.352277
-9.999652,22,138.239992
-6.720977,22,139.12684
-9.845046,22,140.016233
-8.230332,22,141.046321
-7.324513,22,142.019812
-7.254746,22,142.907733
-13.798672,22,143.796711
-6.256279,22,144.823214
-10.132048,22,145.710188
-10.087139,22,146.595037
-10.050776,22,147.570223
-8.022188,22,148.457177
-9.54778,22,149.486962
-9.524682,22,150.375766
-8.950217,22,151.264098
-7.697102,22,152.239661
-8.10984,22,153.267551
-8.061777,22,154.155823
-11.519694,22,155.043061
-8.663076,22,155.93116
-11.398253,22,156.819468
-9.845331,22,157.936479
-6.568877,22,158.823966
-9.367145,22,159.713319
-7.793692,22,160.601134
-9.22057,22,161.626834
-8.239221,22,162.513155
-9.130284,22,163.492625
-9.327636,22,164.381916
-8.453477,22,165.267907
-6.260871,22,166.29543
-8.623236,22,167.182231
-9.103122,22,168.070863
-7.85863,22,169.050661
-11.270306,22,170.080401
-8.390532,22,170.972152
-8.066316,22,171.859974
-7.657998,22,172.748349
-9.575095,22,173.636238
-10.418765,22,174.753685
-13.03037,22,175.640891
-7.048843,22,176.529229
-7.539295,22,177.41713
-7.094209,22,178.445779
-10.327532,22,179.332361
-8.252126,22,180.309923
-11.486396,22,181.199392
-7.57415,22,182.084847
-7.362592,22,183.111581
-7.177292,22,183.999172
-8.413315,22,184.975089
-10.615766,22,185.864332
-9.953549,22,186.753002
-6.687644,22,187.780338
-9.259187,22,188.667318
-7.909137,22,189.556334
-7.36674,22,190.533916
-6.726978,22,191.561679
-8.46095,22,192.44906
-7.325649,22,193.336224
-7.828307,22,194.226057
-9.806047,22,195.113895
-7.176709,22,196.230991
-9.589676,22,197.117449
-7.393379,22,198.004883
-7.212172,22,198.890749
-9.664427,22,199.924217
-9.309051,22,200.812535
-8.277151,22,201.789515
-7.445483,22,202.6823
-7.254004,22,203.570965
-8.158644,22,204.600915
-7.14417,22,205.492553
-8.387361,22,206.380619
-8.98553,22,207.356021
-11.569767,22,208.396229
-7.587382,22,209.286894
-10.178795,22,210.175709
-9.739931,22,211.063549
-9.142719,22,212.041809
-7.574441,22,213.081847
-7.683002,22,213.969523
-6.974844,22,214.857338
-6.742305,22,215.745207
-7.999765,22,216.781768
-7.546718,22,217.754992
-7.074523,22,218.640566
-8.921008,22,219.527102
-8.48617,22,220.41332
-6.856995,22,221.441616
-8.590137,22,222.332205
-7.105949,22,223.308038
-5.661069,22,224.19459
-9.681364,22,225.221175
-8.454695,22,226.107203
-12.198741,22,226.994308
-6.368519,22,227.88166
-8.020053,22,228.86099
-7.004642,22,229.897842
-6.918763,22,230.785769
-7.908222,22,231.672764
-8.739561,22,232.561404
-6.504333,22,233.44921
-8.630161,22,234.57963
-11.167899,22,235.467743
-5.949764,22,236.355116
-7.589295,22,237.24398
-6.641947,22,238.27284
-6.975101,22,239.15762
-9.710125,22,240.134191
-7.735148,22,241.023519
-6.984,22,241.911136
-7.820866,22,242.937655
-9.182518,22,243.824068
-7.992449,22,244.797051
-7.097477,22,245.683352
-10.258375,22,246.71526
-10.06929,22,247.602054
-9.583956,22,248.490275
-7.844866,22,249.378452
-8.248234,22,250.357297
-7.636405,22,251.383132
-9.433721,22,252.270971
-10.83961,22,253.159237
-9.104973,22,254.047045
-7.79194,22,255.073837
-9.151309,22,256.051931
-10.320138,22,256.93973
-8.891221,22,257.828062
-7.961519,22,258.715848
-14.86437,22,259.744052
-6.407748,22,260.630143
-19.906874,22,261.608981
-14.120285,22,262.496253
-16.09335,22,263.53044
-7.125305,22,264.421477
-10.19383,22,265.309744
-9.569986,22,266.198562
-11.34803,22,267.170685
-8.388323,22,268.201398
-8.607691,22,269.09071
-8.760438,22,269.978054
-8.826979,22,270.865894
-10.297158,22,271.98216
-7.96803,22,272.869922
-11.475599,22,273.759585
-7.355442,22,274.646002
-9.052497,22,275.53383
-8.003273,22,276.562533
-7.600016,22,277.537234
-5.982995,22,278.426363
-5.983313,22,279.313837
-6.825671,22,280.202669
-10.56496,22,281.231021
-7.189144,22,282.118701
-8.971024,22,283.095093
-8.476928,22,283.983917
-13.425001,22,285.009591
-12.519576,22,285.896577
-8.582104,22,286.782828
-8.252063,22,287.67061
-8.681898,22,288.650752
-6.830398,22,289.677691
-6.701416,22,290.564463
-6.096863,22,291.451784
-10.439569,22,292.339397
-7.284687,22,293.366201
-8.031607,22,294.342931
-7.333978,22,295.231145
-7.176228,22,296.120009
-6.731886,22,297.006361
-7.839473,22,298.035883
-10.336243,22,298.922868
-9.170105,22,299.899632
-9.097793,22,300.787039
-9.340701,22,301.813846
-6.887788,22,302.699858
-9.655832,22,303.58737
-7.263632,22,304.567107
-5.927811,22,305.455946
-5.006702,22,306.484438
-6.9884,22,307.369856
-9.479738,22,308.25578
-9.64365,22,309.142994
-9.251917,22,310.259963
-5.750193,22,311.147306
-8.484334,22,312.033732
-7.346002,22,312.922037
-8.838936,22,313.80968
-8.593488,22,314.836907
-10.845464,22,315.813622
-6.600323,22,316.701646
-10.795485,22,317.589595
-9.908592,22,318.617971
-7.083579,22,319.504686
-9.64914,22,320.39138
-9.624697,22,321.362423
-7.113246,22,322.248254
-8.395605,22,323.278114
-10.586462,22,324.168248
-10.86546,22,325.056082
-10.036911,22,325.944303
-8.25512,22,326.9163
-7.618724,22,327.941376
-8.186187,22,328.83235
-6.384899,22,329.72515
-6.873576,22,330.612991
-11.490945,22,331.728578
-8.833316,22,332.617136
-7.268154,22,333.503019
-7.863326,22,334.392209
-7.418589,22,335.280568
-8.832777,22,336.308575
-8.0652,22,337.284184
-7.567222,22,338.173024
-7.411054,22,339.060856
-5.667624,22,340.088578
-6.225674,22,340.975653
-7.68687,22,341.862784
-6.237031,22,342.840792
-8.216519,22,343.732777
-7.113981,22,344.75687
-8.053312,22,345.641178
-8.082579,22,346.529737
-7.441149,22,347.418486
-7.381997,22,348.539279
-6.06223,22,349.42612
-6.624149,22,350.313839
-5.703791,22,351.199931
-8.566666,22,352.085433
-7.880521,22,353.109847
-7.971854,22,354.088431
-7.142621,22,354.976091
-7.16713,22,355.864312
-7.798878,22,356.893966
-8.47214,22,357.781047
-6.239572,22,358.667872
-8.505793,22,359.645334
-7.504276,22,360.535685
-8.675093,22,361.568852
-6.152128,22,362.457684
-6.247733,22,363.345496
-9.14865,22,364.321676
-6.614512,22,365.353176
-10.725125,22,366.237249
-10.572507,22,367.125556
-8.573616,22,368.013501
-6.881554,22,368.90128
-8.157352,22,370.014292
-8.500294,22,370.9054
-10.144565,22,371.793707
-10.925957,22,372.680075
-9.656989,22,373.56911
-8.918411,22,374.59766
-6.637754,22,375.577931
-8.472874,22,376.464216
-7.331456,22,377.352637
-9.785075,22,378.384859
-7.571907,22,379.272443
-8.605147,22,380.161232
-6.438067,22,381.136464
-8.206353,22,382.024068
-6.895167,22,383.0538
-6.661694,22,383.940545
-7.139131,22,384.829741
-7.250817,22,385.717657
-6.881464,22,386.833764
-8.043272,22,387.722095
-6.107073,22,388.60979
-7.139669,22,389.49657
-8.800884,22,390.385581
-9.397789,22,391.498337
-6.805614,22,392.389567
-9.113384,22,393.278448
-8.968942,22,394.166679
-6.629918,22,395.193639
-7.601816,22,396.081425
-9.939762,22,397.052967
-6.428568,22,397.945813
-7.024205,22,398.834353
-8.439512,22,399.864288
-8.567805,22,400.749921
-8.642007,22,401.63579
-6.853334,22,402.613484
-10.256148,22,403.643958
-6.321637,22,404.531222
-7.00905,22,405.417449
-6.676789,22,406.302786
-7.469603,22,407.189182
-7.41885,22,408.306188
-8.284461,22,409.193451
-6.947056,22,410.081315
-6.411715,22,410.970659
-5.707726,22,412.00176
-6.758059,22,412.892403
-6.359791,22,413.867
-8.41329,22,414.753801
-6.167364,22,415.640479
-7.515363,22,416.672708
-9.293461,22,417.560051
-6.489689,22,418.447881
-6.370616,22,419.425474
-8.253791,22,420.31052
-7.890978,22,421.342585
-10.154061,22,422.230831
-7.380391,22,423.117511
-7.55976,22,424.091564
-5.693249,22,425.120858
-8.851606,22,426.009877
-6.7872,22,426.897099
-7.826319,22,427.784984
-5.535436,22,428.672393
-6.458282,22,429.789917
-6.104855,22,430.677678
-10.311332,22,431.565861
-7.305996,22,432.453519
-8.304632,22,433.480897
-7.185129,22,434.367455
-5.698546,22,435.341919
-6.036505,22,436.233843
-9.426554,22,437.122205
-7.547801,22,438.15765
-7.150125,22,439.04601
-7.288699,22,439.933355
-8.315312,22,440.907944
-6.264888,22,441.937574
-6.837278,22,442.826187
-8.18277,22,443.714395
-6.288752,22,444.6027
-8.759383,22,445.492831
-7.005373,22,446.607466
-8.261462,22,447.495339
-6.273767,22,448.383695
-8.615718,22,449.270969
-9.618276,22,450.298017
-7.720437,22,451.27384
-7.432533,22,452.163475
-6.720807,22,453.052274
-6.883842,22,453.942881
-9.277595,22,454.970325
-7.228251,22,455.857279
-6.704154,22,456.840103
-6.216139,22,457.729525
-6.460284,22,458.760126
-6.29333,22,459.645451
-9.467971,22,460.530863
-8.097965,22,461.421851
-9.237119,22,462.400903
-6.070286,22,463.436014
-6.517593,22,464.325268
-8.324217,22,465.213959
-7.943532,22,466.10071
-7.621918,22,466.989023
-8.850621,22,468.105532
-8.164074,22,468.994267
-8.308776,22,469.881968
-6.257543,22,470.771292
-6.053739,22,471.799333
-6.109744,22,472.686251
-6.870002,22,473.663465
-6.997609,22,474.551305
-8.35495,22,475.437966
-6.98613,22,476.463831
-6.677387,22,477.351212
-7.448433,22,478.240348
-8.349215,22,479.219591
-6.638003,22,480.247303
-6.820316,22,481.133993
-7.654588,22,482.019513
-6.803272,22,482.906768
-7.096189,22,483.883442
-7.097236,22,484.913921
-6.916907,22,485.803395
-6.177888,22,486.692389
-6.503641,22,487.576746
-6.637618,22,488.605102
-7.153665,22,489.581395
-5.773221,22,490.466159
-8.164372,22,491.354324
-5.870406,22,492.246342
-9.988443,22,493.277405
-5.740648,22,494.167629
-5.304294,22,495.138428
-7.557275,22,496.024167
-7.414245,22,497.05471
-7.173017,22,497.945913
-7.446202,22,498.834294
-6.95514,22,499.722265
-6.659868,22,500.695661
-11.223313,22,501.724746
-8.01676,22,502.614619
-5.452125,22,503.502793
-9.054242,22,504.390164
-6.599387,22,505.417407
-6.532201,22,506.394955
-7.414557,22,507.282748
-6.412446,22,508.170592
-5.832919,22,509.060831
-6.717665,22,510.087788
-8.787363,22,511.063446
-6.198688,22,511.953147
-9.818684,22,512.84024
-6.605374,22,513.727596
-6.046429,22,514.756033
-6.72402,22,515.640269
-6.998291,22,516.61939
-7.355553,22,517.507733
-6.613534,22,518.536498
-7.019296,22,519.425429
-5.239083,22,520.310679
-8.103064,22,521.195
-6.331923,22,522.168301
-7.802655,22,523.199149
-7.218457,22,524.08652
-9.412254,22,524.974367
-7.470325,22,525.861864
-6.877152,22,526.890619
-8.138666,22,527.867673
-5.434069,22,528.755512
-8.519745,22,529.645363
-6.22373,22,530.534808
-5.504371,22,531.581234
-10.19707,22,532.468578
-8.026104,22,533.443495
-6.971906,22,534.331701
-5.953557,22,535.360519
-9.36287,22,536.249851
-7.173239,22,537.136672
-7.752102,22,538.025488
-8.373136,22,538.997969
-9.674167,22,540.029747
-7.32352,22,540.917464
-6.037923,22,541.805767
-7.026832,22,542.69417
-6.112515,22,543.825984
-5.994658,22,544.71445
-7.232091,22,545.599943
-7.699523,22,546.487073
-6.060515,22,547.375396
-4.881675,22,548.404641
-7.640488,22,549.38045
-9.564236,22,550.26748
-6.674829,22,551.155704
