#{"t_start": 1726595172.556103, "env_id": "None"}
r,l,t
-15.771699,22,0.913673
-11.862717,22,1.800989
-14.341154,22,2.685735
-13.218507,22,3.571626
-7.241142,22,4.604274
-10.888986,22,5.585942
-11.421586,22,6.475781
-10.56991,22,7.363085
-17.775403,22,8.250381
-7.466464,22,9.287028
-11.784549,22,10.174698
-10.981098,22,11.150507
-15.580924,22,12.037602
-16.842158,22,13.080528
-8.797659,22,13.968122
-10.319176,22,14.855407
-8.270917,22,15.744154
-12.405349,22,16.720559
-10.700115,22,17.763254
-11.473304,22,18.651977
-15.03159,22,19.541821
-7.066085,22,20.429524
-12.433516,22,21.456222
-8.681273,22,22.430591
-12.899101,22,23.3179
-8.438375,22,24.206712
-6.273678,22,25.094528
-7.74492,22,26.121335
-9.546013,22,27.007504
-9.33697,22,27.985562
-7.356496,22,28.876638
-8.249972,22,29.911259
-9.507761,22,30.799094
-6.275984,22,31.687433
-18.59837,22,32.663165
-9.423084,22,33.55053
-11.542552,22,34.594863
-7.907567,22,35.48123
-11.4111,22,36.371172
-6.300714,22,37.25799
-6.273556,22,38.373494
-9.963108,22,39.260158
-7.189365,22,40.149915
-10.499978,22,41.040736
-8.1654,22,41.926209
-8.550176,22,42.950888
-11.170814,22,43.930472
-6.626351,22,44.817074
-10.920541,22,45.706407
-12.268279,22,46.594218
-10.512188,22,47.623663
-5.85605,22,48.510445
-9.032575,22,49.489891
-7.380809,22,50.376641
-9.520608,22,51.399284
-8.881538,22,52.286559
-8.154584,22,53.177387
-6.738151,22,54.063201
-8.035683,22,55.037404
-9.179573,22,56.066061
-12.18315,22,56.953874
-9.273592,22,57.841673
-12.26732,22,58.731293
-5.593105,22,59.758783
-6.398693,22,60.733684
-6.805042,22,61.62227
-7.655372,22,62.510109
-8.947202,22,63.396825
-6.936146,22,64.436812
-8.730705,22,65.411106
-10.362087,22,66.296969
-6.343487,22,67.183099
-8.205312,22,68.20577
-8.322315,22,69.092202
-12.135038,22,69.97716
-10.721068,22,70.951171
-6.610745,22,71.837546
-5.745551,22,72.861657
-18.817855,22,73.747718
-5.945169,22,74.632787
-9.96013,22,75.520101
-6.38995,22,76.645509
-7.746226,22,77.533202
-7.672017,22,78.419141
-8.978348,22,79.305447
-9.762519,22,80.191723
-6.496713,22,81.235873
-8.083264,22,82.218744
-8.664135,22,83.109186
-7.225045,22,83.998122
-10.354157,22,85.025442
-10.724891,22,85.912131
-8.451754,22,86.797942
-7.793345,22,87.77001
-9.162386,22,88.656926
-7.404605,22,89.687656
-12.719034,22,90.575862
-7.241333,22,91.463175
-7.826841,22,92.437198
-7.872745,22,93.322562
-7.034321,22,94.355234
-8.896262,22,95.245141
-7.672798,22,96.134962
-6.746175,22,97.020355
-10.368133,22,98.138329
-8.862198,22,99.027418
-7.264359,22,99.915231
-8.223461,22,100.802254
-6.794985,22,101.68814
-8.365927,22,102.712249
-9.026741,22,103.691505
-7.382155,22,104.580402
-8.468353,22,105.468698
-10.002031,22,106.495768
