#{"t_start": 1720642740.644288, "env_id": "None"}
r,l,t
15.493219,16,0.665747
8.584576,9,1.028845
31.160772,32,2.323899
11.73046,12,2.807826
13.588435,14,3.370556
13.582211,14,3.935004
16.63202,17,4.782468
16.417569,17,5.562272
47.653368,48,7.49984
12.714691,13,8.023422
12.522027,13,9.349205
14.668564,15,9.957126
44.886823,45,11.865519
21.240997,22,12.758669
16.047584,17,14.078368
11.42271,12,14.560998
29.854601,30,15.772339
13.216816,14,16.337752
15.684271,16,16.983601
17.153834,18,17.803558
24.042319,24,19.594587
34.717184,35,21.004438
33.47854,34,22.376618
81.299823,83,26.816138
22.533862,23,27.744156
19.014958,19,29.466022
21.365824,22,30.354854
149.646559,151,37.309753
27.562022,28,38.943957
35.852486,36,40.397297
17.718698,18,41.123123
23.662923,24,42.091417
33.073892,34,44.212421
21.119947,22,45.101399
16.618451,17,45.787994
26.349032,27,46.879763
41.432572,42,49.75603
102.006395,104,54.680486
95.713876,96,59.527707
81.30574,82,63.909787
40.508072,41,65.564487
60.413551,60,69.196929
15.389978,16,69.841677
92.483735,93,74.324037
38.892762,39,75.991425
91.064606,93,80.389711
40.90914,41,82.141162
70.983438,72,85.596683
201.076586,201,95.258037
102.297185,103,100.037214
200.122931,201,109.450834
169.386551,171,117.705973
22.813261,23,118.641228
200.272097,201,127.843096
201.307339,201,136.965633
74.306146,74,140.502291
199.633504,201,149.920988
33.925996,34,151.293346
47.13399,47,153.701643
200.936868,201,162.933923
200.698699,201,172.312868
47.316835,48,174.250151
200.991291,201,183.374095
30.664743,31,185.126653
200.11528,201,194.524657
200.509956,201,204.249112
200.552182,201,234.035552
201.029183,201,243.439904
29.314753,30,244.760649
200.958296,201,254.055866
200.935959,201,263.220382
201.153189,201,272.387131
200.554672,201,281.541863
20.879525,21,282.388755
43.004869,43,284.751904
200.207548,201,294.238405
50.529881,51,296.293637
201.646303,201,306.551175
201.451224,201,317.146717
202.051885,201,327.855961
88.053266,87,332.469179
199.720011,201,343.016844
135.40651,135,349.528834
200.688586,201,360.341727
201.486397,201,371.1368
201.047247,201,381.936585
146.563638,147,390.290639
201.693138,201,401.255593
201.424748,201,411.844902
200.999376,201,421.663306
201.191718,201,431.231745
201.486136,201,440.794571
201.013082,201,450.238199
200.786184,201,459.685393
200.971955,201,468.710447
200.100681,201,477.773047
200.976409,201,486.955256
200.583433,201,496.059304
200.833256,201,505.416047
199.514828,201,514.738482
200.768749,201,523.982999
199.754569,201,533.34803
199.85057,201,542.389774
200.731711,201,551.488333
33.485438,34,552.860056
33.778539,34,554.593155
200.620767,201,563.764581
199.549641,201,572.71474
21.784711,22,573.602404
200.186217,201,582.626067
200.398245,201,591.842416
200.529526,201,601.17828
201.042976,201,610.865965
200.388669,201,620.375434
199.206008,201,629.499172
25.326621,26,630.548239
200.716155,201,639.726443
200.102059,201,648.967461
199.022993,201,658.424676
18.585166,19,659.741835
13.628931,14,660.30824
30.992435,32,661.694744
200.568324,201,670.896656
34.032757,34,672.268048
19.858985,20,673.698808
21.77948,22,674.585716
12.74792,13,675.10803
35.929548,36,676.560667
17.675243,18,677.28681
200.594733,201,686.623303
31.236383,32,688.439846
199.298553,201,697.843903
199.60133,201,707.086
22.136898,23,708.014096
41.764274,43,709.841139
145.121413,146,716.925234
21.429311,22,717.81351
11.619081,12,718.297076
18.609658,19,719.061978
21.874206,22,720.593794
13.565793,14,721.245481
199.995548,201,730.710188
13.543615,14,731.275601
30.814205,31,732.528467
180.291999,185,741.379432
13.430374,14,741.944403
13.54768,14,742.509465
83.169316,83,746.558618
22.94084,24,747.527119
200.94048,201,756.993727
21.525586,22,758.501577
20.733757,22,759.392776
199.961472,201,768.796445
200.777264,201,778.659767
201.25004,201,788.560412
19.73783,20,789.367969
31.281614,32,790.660782
200.749475,201,800.438263
200.902618,201,810.113036
201.959941,201,820.124924
201.418908,201,830.361623
201.1128,201,840.546196
201.126938,201,850.327576
200.61845,201,861.089989
201.138298,201,870.987047
201.192267,201,880.736786
134.482135,135,887.069338
201.099152,201,896.866019
200.905998,201,906.526818
201.027101,201,916.317952
23.862202,24,917.286726
201.176201,201,927.08172
199.371079,201,936.838944
18.018646,19,937.605635
201.295366,201,947.5586
24.18197,25,949.364774
201.023857,201,959.245037
201.181745,201,969.133289
201.228028,201,979.778537
200.325517,201,990.382463
202.215263,201,1000.970646
200.685961,201,1011.650744
17.612415,18,1012.377094
201.419826,201,1022.804983
201.269056,201,1033.3251
200.125531,201,1043.658146
43.346123,43,1045.4881
15.658154,16,1046.133395
92.502594,93,1051.138581
201.86012,201,1061.699735
43.884076,44,1064.760997
201.816749,201,1075.492388
82.430544,83,1080.236234
201.152253,201,1091.201072
19.524838,20,1092.008649
201.833629,201,1103.17592
25.083684,25,1104.184285
163.676,164,1113.813638
201.571751,201,1124.826792
201.655726,201,1135.825711
34.366617,35,1137.238268
201.517917,201,1148.265768
186.929291,187,1158.562764
26.914213,27,1159.65219
164.996292,166,1169.083072
201.619566,201,1179.590876
201.757178,201,1190.098498
201.125762,201,1200.430592
201.577449,201,1211.368637
201.008483,201,1221.87526
193.966736,194,1231.673158
201.744372,201,1241.693552
200.824865,201,1251.771441
200.858566,201,1261.875779
200.473879,201,1272.142737
38.537103,39,1273.714409
201.416085,201,1283.966761
201.431306,201,1294.151057
201.614974,201,1304.376112
17.622124,18,1306.142831
201.381047,201,1316.309111
201.508482,201,1326.58579
201.328669,201,1337.007301
199.810348,201,1347.311739
201.035515,201,1357.463096
201.690291,201,1368.010422
201.328325,201,1378.383708
33.46736,34,1379.845008
201.258084,201,1390.357626
32.868015,33,1391.690401
21.370439,22,1393.886687
200.909215,201,1404.551653
201.511305,201,1414.795511
200.907544,201,1424.938783
201.595394,201,1435.464178
202.485566,201,1446.194582
201.179949,201,1457.360161
201.809732,201,1468.388055
202.253725,201,1479.262377
201.726272,201,1489.88958
201.469858,201,1500.329534
201.335215,201,1510.833704
201.050785,201,1521.467527
201.34518,201,1531.691717
201.139826,201,1541.771599
200.538372,201,1551.987382
200.827901,201,1561.881336
201.376449,201,1571.393659
201.247031,201,1580.963054
200.466467,201,1590.596102
200.926617,201,1600.333838
201.081348,201,1610.075436
201.424927,201,1619.804051
201.249022,201,1629.539405
200.554393,201,1639.205157
24.007062,24,1640.170758
200.805248,201,1649.950106
200.289495,201,1659.717427
201.97988,201,1669.510749
12.476604,13,1670.036049
201.245229,201,1679.980148
201.033878,201,1689.733601
199.890937,201,1699.917687
199.928663,201,1709.815191
201.528668,201,1719.597758
200.629614,201,1729.442583
200.876314,201,1739.37572
201.451431,201,1749.304709
201.559344,201,1759.317558
200.940355,201,1769.324273
201.070535,201,1779.362709
202.13168,201,1789.41114
200.978335,201,1799.261169
201.519218,201,1808.99931
200.464902,201,1818.902945
33.63316,34,1821.1127
201.046628,201,1831.092354
201.036552,201,1841.047094
200.982856,201,1850.826925
22.524237,23,1851.754841
200.222001,201,1861.521439
201.844193,201,1871.197151
199.341703,199,1881.016137
96.241288,97,1885.697766
201.408186,201,1895.559308
200.805726,201,1905.432771
201.142521,201,1915.324851
201.648787,201,1925.331939
51.87008,52,1928.464805
201.502963,201,1938.833267
200.661338,201,1949.345721
36.308169,37,1950.927836
201.374764,201,1961.550341
201.928342,201,1972.120315
201.430735,201,1982.497486
201.036573,201,1992.534673
201.418654,201,2002.480861
200.678486,201,2012.298428
201.183756,201,2022.05189
201.194795,201,2031.966711
201.569764,201,2041.813827
201.285343,201,2051.530704
201.064204,201,2061.189776
199.710378,201,2070.701213
201.134876,201,2080.172507
201.318862,201,2089.616221
17.634587,18,2090.436878
201.644991,201,2099.961591
21.206015,22,2100.848348
200.967784,201,2110.456025
200.576279,201,2120.196868
201.239155,201,2129.829457
200.948485,201,2139.639435
201.03744,201,2150.113341
117.641634,118,2155.717907
40.176122,41,2157.371974
201.065083,201,2167.076362
200.907085,201,2176.716217
35.945489,37,2178.213108
200.836136,201,2187.831943
201.388688,201,2198.69334
65.920225,66,2201.446537
200.834942,201,2211.603786
199.737084,201,2221.727406
200.524007,201,2231.555917
66.937503,67,2235.297559
65.150254,65,2238.769724
201.594982,201,2248.987707
132.111193,133,2255.383143
38.796916,39,2256.956367
19.734637,20,2257.763851
200.296767,201,2268.095884
135.192205,136,2275.796481
201.956132,201,2286.33693
201.562206,201,2296.750835
201.603942,201,2307.714872
108.39258,108,2313.45667
201.356404,201,2324.372204
202.27379,201,2335.523001
201.591164,201,2346.581548
201.559744,201,2357.81496
201.480329,201,2368.981983
201.213812,201,2380.242919
105.347145,107,2386.134799
68.661014,69,2390.372247
200.563555,201,2401.593905
40.640455,41,2403.247573
49.8866,50,2406.830538
66.516234,67,2409.532733
201.399969,201,2420.751533
148.721102,150,2429.738307
55.420989,56,2431.998685
50.336328,51,2435.53596
60.78241,61,2439.394759
19.682467,20,2440.203698
64.376845,66,2442.963114
11.187665,12,2444.852255
18.558536,19,2445.615698
64.489948,65,2448.334972
69.201344,70,2452.580876
22.574288,23,2453.508397
20.488921,21,2454.448509
93.073974,93,2459.670629
22.328092,23,2462.044905
38.506968,39,2463.707927
199.127476,201,2474.833408
75.855545,76,2479.461858
202.570634,201,2490.534508
201.103689,201,2501.82024
201.00343,201,2513.068349
