#{"t_start": 1726737569.2302284, "env_id": "None"}
r,l,t
-51.498719,52,2.108274
-51.068337,52,4.60818
-49.021179,52,6.78289
-52.035607,52,9.270973
-57.69409,52,11.439395
-54.203837,52,13.913703
-50.077189,52,16.00743
-55.347442,52,18.566265
-51.021082,52,20.650281
-60.307716,52,23.200919
-54.600916,52,25.279298
-48.695885,52,27.783801
-54.479735,52,29.959636
-61.08876,52,32.441521
-48.813816,52,34.607506
-51.27959,52,37.086134
-59.857632,52,39.176764
-43.158424,52,41.750865
-54.382634,52,43.835573
-58.202708,52,46.389062
-48.666544,52,48.472571
-56.06819,52,50.947959
-51.97836,52,53.12556
-52.204892,52,55.640673
-54.130479,52,57.808435
-48.759081,52,60.280185
-54.377245,52,62.758635
-47.926256,52,64.939706
-47.961366,52,67.413801
-52.836993,52,69.592728
-48.309369,52,72.047319
-54.606567,52,74.133211
-49.024847,52,76.705043
-47.423258,52,78.782247
-50.883835,52,81.360919
-46.763206,52,83.444737
-53.64502,52,86.010133
-56.30271,52,88.105343
-50.685324,52,90.580127
-47.936742,52,92.757208
-55.536407,52,95.244447
-48.284201,52,97.404743
-50.082691,52,99.881696
-54.135265,52,101.964003
-57.838859,52,104.55672
-47.947857,52,106.638355
-50.808036,52,109.18651
-50.899726,52,111.271112
-54.179468,52,113.745171
-53.884341,52,115.923723
-50.072124,52,118.418562
-48.128509,52,120.975305
-46.444024,52,123.062725
-53.35755,52,125.538105
-41.68702,52,127.701558
-49.327481,52,130.163947
-49.600566,52,132.34179
-46.072774,52,134.841095
-49.366853,52,136.922265
-56.96535,52,139.484277
-58.628712,52,141.566773
-47.39983,52,144.141376
-54.685109,52,146.232074
-48.518034,52,148.712697
-49.875018,52,150.878234
-48.524835,52,153.353424
-51.857093,52,155.529573
-49.314068,52,158.000094
-53.134463,52,160.180534
-54.571886,52,162.669187
-48.482897,52,164.75068
-46.867836,52,167.319467
-47.42983,52,169.404715
-55.481016,52,171.963054
-53.090344,52,174.0433
-55.13953,52,176.535232
-57.763653,52,179.101756
-49.574073,52,181.199713
-47.327251,52,183.785441
-51.456617,52,185.869642
-55.297099,52,188.339187
-53.272516,52,190.504387
-50.287216,52,192.997084
-51.10423,52,195.172414
-46.281393,52,197.652308
-51.28827,52,199.742819
-53.538194,52,202.306851
-47.018322,52,204.391495
-55.553034,52,206.948195
-53.136748,52,209.048834
-55.677399,52,211.537058
-53.850691,52,213.717279
-49.311405,52,216.190675
-50.087108,52,218.371293
-50.630165,52,220.859655
-49.082219,52,222.94347
-56.660976,52,225.518109
-42.356263,52,227.60028
-48.635635,52,230.180438
-42.56236,52,232.267471
-51.059726,52,234.853366
-50.443025,52,237.344952
-51.942652,52,239.438288
-51.574183,52,242.00992
-50.811777,52,244.096175
-50.360941,52,246.667351
-48.508661,52,248.751558
-54.889604,52,251.226099
-46.396764,52,253.392066
-54.452079,52,255.892393
-49.697334,52,258.071063
-49.617279,52,260.559513
-49.020431,52,262.639979
-44.150824,52,265.196536
-50.780937,52,267.274183
-47.02503,52,269.829342
-53.985459,52,271.930513
-50.436774,52,274.410312
-55.702251,52,276.581005
-54.664058,52,279.050549
-47.033535,52,281.226265
-51.162408,52,283.711407
-46.976638,52,285.79788
-53.1078,52,288.369856
-50.953335,52,290.466596
-49.209165,52,293.06308
-53.968343,52,295.528547
-49.320111,52,297.60712
-47.955733,52,300.151858
-52.7043,52,302.236845
-48.679366,52,304.799817
-51.46253,52,306.887766
-48.720558,52,309.473907
-52.302851,52,311.555047
-48.081505,52,314.016035
-49.863363,52,316.187746
-50.947885,52,318.643405
-49.409845,52,320.816667
-56.345407,52,323.291702
-53.446833,52,325.369357
-48.704473,52,327.924633
-54.765433,52,330.005692
-47.138139,52,332.583358
-47.629314,52,334.669037
-55.243882,52,337.140831
-47.815484,52,339.317287
-48.365862,52,341.781585
-50.254929,52,343.957798
-48.9745,52,346.457958
-48.245101,52,348.540033
-45.29443,52,351.088919
-53.019871,52,353.586892
-49.685692,52,355.756511
-50.497212,52,358.260468
-50.966087,52,360.345361
-53.790214,52,362.930789
-52.098896,52,365.010035
-47.411523,52,367.583575
-51.923541,52,369.66717
-47.004084,52,372.143768
-50.936124,52,374.323195
-47.292177,52,376.798082
-46.81476,52,378.964306
-53.217526,52,381.441258
-51.444489,52,383.62029
-54.659095,52,386.081397
-51.258851,52,388.167351
-47.500964,52,390.733605
-47.575923,52,392.812582
-45.24958,52,395.395743
-44.611013,52,397.484589
-45.616424,52,399.964124
-48.194404,52,402.142659
-48.998961,52,404.60779
-50.781831,52,406.789628
-48.221034,52,409.26786
-51.339572,52,411.744367
-43.02233,52,413.910201
-47.498282,52,416.400029
-45.774652,52,418.571655
-46.651565,52,421.059051
-47.23768,52,423.14596
-51.074444,52,425.708765
-50.921866,52,427.790649
-48.824136,52,430.37224
-44.321854,52,432.462088
