#{"t_start": 1726643804.6304708, "env_id": "None"}
r,l,t
38.65854,39,1.591636
30.863026,31,2.837799
26.856682,27,3.928776
39.836486,40,6.64456
27.894485,28,7.775209
11.634444,12,8.258178
64.658349,65,11.394969
43.874012,44,13.249877
76.154067,78,17.072436
23.454562,24,18.129426
11.663537,12,18.611042
132.10793,133,25.461612
40.458081,41,27.10852
19.949476,20,27.915047
43.634341,44,30.469707
35.911799,36,32.005411
86.870839,88,36.027271
52.854835,53,38.823882
60.866427,61,41.287614
197.342068,198,51.394315
171.310632,172,59.895118
200.623181,201,69.378728
39.869156,40,70.991796
119.434511,120,77.33029
200.490935,201,87.342453
200.661617,201,96.987361
143.758775,144,103.348243
143.417404,144,109.750246
200.654701,201,118.980106
146.702811,147,126.045445
200.702024,201,136.03927
200.734661,201,145.766223
199.53802,201,155.507329
200.928127,201,165.152043
200.737318,201,175.310222
83.557133,84,179.449668
199.667541,201,188.588726
200.584602,201,197.927857
200.602582,201,207.179549
200.833176,201,216.582205
200.760825,201,225.891303
26.063887,26,226.940081
160.645102,161,234.410652
200.749718,201,243.663085
200.792469,201,252.824607
201.123776,201,262.984089
200.92601,201,273.116012
200.713265,201,283.228536
200.882934,201,292.416259
200.943822,201,302.304409
200.845627,201,312.352672
200.323367,201,322.539611
200.964139,201,332.224617
200.718991,201,342.138299
200.853911,201,352.055327
200.857041,201,362.027798
200.733765,201,372.528066
200.936197,201,382.749102
200.996827,201,392.639456
200.91512,201,402.336379
200.817003,201,412.724781
200.732177,201,421.913421
200.677741,201,430.96664
91.838839,92,435.178366
201.13929,201,444.27613
200.925429,201,453.76992
200.783734,201,463.735832
200.915807,201,473.744051
200.868901,201,484.037791
200.84905,201,493.609129
200.55431,201,503.1269
69.306683,69,506.502947
200.433938,201,515.756958
200.308019,201,525.141217
200.748086,201,534.257798
200.980529,201,543.464443
200.751875,201,553.410431
200.498562,201,562.740764
111.927519,111,567.736788
198.80716,201,576.981375
200.037572,201,586.15835
198.554178,201,595.480775
197.603588,201,604.547239
34.55143,35,605.96038
199.317705,201,615.24233
198.244034,201,624.345693
189.990485,193,633.049482
198.034366,201,642.004246
199.083921,201,651.123056
198.961354,201,660.348078
133.392489,136,666.750652
164.648141,168,673.966562
156.335593,160,681.203163
198.880289,201,690.3507
198.979457,201,699.690638
199.999505,201,708.686642
198.741255,201,717.76684
199.987719,201,726.740372
200.435689,201,736.023876
200.321273,201,745.253793
199.346417,201,754.388812
128.494553,130,760.11734
199.14294,201,769.387025
199.90675,201,778.629152
201.097082,201,788.04763
105.726508,105,793.046324
201.007495,201,802.782421
72.364429,72,806.428274
200.741943,201,816.177595
201.200303,201,826.07882
201.095752,201,835.928587
189.13158,189,845.893481
201.153536,201,855.691693
200.953898,201,865.537045
201.025766,201,875.442347
200.906833,201,885.367445
201.087189,201,895.164362
126.368687,126,901.044724
200.918558,201,910.823603
201.170198,201,920.50955
200.931134,201,930.126671
200.911929,201,940.322723
201.151607,201,950.219436
201.133833,201,960.249234
201.059755,201,970.485288
201.17537,201,980.34341
200.562269,201,990.570314
200.77751,201,1000.546231
200.981566,201,1010.290913
201.003395,201,1019.92886
200.781446,201,1029.354196
200.591927,201,1038.706084
200.108915,201,1048.050465
200.968167,201,1057.684535
200.753789,201,1067.22602
200.850112,201,1076.892579
201.394219,201,1086.602932
201.09906,201,1096.158754
201.023419,201,1105.982244
200.976929,201,1115.608804
201.092214,201,1125.66385
201.476601,201,1135.927849
201.114419,201,1146.016973
200.931741,201,1156.125548
201.222258,201,1167.347097
201.087599,201,1177.825547
201.038965,201,1187.886393
201.23027,201,1197.907868
201.080705,201,1207.781564
201.140413,201,1217.646188
200.890965,201,1227.53093
201.122312,201,1237.417001
201.046489,201,1247.585859
201.294508,201,1257.509661
201.127802,201,1267.576834
201.209602,201,1277.641062
201.176829,201,1287.860782
124.808492,124,1293.837891
201.18842,201,1303.928961
142.061578,141,1310.663744
200.837544,201,1320.623533
201.202603,201,1330.865299
200.899744,201,1341.059031
201.143008,201,1351.049123
201.246132,201,1361.010601
200.99488,201,1371.045722
200.94705,201,1381.644172
201.066399,201,1391.723227
201.06484,201,1401.63492
201.066038,201,1411.471916
201.127057,201,1421.060019
201.098399,201,1430.546763
200.97479,201,1440.46117
201.211582,201,1450.301258
200.828812,201,1460.087459
200.81903,201,1469.965228
200.94008,201,1479.850691
200.780703,201,1490.009209
201.225836,201,1499.790304
200.992681,201,1509.664326
201.143643,201,1519.323232
200.384245,201,1530.139752
200.437202,201,1540.358802
202.365489,201,1550.372445
201.22724,201,1560.402817
200.876271,201,1570.731149
200.955372,201,1581.230692
200.84347,201,1591.487691
201.017685,201,1601.741304
200.841837,201,1611.857255
201.033381,201,1621.722002
201.185263,201,1631.865206
