#{"t_start": 1726641612.97179, "env_id": "None"}
r,l,t
14.630399,15,0.628431
49.69539,49,2.596813
11.544843,12,3.079443
16.577876,17,3.763802
13.675053,14,4.41015
37.378541,37,5.988229
33.784936,34,7.354042
27.385639,28,9.005421
33.481526,34,10.367776
39.555667,39,12.031202
31.445375,31,13.629926
23.681922,24,14.592319
13.523634,14,15.156767
45.575072,45,17.066455
85.239023,84,20.932669
79.723315,79,24.682549
15.646974,16,25.32688
13.60093,14,25.892771
87.104811,86,29.859246
165.712651,164,37.489104
16.537376,17,38.174562
21.549997,22,39.058785
53.653897,54,41.872098
16.649997,17,42.554549
31.63321,32,43.839049
72.898307,72,47.361979
110.410295,109,52.345684
42.449009,43,54.502766
16.624206,17,55.183973
75.517764,75,58.293648
108.585727,107,63.443185
133.221038,131,69.264613
143.769311,142,75.594058
77.94449,77,79.430344
173.065088,170,87.543838
19.641264,20,88.347134
13.516908,14,88.908081
44.77243,45,90.719528
146.443952,145,97.78518
202.952966,201,106.864216
145.242245,143,113.091508
107.463915,106,117.801763
166.863214,165,125.341847
203.783468,201,134.379912
65.570889,66,137.398024
152.007606,151,143.852011
202.838877,201,152.725949
34.61026,35,154.515941
20.541032,21,155.363179
162.780298,161,162.333265
91.120412,90,166.2181
204.21258,201,175.138363
203.901685,201,183.897924
71.987317,71,187.133909
203.30452,201,195.964782
121.216615,120,201.129985
203.690003,201,210.127018
202.666594,201,219.1549
202.927274,201,228.322856
28.689349,29,229.97773
202.821009,201,238.995134
202.510164,201,247.937877
201.191156,201,256.757719
180.429754,178,264.411202
107.381193,109,269.413886
203.871359,201,278.296651
203.875333,201,287.143445
203.837773,201,295.902691
203.504369,201,304.69744
185.503405,183,312.417505
202.816185,201,321.288642
200.502047,201,330.234545
202.708803,201,339.233305
202.923344,201,347.987384
61.936374,63,350.868947
203.540378,201,359.46736
203.128946,201,368.124347
203.357732,201,376.803814
116.707476,115,381.653733
203.310613,201,390.265295
203.444273,201,398.845079
202.237781,201,407.309047
202.105171,201,415.893862
202.699049,201,424.358822
202.276327,201,432.871191
202.55806,201,441.214568
178.948126,177,448.704507
39.584347,39,450.278824
203.566352,201,458.759922
203.862579,201,467.177962
202.431743,201,475.692931
202.546668,201,484.278385
201.77567,201,492.81078
201.851759,201,501.292407
201.815206,201,509.674017
201.402677,201,518.095135
156.996235,158,524.623341
23.258067,23,525.552297
59.628433,59,528.094575
200.107036,201,536.451121
25.30113,25,537.459161
51.438203,51,539.680094
201.541768,201,548.032754
90.467628,91,551.881158
62.709564,63,554.514532
202.756919,201,562.874877
201.70667,201,571.343062
201.379596,201,579.707191
202.137995,201,588.193132
201.719485,201,596.574579
38.977417,39,598.310161
139.23284,139,604.081875
202.099437,201,612.425657
61.44014,61,615.051344
201.976698,201,623.414911
116.503218,117,628.287172
174.267291,175,635.696432
58.366203,59,638.066617
200.473966,201,646.503718
50.688111,51,648.631886
200.114207,201,657.066897
87.647164,88,660.688909
201.129902,201,669.130775
122.323248,123,674.25986
49.43697,50,676.278551
42.70005,43,678.173715
22.265489,22,679.062394
200.545998,201,687.41628
47.602707,48,689.513719
46.848018,47,691.41037
46.643861,47,693.309911
47.539343,48,695.422646
43.716387,44,697.197118
53.727499,54,699.545716
35.732547,36,700.992532
51.590727,52,703.170232
39.600466,40,704.872874
43.692174,44,706.723711
37.726977,38,708.258684
117.054084,118,713.181744
77.951662,78,716.49082
80.378218,80,719.79881
80.01942,80,723.192763
71.890934,72,726.186474
122.308447,123,731.405386
45.273551,46,733.253327
59.342392,60,735.749598
53.400063,54,738.003882
201.206924,201,746.358486
200.898291,201,754.820721
200.763276,201,763.26371
201.044736,201,771.636114
201.269717,201,780.125066
87.767546,88,783.774022
201.77318,201,792.234576
201.745245,201,800.655078
201.966361,201,809.213447
201.731458,201,817.691687
202.244094,201,826.042729
202.122462,201,834.478251
201.223477,201,842.854604
201.199589,201,851.416149
200.017842,201,859.905461
202.073561,201,868.409246
201.941194,201,876.957886
201.956695,201,885.426904
202.23986,201,894.008937
202.17402,201,902.488215
203.357232,201,911.09473
203.683792,201,919.640052
