#{"t_start": 1714585055.6090367, "env_id": "None"}
r,l,t
-1158.767587,201,10.832419
-1191.922673,201,19.869025
-715.250441,201,28.732795
-1381.752228,201,37.677059
-1275.641964,201,46.54818
-1409.587767,201,55.529561
-1320.992944,201,64.424833
-1351.872288,201,73.446939
-1041.680719,201,82.427983
-1040.004511,201,91.333628
-1339.253036,201,100.322752
-1231.975778,201,109.255258
-1036.117413,201,118.253975
-1032.513069,201,127.16113
-1263.017205,201,136.152966
-1412.975738,201,145.129864
-1352.710954,201,154.039789
-1292.679909,201,163.030216
-1417.18218,201,171.944403
-1432.758062,201,180.937677
-1425.899723,201,189.839011
-1415.110443,201,198.8293
-1430.302554,201,207.823545
-1416.68913,201,216.733335
-1428.903609,201,225.732553
-1423.483287,201,234.654138
-1362.488897,201,243.647422
-936.637449,201,252.566499
-1413.191092,201,261.635983
-1421.95835,201,270.652935
-1423.189097,201,279.566352
-1426.949844,201,288.576857
-1428.68667,201,297.665463
-1307.314588,201,306.676002
-1431.075069,201,315.59847
-1441.961304,201,324.589222
-1444.560573,201,333.572014
-1430.107752,201,342.494462
-1333.277288,201,351.519315
-1430.44512,201,360.451404
-1410.423436,201,369.48738
-1431.530602,201,378.387333
-1447.55296,201,387.398411
-1382.032275,201,396.408208
-1384.723469,201,405.344531
-1339.845375,201,414.354046
-1416.492194,201,423.271023
-1418.80457,201,432.275778
-1363.129964,201,441.211518
-1234.992604,201,450.238917
-1040.344698,201,459.218738
-1091.948949,201,468.142657
-1381.576773,201,477.161835
-1339.15423,201,486.057941
-1444.485177,201,495.045558
-934.582364,201,503.960512
-1339.123671,201,512.997639
-1212.367317,201,522.02655
-1101.587749,201,530.97839
-1207.658793,201,539.971011
-1351.757696,201,548.886122
-927.91156,201,557.885645
-1103.578066,201,566.835587
-722.797565,201,575.831197
-732.13851,201,584.851413
-1053.173292,201,593.80602
-1158.142494,201,602.823108
-720.89835,201,611.739013
-1043.657868,201,620.815922
-1414.708756,201,629.746347
-1344.929632,201,638.758657
-1399.534386,201,647.76973
-839.694414,201,656.708415
-1096.54434,201,665.727151
-1264.175993,201,674.675041
-1411.376117,201,683.683184
-1359.957808,201,692.615237
-1399.532857,201,701.63216
-1407.98647,201,710.667762
-1422.254411,201,719.582322
-1421.1428,201,728.608867
-1359.620914,201,737.529928
-1445.229639,201,746.534077
-1428.146679,201,755.451669
-1432.741903,201,764.462348
-1446.277688,201,773.462231
-1459.358981,201,782.378518
-1460.816484,201,791.390756
-1464.3916,201,800.337279
-1396.095646,201,809.35128
-1436.23983,201,818.273249
-1455.197802,201,827.28329
-1430.950341,201,836.304401
-1429.074599,201,845.206628
-1436.553871,201,854.216771
-1438.101422,201,863.132603
-1360.375588,201,872.144702
-1444.907589,201,881.059616
-1441.258892,201,890.073172
