#{"t_start": 1720624783.0681605, "env_id": "None"}
r,l,t
24.626897,25,1.033601
55.581784,56,3.316226
14.531061,15,3.928875
33.659928,34,6.371296
12.453587,13,6.898765
63.702479,65,10.012381
21.873925,22,10.906878
13.736747,14,11.478413
25.336199,26,12.626382
15.465741,16,13.276109
23.603136,24,14.714447
48.106953,49,16.710026
33.203818,33,18.145636
24.913613,25,19.667187
20.476951,21,20.523401
17.593544,18,21.25682
11.597583,12,21.745379
59.11654,60,24.791762
34.57691,35,26.216204
48.034445,49,28.631284
23.297297,24,29.606235
10.354596,11,30.150479
22.796609,24,31.125409
95.592834,96,35.497812
78.518249,80,39.408268
35.437146,35,40.833946
149.98314,153,47.965503
20.700156,21,48.823896
22.982089,23,49.761008
34.170019,34,51.491596
38.613908,39,53.079398
59.005576,60,56.003374
181.298439,186,64.083755
71.012753,72,67.460494
16.903643,17,68.154842
22.628503,23,69.474362
22.141907,23,70.412262
13.922739,14,71.075344
23.74444,24,72.050957
43.420487,45,74.226161
17.545508,18,74.961447
23.965958,24,75.937112
69.127007,69,79.241354
82.853982,83,83.270537
149.776072,151,89.951614
43.081987,43,92.039565
28.840377,29,93.221943
56.148823,58,95.675238
35.226686,36,97.690931
200.658334,201,107.199666
175.086604,177,115.726127
52.66831,52,117.841337
195.665572,201,127.181291
29.766749,30,128.402783
95.536795,97,132.965889
28.833794,29,134.722553
202.604497,201,144.422168
48.407533,48,146.375574
199.502767,201,155.770333
201.554055,201,165.290998
34.823511,35,166.809386
128.822553,131,173.346297
31.805803,32,174.647474
133.778999,133,180.685671
200.617012,201,190.81099
198.641274,201,201.316624
203.336594,201,211.397604
203.372806,201,221.587565
202.566869,201,232.13614
201.410537,201,242.027306
202.055166,201,251.883759
202.114841,201,261.9593
198.08776,201,272.302394
204.372764,201,282.46701
189.979488,189,291.070642
203.475087,201,301.076678
204.182649,201,311.393959
204.865261,201,322.017388
202.703078,201,332.376045
205.1742,201,342.747288
203.122852,201,353.466223
203.813437,201,363.239675
202.321801,201,373.386436
203.949778,201,383.261109
199.816795,201,393.144036
203.167459,201,402.701612
202.991462,201,412.051512
89.209062,90,415.803662
126.821464,129,421.910716
199.841507,201,431.065026
201.067733,201,440.491798
201.850243,201,449.889209
203.489918,201,459.985597
204.208814,201,469.749176
203.01791,201,479.379301
203.26926,201,489.003087
201.32223,201,498.586425
203.531907,201,508.269281
201.662327,201,517.688413
201.376433,201,527.261676
201.444436,201,536.766389
201.331562,201,546.170634
202.203626,201,555.943727
202.811071,201,565.74943
203.705415,201,575.639021
203.251843,201,585.427068
203.004411,201,595.300834
201.820387,201,604.951453
202.518824,201,614.610886
202.912615,201,624.332014
204.441416,201,634.46121
205.050464,201,644.72224
204.678841,201,655.211969
206.146034,201,666.090592
203.115541,201,676.856816
204.517133,201,687.527555
205.058115,201,698.270184
201.711937,201,709.441659
201.804248,201,720.774548
200.809334,201,731.980088
206.927792,201,743.229707
205.878466,201,754.386851
207.019977,201,765.49558
206.176239,201,776.44519
204.701597,201,787.016166
198.436785,201,797.760706
197.008371,201,808.049872
197.489856,201,818.563248
196.405103,201,829.056968
194.850229,201,839.495224
195.773306,201,849.896642
190.477912,201,860.240394
18.379434,19,861.018585
188.74456,201,871.478708
14.94274,15,873.127076
19.408412,20,873.939141
57.021433,60,876.470261
19.552053,20,878.331126
93.077968,98,883.452653
191.199196,201,893.732681
192.860839,201,904.018458
192.471627,201,914.169408
192.369477,201,924.241728
193.586604,201,934.284394
192.321145,201,944.615171
196.394659,201,954.999738
197.933793,201,965.093806
195.513552,201,975.518036
199.096648,201,985.879675
199.509497,201,996.837348
199.452465,201,1007.672314
199.920823,201,1018.584995
199.759419,201,1029.360663
206.028436,201,1040.127368
199.720422,201,1050.820231
199.247244,201,1061.474149
200.091348,201,1072.305974
204.809807,201,1083.156185
200.875312,201,1093.776948
200.623314,201,1104.48805
199.482423,201,1115.048013
201.754238,201,1125.788279
200.362891,201,1136.52569
199.767216,201,1147.387591
11.482761,12,1147.878613
199.928884,201,1158.62322
170.993629,173,1168.61659
75.2743,75,1171.668293
200.344377,201,1182.671726
200.798347,201,1193.693301
201.754526,201,1204.603128
199.628626,201,1215.656157
13.667982,14,1217.587977
199.197668,201,1228.553219
117.579054,119,1234.853725
56.182093,56,1237.222963
