#{"t_start": 1721486063.2735286, "env_id": "None"}
r,l,t
-80.075079,22,0.910614
-67.582606,22,1.800515
-70.846087,22,2.695283
-70.038177,22,3.592079
-61.383698,22,4.641795
-64.512344,22,5.623206
-67.606381,22,6.517254
-63.778295,22,7.406086
-110.452116,22,8.300375
-59.624485,22,9.337979
-65.849462,22,10.231771
-65.271673,22,11.213201
-96.118481,22,12.107748
-67.925069,22,13.149396
-62.508017,22,14.042303
-61.041915,22,14.935082
-60.849634,22,15.828377
-72.526403,22,16.808396
-63.960238,22,17.849892
-81.651153,22,18.743724
-63.250085,22,19.640468
-62.841913,22,20.535133
-66.901615,22,21.578199
-59.404908,22,22.556774
-63.409317,22,23.449078
-62.63498,22,24.338435
-59.721545,22,25.232684
-63.181355,22,26.282497
-61.252366,22,27.175299
-61.133047,22,28.155966
-59.852345,22,29.046779
-59.727753,22,30.069507
-67.949468,22,30.95636
-59.325431,22,31.847119
-114.681014,22,32.830915
-63.446053,22,33.726167
-62.791815,22,34.761896
-58.651346,22,35.652231
-63.859644,22,36.549498
-61.331588,22,37.446266
-63.485832,22,38.573582
-62.78699,22,39.468465
-59.881453,22,40.356881
-67.044072,22,41.243744
-60.809876,22,42.133135
-60.29311,22,43.181471
-61.307663,22,44.164676
-58.80864,22,45.053509
-60.579445,22,45.948532
-65.867221,22,46.842261
-69.115311,22,47.875726
-61.874233,22,48.768555
-61.832171,22,49.749108
-61.986827,22,50.636858
-59.898094,22,51.685926
-62.318065,22,52.57374
-61.557257,22,53.46158
-64.106757,22,54.35934
-61.260199,22,55.340763
-62.34148,22,56.380883
-64.417325,22,57.275203
-60.231685,22,58.167475
-64.130148,22,59.053855
-59.043211,22,60.103861
-59.099746,22,61.087496
-63.940221,22,61.981288
-61.625589,22,62.878057
-59.666018,22,63.771379
-59.133971,22,64.81672
-60.73127,22,65.798406
-77.006765,22,66.687198
-60.399295,22,67.57453
-61.457717,22,68.611225
-60.490249,22,69.508525
-67.38306,22,70.396365
-67.805995,22,71.377976
-58.846019,22,72.270291
-65.018618,22,73.298101
-213.769564,22,74.196116
-61.936698,22,75.087407
-65.664626,22,75.984177
-60.023499,22,77.110482
-61.330393,22,77.998818
-68.519385,22,78.891123
-65.36932,22,79.783452
-59.621346,22,80.677716
-59.188674,22,81.719589
-59.99215,22,82.699482
-60.672038,22,83.592869
-63.492114,22,84.487654
-62.603026,22,85.51389
-61.244264,22,86.40681
-64.819668,22,87.297157
-60.387333,22,88.277769
-59.725068,22,89.170677
-58.862254,22,90.214637
-67.678422,22,91.105805
-59.627372,22,91.995133
-59.710855,22,92.975168
-60.616399,22,93.86598
-59.203561,22,94.913153
-61.101305,22,95.805954
-60.402431,22,96.700299
-60.564688,22,97.594984
-63.080799,22,98.73798
-61.399513,22,99.63177
-60.541335,22,100.520603
-61.422958,22,101.415387
-59.98478,22,102.30918
-61.916573,22,103.358788
-59.901123,22,104.342922
-59.736655,22,105.232464
-60.880274,22,106.12483
-62.379249,22,107.161038
-60.958014,22,108.054334
-60.245029,22,108.94816
-59.753794,22,109.926844
-59.336572,22,110.816957
-61.207705,22,111.849891
-60.103772,22,112.741136
-62.263947,22,113.637035
-60.503771,22,114.528864
-59.292828,22,115.655937
-59.249505,22,116.545198
-60.861554,22,117.436502
-59.889487,22,118.325944
-59.307803,22,119.222615
-58.524535,22,120.257633
-61.50982,22,121.237575
-59.009753,22,122.127427
-60.623369,22,123.017223
-59.827201,22,124.048636
-60.340975,22,124.942421
-60.497851,22,125.92561
-62.019926,22,126.820459
-60.01511,22,127.711744
-58.966589,22,128.747391
-61.014009,22,129.643196
-60.123172,22,130.534976
-60.850218,22,131.513015
-60.280177,22,132.548601
-60.819919,22,133.439931
-61.525105,22,134.327754
-61.074881,22,135.220086
-58.943073,22,136.112362
-59.870277,22,137.248247
-59.799314,22,138.138052
-61.662304,22,139.028397
-61.602278,22,139.918204
-59.752579,22,140.810968
-61.293891,22,141.85366
-59.145637,22,142.830652
-63.787341,22,143.721489
-59.74049,22,144.612886
-59.488138,22,145.645618
-59.926587,22,146.536973
-60.056014,22,147.43221
