#{"t_start": 1721478622.5331488, "env_id": "None"}
r,l,t
201.0,201,2380.384493
201.0,201,2390.369244
201.0,201,2400.350126
201.0,201,2410.218434
201.0,201,2420.151099
201.0,201,2429.960072
201.0,201,2439.940995
201.0,201,2449.720533
201.0,201,2459.704607
201.0,201,2469.644679
201.0,201,2479.724913
201.0,201,2489.631755
201.0,201,2499.312828
201.0,201,2509.226864
201.0,201,2518.810534
201.0,201,2528.697963
201.0,201,2538.408277
201.0,201,2548.556501
