#{"t_start": 1721473829.9676826, "env_id": "None"}
r,l,t
-17.555206,5,0.222209
-10.751925,1,0.263377
-18.912793,22,1.166194
-13.017982,2,1.248534
-0.475634,10,1.66071
-20.559279,10,2.06893
-13.648335,10,2.477127
-8.652143,1,2.520774
-11.837235,2,2.602615
-5.811418,1,2.643286
-10.751925,1,2.683961
-9.523787,1,2.725595
-12.253411,3,2.848138
-11.842248,2,2.93047
-10.751925,1,2.971145
-16.22198,5,3.175964
-15.005169,10,3.586675
-8.652143,1,3.62782
-15.421209,4,3.791527
-11.837235,2,3.873864
-14.402349,2,3.956199
-11.660147,5,4.263882
-14.175052,2,4.346137
-8.05523,2,4.42748
-12.760298,2,4.509301
-5.811418,1,4.550489
-17.235941,9,4.91853
-5.811418,1,4.959192
-17.961502,8,5.286057
-11.660002,2,5.367896
-16.234076,6,5.70608
-11.916079,2,5.789905
-11.201121,1,5.831568
-15.746206,3,5.954052
-11.201121,1,5.994752
-11.201121,1,6.035429
-10.294195,1,6.076595
-14.39171,27,7.183168
-19.260776,11,7.634501
-11.221758,1,7.675702
-13.638472,3,7.798704
-5.811418,1,7.839377
-2.224297,11,8.288257
-11.221758,1,8.332401
-16.289523,27,9.49847
-19.576891,5,9.705329
-27.04168,27,10.902172
-12.81483,12,11.394706
-12.388707,7,11.683875
-13.017982,2,11.765219
-11.248839,1,11.805892
-15.566504,3,11.928895
-5.811418,1,11.970068
-11.950184,2,12.051384
-33.219692,26,13.17036
-18.307014,7,13.456056
-15.746206,3,13.581073
-11.837235,2,13.66242
-18.073627,6,13.907942
-11.842248,2,13.989284
-18.529436,4,14.15396
-10.165801,3,14.276468
-11.201121,1,14.319592
-8.652143,1,14.36076
-22.191429,11,14.811655
-9.523787,1,14.852327
-3.36926,8,15.180648
-9.523787,1,15.221844
-14.673949,10,15.632024
-16.121981,4,15.796191
-6.908252,13,16.414697
-11.711058,9,16.783749
-11.868552,2,16.865589
-11.201121,1,16.906234
-9.523787,1,17.003973
-11.221758,1,17.045142
-13.598813,4,17.208325
-14.344901,4,17.374485
-9.523787,1,17.415626
-5.811418,1,17.456824
-5.811418,1,17.497962
-10.751925,1,17.538634
-10.751925,1,17.580327
-11.005054,10,17.992501
-8.515757,5,18.197321
-11.201121,1,18.238985
-11.248839,1,18.280153
-4.598854,11,18.737466
-19.910771,9,19.105526
-14.157231,4,19.270666
-8.652143,1,19.312361
-15.362907,5,19.517179
-11.842248,2,19.599514
-12.617615,3,19.722027
-11.248839,1,19.763195
-16.418864,3,19.888215
-12.221325,20,20.710089
-16.626939,10,21.181755
-11.201121,1,21.223446
-8.652143,1,21.264091
-8.652143,1,21.304763
-13.924452,3,21.427799
-8.05523,2,21.510131
-12.388088,3,21.633144
-9.086883,4,21.887095
-12.756845,11,22.338455
-10.751925,1,22.37913
-11.161218,23,23.322492
-22.499373,18,24.061533
0.750389,8,24.387928
-9.523787,1,24.428602
-11.868552,2,24.509917
-20.426177,13,25.040174
-16.99235,9,25.470316
-11.43129,22,26.370922
-18.453401,5,26.578774
-17.961057,7,26.86593
-12.355179,25,27.982428
