#{"t_start": 1720640217.915615, "env_id": "None"}
r,l,t
33.127773,33,1.350109
32.135405,32,2.647854
26.320729,27,3.737537
14.616427,15,4.764747
28.974813,29,6.023489
20.654011,21,6.87449
24.800325,25,7.881783
15.12659,16,8.527608
17.3661,18,9.844956
12.113293,13,10.370667
11.54755,12,10.855192
15.490564,16,11.593794
42.067286,43,13.330672
32.439143,34,15.172995
11.212408,12,15.658489
15.413119,16,16.304226
30.950894,32,17.68899
19.454958,20,19.196962
14.59953,15,19.801556
14.628437,15,20.407197
14.608089,15,21.011298
40.724579,41,22.666972
16.918478,17,24.046537
18.576679,19,24.81531
21.466888,22,25.706872
11.525195,12,26.191112
20.340425,21,27.039364
10.641049,11,28.225795
14.694751,15,28.833383
22.801739,23,29.758313
19.604254,20,30.65903
22.577614,24,31.62722
20.698759,21,33.281189
17.677227,18,34.007759
23.689864,24,34.975922
17.726411,19,35.743733
12.353218,13,36.362441
140.262965,142,43.917023
22.731357,23,44.849041
56.525149,58,47.961699
46.736327,47,49.949859
23.879745,25,50.95834
65.791775,67,54.233223
53.610607,53,56.470549
14.624275,15,58.050738
15.008842,16,58.694546
28.010114,30,59.904807
106.382917,106,65.285832
45.389003,46,68.084155
73.067016,73,71.126098
20.854682,21,72.924372
35.005709,35,74.336
19.355473,20,75.233899
15.456831,16,75.879659
128.331053,130,82.573283
59.994935,60,84.996067
133.301741,133,91.548779
156.441449,155,99.724683
167.875484,176,108.756175
70.483092,74,111.74271
76.511082,77,115.99492
96.559508,96,121.079515
94.349089,96,125.614494
54.693675,56,128.412762
196.051049,201,138.367903
48.762102,52,140.467472
189.723214,191,150.342966
203.165539,201,160.809753
201.68974,201,170.536167
69.703436,69,174.128677
195.232142,201,184.569418
203.291478,201,194.94346
204.620271,201,205.604766
200.227873,201,216.321538
202.299541,201,227.056195
201.582995,201,237.563923
198.377355,201,248.084545
199.843391,201,258.76658
199.522776,201,268.778023
201.852693,201,279.295736
203.058839,201,290.006816
202.233362,201,300.901675
202.908663,201,311.301777
202.776221,201,321.070428
203.269221,201,330.931819
203.015283,201,340.377385
159.882788,159,348.109222
203.39189,201,357.504553
203.799867,201,367.15008
203.99556,201,376.950228
202.398533,201,387.15656
201.97448,201,397.220834
203.868334,201,407.657823
199.449135,201,418.041956
201.938857,201,428.583707
200.245942,201,439.200011
196.340633,201,449.687894
204.520981,201,459.929138
203.522469,201,470.512942
203.67677,201,481.022266
203.758892,201,491.095453
202.759891,201,501.275001
202.898969,201,511.536519
203.969933,201,521.857329
202.377743,201,533.052734
202.677818,201,544.038019
202.594078,201,555.017641
203.513399,201,565.954545
202.945954,201,576.597688
203.409721,201,587.241211
202.240497,201,597.908022
203.251928,201,608.859052
203.073203,201,619.894322
202.388477,201,631.113223
203.278121,201,642.157495
203.710848,201,653.283182
203.180689,201,664.46537
203.379608,201,675.44098
203.409803,201,686.230995
204.17886,201,696.630701
204.350687,201,706.922747
175.302198,174,716.017002
203.339323,201,726.122057
203.464337,201,736.089869
203.173571,201,746.529905
203.829601,201,756.685388
203.448549,201,766.73732
202.64532,201,776.76043
202.897525,201,786.707398
202.516743,201,796.765849
202.457313,201,806.721386
202.564384,201,816.70508
204.18993,201,826.61826
203.679602,201,836.575337
201.854959,201,846.652385
202.658155,201,856.585638
203.505009,201,867.052327
204.096162,201,877.891878
203.493673,201,889.139279
203.758239,201,900.355792
202.878804,201,911.500404
203.895181,201,922.733501
203.736867,201,933.819793
