#{"t_start": 1726753003.519603, "env_id": "None"}
r,l,t
-201.0,201,11.103739
-201.0,201,22.296014
-201.0,201,33.367571
-201.0,201,44.545941
-201.0,201,55.651098
-201.0,201,66.829975
-201.0,201,77.910448
-201.0,201,89.076559
-201.0,201,100.308319
-201.0,201,111.404675
-201.0,201,122.5977
-201.0,201,133.710062
-201.0,201,144.870793
-201.0,201,156.005182
-201.0,201,167.169609
-201.0,201,178.342979
-201.0,201,189.419355
-201.0,201,200.601585
-201.0,201,211.68822
-201.0,201,222.878033
-201.0,201,233.932579
-201.0,201,245.143382
-201.0,201,256.303396
-201.0,201,267.36863
-201.0,201,278.546971
-201.0,201,289.607848
-201.0,201,300.813282
-201.0,201,311.884422
-201.0,201,323.084093
-201.0,201,334.273126
-201.0,201,345.341093
-201.0,201,356.497404
-201.0,201,367.58378
-201.0,201,378.752875
-201.0,201,389.863995
-201.0,201,401.007069
-201.0,201,412.187141
-201.0,201,423.266308
-201.0,201,434.446297
-201.0,201,445.542127
-201.0,201,456.716161
-201.0,201,467.800258
-201.0,201,478.977834
-201.0,201,490.147153
-201.0,201,501.223538
-201.0,201,512.369843
-201.0,201,523.482009
-201.0,201,534.666366
-201.0,201,545.749689
-201.0,201,556.912956
-201.0,201,568.070288
-201.0,201,579.141066
-201.0,201,590.321368
-201.0,201,601.420715
-201.0,201,612.595389
-201.0,201,623.646545
-201.0,201,634.824242
-201.0,201,645.995637
-201.0,201,657.114043
-201.0,201,668.294228
-201.0,201,679.36433
-201.0,201,690.560016
-201.0,201,701.663028
-201.0,201,712.885529
-201.0,201,724.044366
-201.0,201,735.135743
-201.0,201,746.289853
-201.0,201,757.384628
-201.0,201,768.569425
-201.0,201,779.671684
-201.0,201,790.836004
-201.0,201,801.99644
-201.0,201,813.091794
-201.0,201,824.267275
-201.0,201,835.339716
-201.0,201,846.535297
-201.0,201,857.627813
-201.0,201,868.813601
-201.0,201,880.01836
-201.0,201,891.108516
-201.0,201,902.338968
-201.0,201,913.436338
-201.0,201,924.671645
-201.0,201,935.739196
-201.0,201,946.916879
-201.0,201,958.080817
-201.0,201,969.155545
-201.0,201,980.311724
-201.0,201,991.402886
-201.0,201,1002.571797
-201.0,201,1013.656582
-201.0,201,1024.793674
-201.0,201,1035.958276
-201.0,201,1047.071915
-201.0,201,1058.244898
-201.0,201,1069.342724
-201.0,201,1080.511962
-201.0,201,1091.597728
-201.0,201,1102.754401
-201.0,201,1113.949406
-201.0,201,1126.516482
-201.0,201,1137.696217
-201.0,201,1148.776484
-201.0,201,1159.91883
-201.0,201,1171.025826
-201.0,201,1182.193166
-201.0,201,1193.389032
-201.0,201,1204.486253
-201.0,201,1215.664592
-201.0,201,1226.767306
-201.0,201,1237.948285
-201.0,201,1249.039958
-201.0,201,1260.240749
-201.0,201,1271.424114
-201.0,201,1282.517998
-201.0,201,1293.731594
-201.0,201,1304.833397
-201.0,201,1316.037795
-201.0,201,1327.136667
-201.0,201,1338.298497
-201.0,201,1349.46046
-201.0,201,1360.553153
-201.0,201,1371.746675
-201.0,201,1382.803944
-201.0,201,1393.994637
-201.0,201,1405.065793
-201.0,201,1416.274156
-201.0,201,1427.344551
-201.0,201,1438.498102
-201.0,201,1449.678377
-201.0,201,1460.763435
-201.0,201,1471.950747
-201.0,201,1483.002938
-201.0,201,1494.166581
-201.0,201,1505.24876
-201.0,201,1516.393869
-201.0,201,1527.560176
-201.0,201,1538.637006
-201.0,201,1549.803884
-201.0,201,1560.915877
-201.0,201,1572.088166
-201.0,201,1583.219702
-201.0,201,1594.422085
-201.0,201,1605.576412
-201.0,201,1616.67403
-201.0,201,1627.852672
-201.0,201,1638.936397
-201.0,201,1650.133227
-201.0,201,1661.216777
-201.0,201,1672.372622
-201.0,201,1683.572528
-201.0,201,1694.668261
-201.0,201,1705.859325
-201.0,201,1716.927288
-201.0,201,1728.102715
-201.0,201,1739.211489
-201.0,201,1750.363135
-201.0,201,1761.529475
-201.0,201,1772.586159
-201.0,201,1783.782261
-201.0,201,1794.851376
-201.0,201,1806.038531
-201.0,201,1817.126045
-201.0,201,1828.337374
-201.0,201,1839.541249
-201.0,201,1850.605314
-201.0,201,1861.805887
-201.0,201,1872.90584
-201.0,201,1884.107182
-201.0,201,1895.200679
-201.0,201,1906.376686
-201.0,201,1917.54321
-201.0,201,1928.629456
-201.0,201,1939.779927
-201.0,201,1950.854855
-201.0,201,1962.058327
-201.0,201,1973.181388
-201.0,201,1984.366612
-201.0,201,1995.560624
-201.0,201,2006.653628
-201.0,201,2017.822278
-201.0,201,2028.893985
-201.0,201,2040.085775
-201.0,201,2051.145542
-201.0,201,2062.32285
-201.0,201,2073.506903
-201.0,201,2084.589887
-201.0,201,2095.783266
-201.0,201,2106.881577
-201.0,201,2118.058446
-201.0,201,2129.147385
-201.0,201,2140.35758
-201.0,201,2151.53583
-201.0,201,2162.67504
-201.0,201,2173.842326
-201.0,201,2184.949317
-201.0,201,2196.138974
