#{"t_start": 1726762811.2304223, "env_id": "None"}
r,l,t
-16.166312,5,0.22568
-11.013876,1,0.26687
-19.122673,23,1.208235
-10.139343,1,1.249405
0.48306,27,2.347063
-15.066082,6,2.594636
-11.859833,2,2.677514
-10.393677,1,2.718678
-12.723429,3,2.841668
-5.600328,1,2.88234
-11.013876,1,2.922516
-7.70468,1,2.964209
-19.702185,5,3.169058
-28.165968,19,3.946684
-10.457075,3,4.0687
-23.174949,18,4.946259
-23.665849,9,5.3133
-12.355556,2,5.394644
-16.150771,6,5.733064
-12.752959,2,5.815403
-7.70468,1,5.857058
-16.051816,3,5.981016
-7.70468,1,6.022186
-10.139343,1,6.062856
-11.013876,1,6.104025
-6.780161,2,6.185865
-18.110912,6,6.430889
-5.600328,1,6.471561
-18.163127,22,7.372154
-15.296217,8,7.698438
-13.50913,3,7.820453
-3.84273,27,8.979699
-11.099996,8,9.308884
-10.186594,4,9.471573
-26.200721,27,10.577184
-11.332159,1,10.618376
-12.752959,2,10.699698
-12.164518,22,11.692638
-17.549763,2,11.774505
-11.332159,1,11.81516
-13.18459,3,11.937824
-13.50913,3,12.060336
-22.792776,13,12.595423
-21.291013,27,13.765247
-16.494781,4,13.928459
-12.752959,2,14.009306
-13.416867,2,14.09115
-17.549763,2,14.172982
-13.976066,3,14.294975
-11.013876,1,14.335648
-40.398153,12,14.827212
-11.013876,1,14.867855
-9.626856,20,15.685122
-16.051816,3,15.807635
-20.840964,4,15.971317
-26.917066,23,17.053173
-12.695209,4,17.218341
-14.249729,4,17.381455
-10.139343,1,17.422128
-5.600328,1,17.4628
-10.864724,2,17.544144
-11.491961,1,17.585809
8.715871,27,18.687684
-20.703174,10,19.097219
-11.515376,3,19.222143
-11.013876,1,19.262818
-29.295448,8,19.588701
-17.06301,3,19.711202
-11.491961,1,19.751911
-16.061043,3,19.873926
-18.023234,26,20.935232
-10.698966,3,21.057248
-41.651465,12,21.597597
-7.869233,2,21.772264
-11.491961,1,21.81244
-10.864724,2,21.894279
-14.222302,5,22.099171
-13.139292,18,22.833257
-16.883574,17,23.527282
-12.826678,8,23.853151
-5.600328,1,23.8938
-8.594614,3,24.015841
-4.880374,27,25.118721
-17.118574,4,25.281906
-14.741624,3,25.456029
-11.013876,1,25.496706
-17.115508,27,26.602906
-19.24482,5,26.807221
-18.830334,27,28.004029
-26.966385,6,28.251558
-10.393677,1,28.292722
-16.054391,3,28.414215
-11.558814,5,28.618071
-12.726085,27,29.773538
-14.919332,4,29.936719
-14.00544,10,30.345318
-28.65954,27,31.447588
-10.139343,1,31.490751
-15.861162,27,32.682256
-3.469817,19,33.459694
-6.451371,27,34.615309
-17.810963,9,34.981575
-7.70468,1,35.022748
-6.528792,2,35.104101
-18.989779,15,35.718013
-12.656916,2,35.799334
-18.264964,27,36.901742
-26.526082,24,37.972383
-11.491961,1,38.064545
13.635918,22,38.963361
-6.334431,16,39.618485
-6.780161,2,39.69983
-7.70468,1,39.740502
-7.277685,24,40.717392
-10.393677,1,40.758533
-10.393677,1,40.799206
-10.139343,1,40.840399
23.620827,27,41.941617
-29.396031,8,42.323966
-5.600328,1,42.364665
-25.121765,19,43.137422
43.958726,27,44.332836
25.840845,27,45.433523
5.575856,25,46.507769
-7.869233,2,46.589113
17.020137,20,47.403203
-6.763072,9,47.773713
19.23155,27,48.969034
24.095257,22,49.865521
5.621684,18,50.656246
51.103506,27,51.760145
-14.221687,20,52.576324
9.353056,15,53.185881
49.169532,27,54.381125
39.667897,27,55.538749
16.505817,27,56.641555
58.904282,27,57.743096
53.793817,27,58.844265
