#{"t_start": 1721483763.5083063, "env_id": "None"}
r,l,t
-61.539029,22,0.961544
-95.286999,22,1.848864
-92.777317,22,2.736706
-88.760432,22,3.627909
-63.96122,22,4.66026
-67.770032,22,5.641854
-70.66493,22,6.530188
-65.213637,22,7.418031
-68.60142,22,8.307826
-66.403365,22,9.344721
-61.084379,22,10.232054
-67.40782,22,11.202197
-63.163325,22,12.090065
-112.057628,22,13.125199
-64.201278,22,14.01055
-72.638343,22,14.898432
-68.493775,22,15.786259
-63.748783,22,16.782228
-70.015432,22,17.862584
-71.252443,22,18.750646
-88.249546,22,19.638019
-63.971797,22,20.524865
-72.944044,22,21.556012
-71.621757,22,22.529298
-63.766311,22,23.417628
-67.348617,22,24.305446
-69.30814,22,25.193811
-113.036618,22,26.217556
-66.572038,22,27.110356
-66.105504,22,28.084496
-65.357468,22,28.981269
-71.887923,22,30.017881
-68.116318,22,30.905749
-65.582541,22,31.797084
-65.028241,22,32.777001
-65.59314,22,33.665337
-67.418934,22,34.705452
-64.282482,22,35.593449
-68.05023,22,36.4803
-61.851678,22,37.36813
-70.831059,22,38.486881
-62.372973,22,39.373177
-67.340857,22,40.260054
-61.411072,22,41.145387
-63.643991,22,42.035737
-63.434096,22,43.069385
-61.533471,22,44.045442
-63.285241,22,44.931743
-61.285025,22,45.817887
-64.239881,22,46.705234
-64.934985,22,47.740356
-61.440687,22,48.626708
-67.532743,22,49.605811
-63.343355,22,50.497124
-62.721089,22,51.523867
-69.143509,22,52.413202
-63.889779,22,53.306509
-62.121789,22,54.197767
-62.583163,22,55.179875
-62.45347,22,56.217987
-64.374505,22,57.106809
-61.287123,22,57.995669
-62.691896,22,58.88649
-62.714767,22,59.917809
-63.188512,22,60.895923
-62.499621,22,61.785251
-63.461272,22,62.672596
-61.951662,22,63.559444
-60.899033,22,64.585763
-61.719041,22,65.562883
-61.283456,22,66.453231
-61.678535,22,67.342063
-61.378588,22,68.38266
-61.798218,22,69.268985
-61.603883,22,70.156505
-61.135445,22,71.133625
-71.54115,22,72.023945
-65.550107,22,73.053174
-61.933663,22,73.945947
-62.466028,22,74.839271
-61.301808,22,75.729564
-61.777853,22,76.844197
-62.035738,22,77.733094
-61.864312,22,78.628344
-61.561574,22,79.516183
-61.885234,22,80.406008
-61.2199,22,81.437192
-61.7465,22,82.412852
-61.070633,22,83.301657
-62.542232,22,84.192472
-62.064783,22,85.226138
-61.317557,22,86.114511
-61.307615,22,87.009784
-63.139001,22,87.98343
-61.230773,22,88.870279
-62.503744,22,89.901463
-62.337339,22,90.790791
-61.440553,22,91.679627
-61.543769,22,92.656447
-62.811254,22,93.55024
-67.250702,22,94.576465
-63.74081,22,95.466288
-61.109901,22,96.361369
-61.34107,22,97.249705
-63.208886,22,98.364722
-64.454137,22,99.253556
-63.436097,22,100.144372
-64.078074,22,101.031716
-62.304249,22,101.922526
-64.713418,22,102.955674
-61.927468,22,103.930886
-62.733664,22,104.822401
-62.371017,22,105.711288
-62.531693,22,106.739992
-61.339625,22,107.626317
-65.572984,22,108.514159
-64.237557,22,109.492312
-61.591928,22,110.380181
-66.984152,22,111.419696
-64.196629,22,112.30655
-63.596061,22,113.196873
-64.665965,22,114.085205
-66.199055,22,115.20297
-73.588465,22,116.095772
-61.055857,22,116.989063
-72.449793,22,117.878887
-88.342479,22,118.767228
-63.004799,22,119.791936
-63.242101,22,120.766665
-63.888859,22,121.656024
-62.777507,22,122.545351
-64.027516,22,123.576829
-62.787242,22,124.46715
-64.409773,22,125.441798
-71.11371,22,126.337074
-70.38379,22,127.224911
-62.264754,22,128.251784
-63.922539,22,129.142176
-62.480936,22,130.029052
-66.202782,22,131.005152
-65.032305,22,132.032865
-64.868307,22,132.923206
-63.914545,22,133.816482
-65.868145,22,134.705931
-74.079782,22,135.598235
-63.354509,22,136.71622
-64.04345,22,137.603456
-68.440571,22,138.492295
-63.143797,22,139.381624
-73.585805,22,140.273899
-70.727004,22,141.310568
-65.029714,22,142.279725
-66.872341,22,143.169052
-61.684278,22,144.057916
-64.365252,22,145.08215
-62.149672,22,145.97247
-61.571157,22,146.863759
-63.138323,22,147.841899
-77.099239,22,148.7317
-64.240768,22,149.759117
-67.197683,22,150.649322
-65.978941,22,151.538194
-62.503245,22,152.512852
-62.015121,22,153.542052
-62.277371,22,154.430393
-62.778109,22,155.31724
-61.923925,22,156.204583
-66.868653,22,157.093386
-62.662786,22,158.21101
-61.229829,22,159.101326
-62.617968,22,159.990135
-63.748022,22,160.87899
-61.301756,22,161.907201
-62.123031,22,162.799008
-61.922902,22,163.772657
-62.605295,22,164.664961
-61.931559,22,165.556772
-63.378245,22,166.582998
-62.732013,22,167.477751
-61.46027,22,168.36956
-61.416078,22,169.35514
-62.19912,22,170.381336
-61.609367,22,171.273641
-61.216609,22,172.163996
-66.549625,22,173.050809
-60.934178,22,173.942149
-62.040565,22,175.0678
-62.804503,22,175.955634
-61.99066,22,176.844465
-62.012733,22,177.734285
-62.104703,22,178.758901
-61.226018,22,179.648725
-61.83155,22,180.623395
-62.119681,22,181.517183
-61.992105,22,182.404991
-63.173922,22,183.432234
-61.304401,22,184.324535
-62.852077,22,185.300667
-62.864556,22,186.192476
-62.359767,22,187.081807
-63.822566,22,188.116467
-63.758981,22,189.006292
-63.556231,22,189.896088
-74.2505,22,190.875043
-62.202154,22,191.90325
-61.148433,22,192.791649
-61.1038,22,193.686908
-61.798625,22,194.574749
-62.118371,22,195.46507
-64.293258,22,196.58641
-63.183396,22,197.475757
-61.184744,22,198.368536
-62.984604,22,199.260374
-61.962584,22,200.290537
-61.385696,22,201.184395
-61.524833,22,202.164022
-60.830853,22,203.053324
-63.890608,22,203.939676
-61.297193,22,204.966306
-63.729231,22,205.856125
-61.899945,22,206.746468
-61.623711,22,207.725052
-61.018629,22,208.755273
-61.191405,22,209.646061
-61.869969,22,210.536036
-62.021615,22,211.424863
-61.15127,22,212.403444
-62.235784,22,213.431682
-62.104148,22,214.323958
-61.914446,22,215.214305
-61.917051,22,216.102118
-61.214548,22,217.128838
-61.955272,22,218.105986
-63.50566,22,218.994797
-61.076147,22,219.882651
-61.358181,22,220.773971
-61.457957,22,221.80364
