#{"t_start": 1726651169.9060009, "env_id": "None"}
r,l,t
-52.280539,52,2.118511
-54.893546,52,4.585782
-50.73624,52,6.756359
-50.804628,52,9.218585
-54.565519,52,11.378569
-52.942944,52,13.849474
-55.335715,52,15.921172
-56.251848,52,18.471636
-51.429631,52,20.549528
-55.114562,52,23.110324
-54.545164,52,25.189742
-52.36091,52,27.668197
-53.505846,52,29.836717
-52.662445,52,32.299524
-54.636129,52,34.471696
-45.057627,52,36.934394
-49.148665,52,39.009665
-51.79884,52,41.569659
-52.502587,52,43.644963
-51.501715,52,46.203737
-53.145231,52,48.278457
-53.537557,52,50.744066
-49.636211,52,52.904332
-49.547743,52,55.367048
-51.723045,52,57.532419
-52.072585,52,60.002371
-45.634543,52,62.471889
-56.763581,52,64.636517
-48.584209,52,67.103148
-52.276065,52,69.26663
-55.522838,52,71.732898
-52.773197,52,73.80888
-54.978829,52,76.364901
-49.236465,52,78.441939
-53.703056,52,80.9963
-49.417287,52,83.066333
-56.297229,52,85.627532
-51.255319,52,87.703181
-53.576732,52,90.170498
-52.151742,52,92.33924
-54.069746,52,94.80436
-54.323191,52,96.970723
-53.826257,52,99.441108
-48.192861,52,101.517029
-59.99523,52,104.086958
-54.695691,52,106.167167
-52.252681,52,108.719745
-53.317736,52,110.794688
-50.412706,52,113.256475
-55.879567,52,115.423705
-55.526695,52,117.890337
-60.570825,52,120.447507
-57.635687,52,122.520089
-53.864465,52,124.979607
-61.23361,52,127.146348
-58.355065,52,129.61123
-58.882812,52,131.780448
-54.795756,52,134.249634
-59.073668,52,136.318275
-54.43978,52,138.882465
-51.862373,52,140.96054
-54.494981,52,143.511897
-55.51007,52,145.587811
-56.568807,52,148.050003
-50.287257,52,150.218787
-51.996682,52,152.68466
-50.115489,52,154.852828
-54.446545,52,157.328168
-52.314621,52,159.495208
-50.978979,52,161.972319
-49.136188,52,164.04631
-51.581637,52,166.600647
-52.536514,52,168.67507
-49.069466,52,171.225514
-52.396013,52,173.307647
-48.962874,52,175.778724
-55.307644,52,178.331214
-54.180879,52,180.406683
-54.45023,52,182.976584
-53.544553,52,185.049034
-48.930663,52,187.519668
-49.196948,52,189.68922
-55.440843,52,192.150577
-57.025979,52,194.317642
-54.932254,52,196.783983
-56.123013,52,198.859106
-51.267661,52,201.412548
-59.274327,52,203.486315
-50.572684,52,206.049874
-49.654665,52,208.127996
-55.019712,52,210.604444
-54.125777,52,212.773127
-56.131034,52,215.243919
-54.702447,52,217.414667
-54.230872,52,219.876682
-51.950808,52,221.952377
-50.943509,52,224.505025
-51.753958,52,226.579963
-51.929404,52,229.141198
-58.764655,52,231.216886
-53.148709,52,233.77933
-50.16727,52,236.240361
-51.418493,52,238.314533
-47.447603,52,240.871646
-51.219283,52,242.945956
-52.623333,52,245.501645
-53.245527,52,247.583582
-52.378475,52,250.04747
-52.750768,52,252.220556
-51.792169,52,254.68821
-51.883042,52,256.853346
-50.943748,52,259.317724
-49.64156,52,261.393394
-56.23855,52,263.953186
-54.783884,52,266.025766
-54.075823,52,268.586591
-51.944732,52,270.666152
-52.659326,52,273.131946
-54.915693,52,275.305505
-55.589676,52,277.770161
-58.632638,52,279.934865
-60.301082,52,282.398366
-54.476036,52,284.478837
-54.016635,52,287.032562
-56.373148,52,289.111404
-54.666062,52,291.676111
-59.639245,52,294.156336
-56.426648,52,296.228942
-56.619017,52,298.800331
-56.463393,52,300.874551
-51.476595,52,303.439903
-53.198335,52,305.521272
-52.957545,52,308.086337
-55.797102,52,310.163552
-50.661429,52,312.630951
-59.152609,52,314.798562
-60.308955,52,317.270157
-60.456267,52,319.436373
-50.372406,52,321.926323
-52.399641,52,323.996261
-56.680062,52,326.557574
-52.460711,52,328.63237
