#{"t_start": 1726648934.6281884, "env_id": "None"}
r,l,t
-48.92668,52,2.106256
-58.812371,52,4.58659
-52.98477,52,6.748179
-51.130245,52,9.228813
-58.445981,52,11.392801
-49.265859,52,13.865948
-49.822304,52,15.936091
-58.258771,52,18.484576
-55.269109,52,20.556633
-58.335303,52,23.124452
-54.766881,52,25.200111
-46.834565,52,27.68346
-55.378907,52,29.849149
-55.332709,52,32.314957
-45.038638,52,34.487407
-56.598301,52,36.952129
-48.174765,52,39.028379
-49.957517,52,41.600481
-59.893199,52,43.676158
-48.730192,52,46.242461
-50.553575,52,48.319955
-55.506099,52,50.794794
-66.902841,52,52.960847
-51.694223,52,55.442809
-56.948263,52,57.611984
-56.614321,52,60.081248
-51.079652,52,62.58549
-53.455864,52,64.759883
-48.696417,52,67.245089
-49.181185,52,69.41032
-46.74236,52,71.88628
-52.899023,52,73.970188
-55.498566,52,76.538627
-51.936764,52,78.621959
-49.107811,52,81.176827
-55.794103,52,83.254324
-51.729957,52,85.822449
-45.651689,52,87.89957
-53.466112,52,90.367708
-48.324389,52,92.532741
-50.737813,52,94.995837
-51.643869,52,97.161572
-52.802248,52,99.636504
-62.926873,52,101.712594
-48.028909,52,104.267456
-52.022128,52,106.345945
-50.318977,52,108.911419
-46.337949,52,110.989497
-50.716355,52,113.458298
-51.232686,52,115.627859
-50.18556,52,118.092103
-57.424588,52,120.647292
-51.20645,52,122.727486
-51.874038,52,125.201596
-56.200931,52,127.367862
-51.230837,52,129.826006
-46.668972,52,131.988956
-52.343449,52,134.461993
-54.96463,52,136.532539
-59.904151,52,139.092751
-54.795786,52,141.166528
-48.113984,52,143.731724
-49.633432,52,145.813979
-57.189779,52,148.295477
-47.791602,52,150.458778
-54.505165,52,152.927959
-56.97316,52,155.096911
-52.041894,52,157.570942
-55.414135,52,159.742508
-53.993473,52,162.209221
-50.156337,52,164.282782
-52.958089,52,166.84514
-52.529254,52,168.920743
-51.508095,52,171.484703
-52.609885,52,173.557673
-49.098189,52,176.031098
-52.294297,52,178.596052
-49.638769,52,180.671424
-51.596836,52,183.231696
-51.090996,52,185.304459
-53.804,52,187.767119
-53.214953,52,189.936624
-54.649301,52,192.404772
-52.408757,52,194.5743
-55.305416,52,197.042158
-49.040088,52,199.122135
-51.750381,52,201.691369
-47.365946,52,203.765581
-61.673411,52,206.321611
-48.364473,52,208.397913
-47.79723,52,210.866659
-52.715943,52,213.033376
-53.287798,52,215.506747
-49.341064,52,217.675859
-48.876594,52,220.159156
-53.306824,52,222.23724
-50.239286,52,224.803178
-43.067265,52,226.884763
-54.525022,52,229.444021
-41.707388,52,231.516997
-46.425572,52,234.082518
-53.144361,52,236.557092
-48.135575,52,238.63612
-47.791275,52,241.190538
-52.161318,52,243.270006
-56.572955,52,245.829136
-46.622191,52,247.90399
-52.929135,52,250.376339
-45.635998,52,252.541343
-50.954313,52,255.01858
-51.416061,52,257.184201
-45.543185,52,259.647116
-53.823769,52,261.730842
-47.263356,52,264.284502
-47.830559,52,266.363289
-47.883283,52,268.930512
-47.654035,52,271.003756
-53.802603,52,273.476881
-51.274343,52,275.64725
-51.408842,52,278.116983
-48.668649,52,280.285086
-48.173847,52,282.752392
-49.795074,52,284.829839
-55.366223,52,287.401329
-51.359266,52,289.474739
-51.710725,52,292.043955
-57.124057,52,294.507495
-53.387181,52,296.588345
