#{"t_start": 1726723794.0801377, "env_id": "None"}
r,l,t
14.780254,15,0.625456
15.805979,18,1.352098
22.05571,23,2.277008
27.402216,28,3.40864
18.698773,19,4.258246
52.257443,52,6.450402
19.907859,20,7.255387
29.361342,30,8.931356
84.163638,84,12.410133
43.422842,43,14.49603
10.693046,11,14.937967
12.019625,12,15.42504
62.02692,62,18.424739
26.936243,27,19.513948
9.826436,10,19.916548
81.784368,86,23.898998
20.405136,21,24.748152
13.267971,14,25.313593
9.527679,10,25.716866
16.966368,17,26.710253
24.427479,29,27.883177
34.585126,35,29.389362
10.848724,12,29.873955
11.596129,12,30.357209
8.890258,9,30.721771
55.820723,55,33.318014
14.864106,15,34.012905
9.261703,10,34.413154
14.744365,15,35.016259
48.502365,50,37.527014
14.111559,14,38.093274
27.756567,28,39.222548
12.420052,14,39.876303
29.979881,30,41.444402
11.83938,12,41.927483
26.672125,27,43.015832
58.762644,67,46.155924
62.156866,69,49.258876
15.708494,16,49.905142
97.714571,110,54.789726
59.021315,61,57.332217
97.057686,107,61.985216
68.072217,68,65.119622
86.476353,87,69.050408
62.533238,63,71.995863
28.783827,33,73.327071
101.484365,127,78.896505
35.501212,36,80.851568
130.875993,132,86.634864
75.562825,80,90.20935
175.459241,201,99.191795
166.840697,201,108.011417
185.625983,201,116.901981
191.728101,201,125.802471
202.989551,201,134.568132
172.437647,201,143.455055
171.416427,201,152.286304
179.894716,201,161.232591
178.121614,198,169.89814
201.601736,201,178.831828
183.23155,201,187.699906
24.136262,24,188.664805
203.221967,201,197.4483
22.245801,23,198.466031
100.10038,126,204.068085
195.93308,201,212.913149
202.575786,201,221.744219
203.358621,201,230.500073
196.858564,201,239.425286
204.009049,201,248.221342
163.985561,201,256.995786
174.561665,201,265.56588
180.662663,201,274.241876
170.866133,201,283.053043
169.492746,201,291.749098
162.347075,201,300.490501
168.970533,201,309.211985
165.785366,201,317.964463
155.610513,201,326.533462
168.395246,201,335.236594
206.57156,201,344.009009
169.132908,201,352.725969
167.205794,201,361.766896
205.750995,201,370.756042
207.246767,201,379.838432
206.53418,201,388.848956
202.744126,201,397.874364
206.058608,201,406.919212
173.4945,201,415.872235
176.940289,201,425.926718
206.456034,201,435.963079
176.466028,201,446.228083
183.681776,201,456.481223
204.225498,201,467.593627
203.276111,201,478.70466
196.601199,201,489.716027
207.544001,201,500.806029
129.193483,136,507.792753
191.297866,201,518.819882
207.098911,201,529.94285
202.131417,201,541.037048
91.025384,90,546.088748
113.795591,118,552.337619
201.943518,201,563.433267
207.955293,201,574.44127
208.281117,201,585.53996
208.546871,201,596.53506
192.015798,201,607.62187
203.295505,201,618.696356
200.936849,201,629.684568
202.221969,201,640.769342
201.620828,201,651.790848
206.284301,201,662.877177
198.745224,201,673.881005
189.415857,201,684.97878
71.873089,78,689.613486
188.743385,201,700.601271
207.267425,201,711.708398
186.389283,201,722.727143
191.540229,201,733.843258
189.509419,201,744.863436
195.148686,201,755.94659
175.846348,201,767.07443
182.793339,201,778.09038
178.83846,201,789.211748
195.483194,201,800.19083
199.800314,201,811.331167
187.067172,201,822.37502
198.128314,201,833.527082
174.097822,201,844.615072
193.746649,201,855.685484
176.943765,201,866.769803
177.010452,201,877.796021
204.898041,201,888.899399
208.477817,201,899.925431
189.084264,201,911.053149
201.301357,201,922.193546
182.802639,201,933.206169
203.424277,201,944.30812
202.272901,201,955.365315
178.421154,201,967.896028
202.620611,201,978.896673
202.967537,201,990.012246
41.050235,41,991.657426
208.239081,201,1002.77188
198.356813,201,1013.800514
12.048322,12,1014.370818
207.957736,201,1025.413067
193.982501,201,1036.508267
202.439922,201,1047.542135
206.998117,201,1058.66022
207.458488,201,1069.685906
206.380957,201,1080.781577
202.220498,201,1091.924207
208.380991,201,1102.958033
195.457893,201,1114.027037
201.789957,201,1125.10385
207.879743,201,1136.205817
207.854069,201,1147.278366
187.729075,201,1158.402719
203.688674,201,1169.525318
204.078322,201,1180.569404
208.133502,201,1191.675784
199.797147,201,1202.693183
207.622056,201,1213.805576
196.152314,201,1224.837893
208.120816,201,1235.944889
22.050063,23,1238.305914
193.583476,201,1249.414968
208.548338,201,1260.470189
194.979529,201,1271.575814
197.995462,201,1282.604501
200.938384,201,1293.712988
208.021135,201,1304.807693
207.765318,201,1315.831858
198.805055,201,1326.947989
196.647409,201,1337.958349
194.563572,201,1349.059927
202.698345,201,1360.076678
208.467461,201,1371.192579
207.479381,201,1382.316712
