#{"t_start": 1726726447.586485, "env_id": "None"}
r,l,t
32.973534,34,1.398257
18.97346,21,2.241699
14.873215,15,2.84186
15.635488,16,3.483982
14.655422,15,4.987004
10.272701,11,5.428258
12.691816,13,5.949951
20.91189,21,6.875319
29.713526,30,8.083737
13.474735,14,8.648784
99.640028,105,13.731282
16.31447,17,15.158318
16.748488,19,15.9275
48.286098,49,17.905113
18.251908,19,18.755106
8.635741,9,19.714431
9.704813,10,20.115703
8.543109,9,20.477146
14.509997,15,21.079366
25.890474,26,22.125818
8.555863,9,22.488927
14.144391,15,23.088465
29.97951,48,25.747603
22.800853,39,27.312882
13.775151,14,27.875372
22.144042,23,29.530286
121.843783,127,35.312655
92.649675,93,39.749966
8.616789,9,40.115051
11.373923,12,40.596797
103.454602,103,45.231982
9.474699,10,45.632797
11.239932,12,46.114931
45.764808,53,48.968251
25.618265,33,50.296018
7.519644,8,50.615915
179.797698,197,59.753281
198.93046,201,68.877855
16.734561,17,69.562324
109.126852,115,75.108654
203.735444,201,84.17325
185.105235,201,93.41716
198.628211,201,102.758148
18.794206,32,104.044861
17.023614,19,104.809737
13.25392,16,105.455195
16.315519,17,106.140629
198.022279,201,116.051426
14.241253,18,117.321372
205.572965,201,126.607125
205.662678,201,135.672095
185.608895,201,144.919772
194.376497,201,154.018477
11.548308,12,154.50021
205.282016,201,163.600338
196.082531,201,172.837382
175.929224,201,182.111292
18.156135,19,182.876453
196.239722,201,191.904485
142.538359,155,199.129139
179.327655,201,208.264337
180.454193,201,217.391036
185.239299,201,226.386864
200.844857,201,235.298078
199.859981,201,244.393658
179.552805,201,253.564062
205.814496,201,262.61876
178.377988,201,271.808876
186.821364,201,280.824994
182.053167,201,290.051016
25.545749,78,293.198228
18.172906,37,295.512659
197.074915,201,304.971612
197.012023,201,314.697266
204.998374,201,324.043692
185.071848,201,333.54338
200.298218,201,342.989045
193.823172,201,352.171721
187.221602,201,361.403343
200.674876,201,370.659552
12.213575,13,371.17986
204.925167,201,380.812097
189.985271,201,390.540314
47.22394,127,396.220774
203.291618,201,405.458875
200.462676,201,414.527977
199.271309,201,423.55643
197.956406,201,432.632319
196.526993,201,441.488726
180.54803,201,450.366917
174.239898,201,459.249785
185.37207,201,468.089518
179.079739,201,477.060893
12.745556,14,477.992338
200.749705,201,486.892435
180.917087,201,495.960458
193.720061,201,504.975379
202.335875,201,514.054542
177.648782,201,523.173876
186.595932,201,532.189969
205.192009,201,541.391125
196.177553,201,550.429179
