#{"t_start": 1721294680.8885765, "env_id": "None"}
r,l,t
-10.509573,1,0.077377
-7.030675,1,0.118544
-13.984328,5,0.325872
-11.366404,1,0.367537
-13.460906,4,0.530087
-10.830402,1,0.57126
-10.830402,1,0.611932
-21.088994,27,1.716519
-29.719981,10,2.126191
-10.883245,1,2.16689
-12.120512,4,2.330543
-11.892873,2,2.412414
-9.177222,2,2.493727
-13.068935,4,2.657431
-12.121382,2,2.739246
-12.75511,2,2.820094
-11.308842,1,2.861262
-10.835814,5,3.066606
-11.308842,1,3.107278
-10.830402,1,3.149934
-14.446477,2,3.231804
-15.373409,5,3.436126
-13.438227,27,4.727248
-15.118509,5,4.931112
-19.760908,5,5.135957
-19.586639,18,5.978136
-24.304872,27,7.083746
-11.446599,1,7.124414
-7.030675,1,7.165583
-16.939803,4,7.329452
-11.366404,1,7.37062
-17.260859,3,7.495569
-13.299563,2,7.577415
-18.825221,9,7.945433
-23.525676,17,8.707996
-11.366404,1,8.749165
-25.267318,16,9.401405
-14.241847,5,9.607737
-12.080084,3,9.730749
-11.458404,2,9.812587
-9.520836,2,9.894927
-8.891422,1,9.935567
-17.567662,7,10.221792
-9.520836,2,10.304151
-12.507497,2,10.386462
-16.50153,6,10.632975
-14.241847,5,10.838814
-11.366404,1,10.879488
-11.308842,1,11.019385
-11.892873,2,11.101197
-14.9219,5,11.305577
-12.939276,13,11.839237
-10.830402,1,11.880405
-11.458404,2,11.96175
-15.027048,7,12.248938
-11.366404,1,12.290597
-10.883245,1,12.332233
-10.830402,1,12.373927
-15.737457,3,12.499385
-8.891422,1,12.541078
-13.375156,15,13.220433
-14.973033,5,13.424315
-13.052064,4,13.587501
-17.832974,5,13.794333
-11.892873,2,13.876145
-23.893582,10,14.286854
-10.830402,1,14.328518
-21.860603,11,14.777406
-16.053277,8,15.103248
-12.062145,3,15.226302
-11.366404,1,15.266951
-8.891422,1,15.307628
-16.578148,7,15.602223
-6.323178,27,16.854622
-10.883245,1,16.89579
-9.04782,14,17.521277
-16.144833,4,17.685068
-10.509573,1,17.726206
-11.611495,8,18.057039
-10.883245,1,18.098206
-17.811928,9,18.467726
-14.853853,3,18.590238
-10.670916,3,18.712777
-17.643683,4,18.878909
-9.820666,2,18.959782
-14.418642,7,19.246468
-13.220736,4,19.411145
-11.446599,1,19.452803
-19.31695,5,19.659147
-21.949624,23,20.602509
-17.578883,13,21.133229
-4.35311,8,21.523631
-10.670916,3,21.64518
-13.131011,3,21.770638
-10.509573,1,21.811806
-11.366404,1,21.948231
-14.766292,24,22.93083
-9.820666,2,23.013143
-12.75511,2,23.095012
-10.830402,1,23.135678
-11.967213,3,23.258194
-25.818804,21,24.124182
-10.830402,1,24.165847
-10.509573,1,24.207013
-11.308842,1,24.247685
-20.29196,17,24.944596
-5.167135,11,25.39645
-11.446599,1,25.437589
-14.439716,3,25.616067
-7.030675,1,25.657732
-20.49445,20,26.474169
-16.64034,10,26.885349
-10.883245,1,26.925997
-16.222266,14,27.597112
-10.830402,1,27.638252
-10.509573,1,27.679451
-3.742895,27,28.785348
-28.570761,27,29.954385
-11.74608,2,30.036224
-2.952178,12,30.529275
-6.309998,12,31.0188
-10.883245,1,31.060461
-11.308842,1,31.102124
-11.308842,1,31.143266
-12.310666,3,31.267292
-14.450431,10,31.677486
-11.446599,1,31.718624
-11.366404,1,31.758799
-11.682468,2,31.841136
-26.788235,25,32.960174
-9.735905,4,33.125838
-13.118389,5,33.329693
-22.371214,12,33.82517
-11.652443,14,34.453023
-11.458404,2,34.535359
-12.466393,13,35.068588
-11.446599,1,35.109753
-3.156105,8,35.439567
-27.320624,16,36.092269
-7.030675,1,36.133437
-11.446599,1,36.174108
-10.693034,15,36.79213
-11.959201,27,37.901147
0.489233,8,38.375071
-5.280297,12,38.866579
-20.172814,14,39.441469
-10.883245,1,39.482114
-9.630286,4,39.646291
-13.969233,6,39.893798
-14.470868,2,39.976144
-16.581371,14,40.546022
-0.69134,13,41.080686
-13.299563,2,41.162526
-9.21765,3,41.285037
-6.746432,10,41.697214
-10.830402,1,41.738383
-7.030675,1,41.779054
-12.00764,4,41.942275
2.000996,5,42.147109
-14.149813,3,42.269625
-15.779379,3,42.392633
-15.914117,7,42.734845
-1.212175,8,43.061213
-11.446599,1,43.102905
-12.121382,2,43.184248
-13.299563,2,43.268569
-9.520836,2,43.350381
3.159833,13,43.98082
0.958535,6,44.225355
0.733634,6,44.471858
-9.155632,9,44.842843
-0.203487,7,45.128539
-10.883245,1,45.170232
-14.470868,2,45.252044
-10.780356,7,45.538732
-2.385404,8,45.867579
-5.112053,11,46.31752
-13.299563,2,46.398836
-14.991482,4,46.565021
-8.891422,1,46.605172
-11.308842,1,46.645844
-11.366404,1,46.687013
-9.630286,4,46.906051
-9.177222,2,46.987958
-7.030675,1,47.029154
-11.366404,1,47.069834
0.486545,9,47.441826
-10.830402,1,47.482497
-7.030675,1,47.523638
0.23744,8,47.850034
2.000996,5,48.054882
1.177391,5,48.262205
-9.520836,2,48.344545
17.696434,27,49.542588
0.695717,6,49.789104
-0.584941,7,50.074768
2.739459,5,50.282096
1.031456,6,50.528301
-0.481544,10,50.939502
-9.177222,2,51.074631
-1.091936,11,51.525515
-0.811532,7,51.816178
-9.520836,2,51.898017
0.250587,7,52.184205
15.97122,18,52.922253
28.287301,21,53.781797
1.328517,7,54.06802
-7.030675,1,54.109184
20.421999,21,55.069147
2.000996,5,55.327567
3.523463,5,55.532384
2.563641,6,55.777433
2.000996,5,55.984239
-8.891422,1,56.02543
4.028397,6,56.270431
0.006902,9,56.636993
5.180375,9,57.007646
10.957106,12,57.497722
2.164299,6,57.743782
40.106363,27,58.847877
41.58785,27,60.105742
22.987422,18,60.841769
-1.398279,7,61.127988
1.177391,5,61.331844
2.739459,5,61.536168
5.180375,9,61.906708
2.739459,5,62.111553
22.714426,24,63.095118
-0.04025,6,63.340142
3.523463,5,63.546951
3.523463,5,63.806002
-8.255235,4,63.969687
-10.670916,3,64.09319
3.523463,5,64.299028
3.523463,5,64.502396
39.553558,27,65.703537
3.639969,15,66.319565
38.361098,27,67.425152
-0.497675,7,67.710349
29.318807,21,68.625472
1.684627,6,68.870495
-7.030675,1,68.91114
36.616841,27,70.020194
1.101091,6,70.266211
39.33604,27,71.469489
3.523463,5,71.673841
34.801069,27,72.840121
-12.983908,3,72.963157
1.177391,5,73.168005
3.523463,5,73.371835
2.000996,5,73.57566
2.739459,5,73.779544
1.177391,5,73.985357
3.523463,5,74.189736
37.44495,27,75.297795
42.053207,27,76.556224
32.554441,27,77.662827
3.254797,8,77.989691
2.739459,5,78.195034
-0.596357,6,78.442042
3.523463,5,78.646368
-9.520836,2,78.728208
3.523463,5,78.93209
-7.030675,1,78.972734
3.523463,5,79.180062
36.324958,27,80.285149
2.739459,5,80.489529
2.739459,5,80.748942
4.028397,6,80.996438
24.688994,22,81.99317
2.000996,5,82.197026
2.000996,5,82.400914
-1.424473,8,82.730305
47.257906,27,83.834387
3.523463,5,84.039739
3.409199,6,84.284263
2.739459,5,84.489114
0.279783,7,84.829863
2.739459,5,85.034714
23.42694,20,85.85507
2.000996,5,86.059422
2.739459,5,86.264766
3.523463,5,86.471131
1.177391,5,86.675477
1.177391,5,86.975081
37.54322,27,88.079135
2.739459,5,88.283499
2.739459,5,88.489823
47.257906,27,89.644483
1.031456,6,89.891987
1.177391,5,90.095375
3.523463,5,90.300222
42.735451,27,91.409249
1.177391,5,91.61509
40.848312,27,92.814388
2.739459,5,93.01924
1.177391,5,93.225544
2.000996,5,93.488424
47.257906,27,94.592024
1.177391,5,94.798382
1.177391,5,95.002245
1.177391,5,95.206594
-0.04025,6,95.451122
42.735451,27,96.56216
47.257906,27,97.819534
47.257906,27,98.925741
3.523463,5,99.132575
42.735451,27,100.240122
1.177391,5,100.444462
3.523463,5,100.649806
1.882805,8,100.977662
1.177391,5,101.183033
3.523463,5,101.387881
2.739459,5,101.593197
2.638261,9,102.015351
1.741732,6,102.259856
2.000996,5,102.46809
2.739459,5,102.672444
3.523463,5,102.877786
25.097883,19,103.754199
0.279783,7,104.042871
0.59336,6,104.288914
2.739459,5,104.492743
43.887769,27,105.598318
2.739459,5,105.804935
-8.891422,1,105.846571
-9.21765,3,106.024149
3.523463,5,106.22901
1.177391,5,106.43287
42.735451,27,107.542394
47.257906,27,108.746985
42.735451,27,109.855076
42.735451,27,111.015191
1.177391,5,111.220067
3.523463,5,111.423918
18.766498,16,112.087074
42.735451,27,113.191177
42.735451,27,114.390995
47.257906,27,115.55635
42.735451,27,116.661934
2.739459,5,116.866774
3.523463,5,117.071626
1.177391,5,117.274982
1.177391,5,117.478347
3.523463,5,117.683689
44.673315,27,118.84433
3.523463,5,119.049149
3.523463,5,119.254523
3.523463,5,119.557621
42.735451,27,120.662008
2.739459,5,120.866874
2.739459,5,121.070688
3.523463,5,121.277056
4.028397,6,121.521579
2.000996,5,121.725934
35.989609,25,122.749178
42.735451,27,123.917671
41.590235,27,125.119358
2.000996,5,125.327096
2.000996,5,125.53194
42.735451,27,126.637527
6.103728,10,127.048187
42.735451,27,128.207344
42.735451,27,129.311434
1.177391,5,129.515809
3.523463,5,129.720165
40.043865,27,130.922965
41.402966,27,132.093627
42.735451,27,133.196233
42.123175,27,134.306309
42.735451,27,135.410376
43.476501,27,136.669246
41.981577,27,137.773844
47.257906,27,138.877939
2.000996,5,139.082291
1.177391,5,139.286637
1.177391,5,139.493475
42.735451,27,140.654207
2.000996,5,140.858582
1.177391,5,141.159704
1.177391,5,141.365021
1.177391,5,141.569372
1.101091,6,141.814383
42.735451,27,142.919466
2.739459,5,143.12729
2.739459,5,143.331644
1.504335,6,143.576146
2.000996,5,143.780522
2.739459,5,144.041394
2.164299,6,144.287409
3.567242,7,144.572638
2.000996,5,144.776489
1.177391,5,144.983321
2.739459,5,145.187181
