#{"t_start": 1714569215.9724398, "env_id": "None"}
r,l,t
140.437776,138,5.636708
10.846964,12,5.99543
209.737677,201,13.02835
22.635526,23,13.725074
9.381346,10,14.024658
23.523662,24,15.263623
14.027892,15,15.716209
36.692893,37,16.83602
8.36845,10,17.143845
9.878471,11,17.479564
19.630552,20,18.501247
31.980673,33,19.58696
14.886642,17,20.104698
10.363704,11,20.436028
209.874676,201,27.389774
204.219222,201,34.367464
50.538571,52,36.324478
33.060349,34,37.44455
14.117146,15,37.900423
10.007439,11,38.238796
208.996986,201,45.129798
24.573351,25,46.289099
205.208477,201,53.081502
50.439327,51,54.725264
42.290076,43,56.035499
207.521199,201,62.914788
21.145618,22,63.854586
33.181724,35,64.916252
35.57147,36,66.015735
8.74175,10,66.593461
37.839688,39,67.865979
204.356213,201,74.613343
38.362456,39,75.882508
35.366427,36,77.228343
57.32539,61,79.086268
26.377425,27,80.154127
26.949457,27,81.072188
18.326219,19,81.650083
46.88845,49,83.141575
25.009538,25,84.175814
41.618125,43,85.575851
12.809948,15,86.037628
34.491175,36,87.465896
35.772635,37,88.597029
38.507983,38,89.84341
49.035177,52,91.793236
32.749601,33,92.79858
205.239238,201,99.813304
15.708293,17,100.336211
34.683712,35,101.795528
