#{"t_start": 1714570445.4371967, "env_id": "None"}
r,l,t
14.998327,17,1.837949
16.067597,17,2.352725
16.495372,19,2.926635
17.960138,18,3.47117
87.095595,86,7.142259
23.80624,24,7.864844
21.05494,21,9.54234
21.271705,23,10.237623
28.589099,33,11.323344
33.701107,37,12.444139
28.022183,32,14.722932
48.165399,48,16.184309
12.897368,13,16.671402
13.825786,15,17.211425
13.526551,14,17.63947
13.708055,14,18.06191
15.860383,16,18.548831
25.818086,26,19.335503
13.59079,15,19.79447
16.534574,18,20.421942
34.130993,35,21.577718
28.228926,29,22.459586
15.138566,16,22.945309
40.479578,40,24.249485
22.4447,23,25.03662
32.149945,32,26.005459
15.501736,20,26.693097
71.776675,71,28.942702
17.931314,18,29.49176
15.006362,15,30.023259
26.251313,26,30.817971
47.330228,48,32.268851
11.970903,13,32.664659
53.594998,57,34.561267
17.603965,18,35.107743
51.500966,55,36.861059
15.875412,16,37.435454
39.525923,43,38.748242
32.193491,37,39.953799
72.859463,74,42.300181
17.892393,18,42.921777
15.460921,17,43.44145
12.660116,14,43.871054
11.914179,12,44.235584
28.982774,29,45.212623
37.448873,39,46.477343
41.507389,44,47.823693
83.730955,88,50.667922
41.23002,41,51.928402
22.106516,27,52.823897
14.359496,15,53.282431
19.003064,19,53.947577
16.634506,18,54.498278
17.576695,18,55.04681
18.692642,19,55.700453
30.074879,31,56.644277
159.579852,170,62.160384
61.551589,69,64.258762
35.098407,38,65.506398
20.510533,21,66.230775
25.961562,27,67.054884
17.003903,19,67.631163
27.678842,33,68.718854
20.346873,22,69.393528
37.517853,37,70.612297
17.898682,22,71.284501
57.806557,63,73.284967
11.922895,12,73.654455
75.977678,85,76.418737
55.42703,62,78.481874
26.804186,29,79.362165
22.223311,22,80.034272
18.608617,21,80.677602
71.042775,76,83.294678
74.736945,81,85.959823
178.436711,188,92.155806
24.672897,28,93.010371
57.36505,62,95.131895
157.169134,169,100.545974
174.904125,180,106.419353
28.341459,28,107.511195
18.967301,19,108.09563
112.919577,116,111.838478
66.676739,77,114.349837
70.947502,72,116.638402
17.038866,18,117.320609
38.891674,39,118.511966
26.848726,28,119.361552
161.405761,165,124.834301
66.485567,67,127.010328
157.821941,166,132.373646
138.514348,149,137.26071
28.219888,29,138.149682
187.566404,201,144.62469
26.680265,27,145.532163
183.436483,201,152.062223
46.874822,49,153.845526
193.636845,201,160.471919
182.249588,201,167.22137
38.020333,43,168.531038
193.65083,201,175.203515
196.510023,201,181.76807
29.322572,34,183.078349
28.146247,29,183.966178
195.289387,201,190.624415
61.033366,71,193.269987
14.931254,17,193.791143
181.545637,201,200.812932
63.109524,76,203.482104
187.278876,201,210.711693
193.121416,201,217.974574
185.172641,201,225.432335
70.037818,71,227.597824
141.502832,149,233.414213
196.909359,201,240.901748
194.735774,201,248.434998
190.844858,201,255.87649
189.359696,201,263.381467
195.745706,201,270.805624
202.226115,201,278.371582
192.023193,201,285.875072
198.876051,201,293.395453
199.081256,201,300.911813
192.706289,201,307.953526
39.198669,39,309.246598
39.70831,41,310.847687
46.565996,54,312.506806
23.082532,24,313.337112
99.303463,107,317.313049
32.514942,33,318.43004
89.076901,89,321.70166
110.46266,108,325.714298
191.938038,201,333.200926
193.384162,201,340.612654
202.961444,201,348.100769
192.98938,201,355.545731
200.104947,201,362.999125
200.913715,201,370.372185
202.132948,201,377.65345
203.744904,201,385.098411
40.304244,40,386.325515
205.233522,201,393.72683
200.114285,201,401.085985
196.895096,201,408.482835
93.775063,93,411.882915
196.83453,201,419.355651
200.674382,201,426.842774
198.246931,201,434.242602
202.961559,201,441.667721
35.190041,37,443.285675
130.478108,139,448.1435
203.484532,201,455.469918
196.0028,201,462.840976
201.014411,201,470.32413
203.11487,201,477.767605
186.03386,193,484.993338
192.165191,201,492.50972
195.900495,201,500.043962
199.086435,201,507.598541
198.279434,201,515.116909
197.422842,201,522.694304
202.394029,201,530.136786
198.959213,201,537.765267
204.728536,201,545.468646
205.27907,201,553.433417
202.329728,201,561.480549
203.769701,201,569.255324
202.135305,201,577.112462
203.257773,201,585.077728
199.705092,201,593.057874
200.477172,201,600.991897
202.258785,201,609.017175
204.3094,201,616.905561
204.932452,201,624.512716
205.37735,201,632.26619
203.89144,201,639.952208
201.976017,201,647.629795
19.537715,20,648.261203
198.974,201,656.133716
69.704227,71,658.944052
167.337792,169,665.604838
204.017817,201,673.211993
203.291949,201,680.918374
202.519184,201,688.445149
204.303775,201,696.029983
200.926109,201,703.456096
202.391727,201,711.066723
200.208709,201,718.65106
199.737092,201,726.30732
194.980401,201,733.962585
200.660199,201,741.560314
194.064413,201,749.257768
200.461484,201,756.781072
203.256946,201,764.432369
204.095063,201,772.034067
204.130798,201,779.613446
202.936887,201,787.348071
201.686819,201,794.823289
199.46051,201,802.477095
192.824252,201,809.916575
190.474861,201,817.606064
191.983231,201,825.160145
187.438462,201,832.829327
188.484927,201,840.410661
200.786042,201,848.065955
183.821417,201,855.832297
181.519584,201,863.474667
184.383917,201,871.22467
198.884552,201,878.806528
196.702019,201,886.445922
196.009583,201,894.308516
192.93938,201,901.951877
196.642456,201,909.678568
198.090506,201,917.227194
197.277839,201,924.883452
197.127915,201,932.387437
200.402561,201,939.921184
193.060169,201,947.52043
197.36308,201,954.995127
205.241813,201,962.57103
205.106946,201,970.05818
206.205552,201,977.611265
203.462344,201,985.019995
202.192121,201,992.573582
200.384711,201,1000.075583
36.261971,37,1001.817041
196.912169,201,1009.274902
198.645699,201,1016.818096
200.828515,201,1024.383062
202.054197,201,1031.79628
199.831993,201,1039.195612
178.855942,183,1045.987837
198.136649,201,1053.353934
205.012007,201,1060.708624
204.355446,201,1068.192785
201.753068,201,1075.648151
204.55766,201,1083.260758
197.442429,201,1090.797976
201.955175,201,1098.254863
203.357635,201,1105.715785
200.80905,201,1113.085295
194.106679,201,1120.558648
205.625239,201,1127.94894
188.040876,201,1135.49078
192.261824,201,1142.942412
191.257439,201,1150.340154
193.55945,201,1157.886265
191.373296,201,1165.360401
204.766222,201,1172.862545
199.538751,201,1180.229437
200.881412,201,1187.651052
203.463739,201,1195.065774
203.624673,201,1202.401181
128.058273,128,1206.962734
200.734175,201,1214.406633
203.099447,201,1221.737651
201.305064,201,1229.206049
203.101214,201,1236.575542
203.745216,201,1244.016523
198.293249,201,1251.471261
122.216904,123,1255.849107
199.98862,201,1263.158444
202.024278,201,1270.57168
199.712916,201,1277.904253
197.077157,196,1285.162271
201.85313,201,1292.493357
201.465438,201,1299.965858
199.401517,201,1307.361168
199.399414,201,1314.81481
199.767887,201,1322.306087
202.29897,201,1329.669782
203.546141,201,1337.093848
202.486484,201,1344.395134
206.0992,201,1351.796354
198.165831,201,1359.084589
144.375719,145,1364.772075
198.50736,201,1372.130764
203.709725,201,1379.528093
199.497598,201,1386.918067
42.496371,42,1388.284654
199.968559,201,1395.6549
201.849372,201,1403.070625
201.570695,201,1410.342607
199.80262,201,1417.71474
203.49215,201,1425.082229
202.315339,201,1432.360733
204.750146,201,1439.738056
202.80093,201,1447.013466
203.330861,201,1454.451652
201.786782,201,1461.721134
197.720752,201,1469.028988
200.301626,201,1476.36843
202.827999,201,1483.678182
200.89911,201,1491.131574
205.385722,201,1498.45892
204.228338,201,1505.936507
196.579653,201,1513.223563
197.693043,201,1520.589626
198.516517,201,1527.891085
201.465738,201,1535.834542
201.930896,201,1543.187141
204.635005,201,1550.479818
207.66905,201,1557.836786
204.0514,201,1565.134206
202.428577,201,1572.444156
203.701588,201,1579.714114
200.954308,201,1587.102115
202.01163,201,1594.467071
203.383437,201,1601.784548
199.229962,201,1609.182484
202.471927,201,1616.468647
204.347354,201,1623.818748
202.866352,201,1631.089226
207.763347,201,1638.451362
205.139587,201,1645.781828
208.147446,201,1652.988899
198.355486,201,1660.344062
202.569871,201,1667.542592
205.719465,201,1674.902701
208.275055,201,1682.188823
203.721731,201,1689.603359
203.561906,201,1697.059382
202.942993,201,1704.532631
201.669782,201,1712.029092
197.598069,201,1719.472156
200.932541,201,1726.911
193.809705,201,1734.401998
198.812246,201,1741.87097
188.711842,201,1749.560839
204.469141,201,1757.064867
184.649889,201,1764.596862
191.329969,201,1772.145494
200.715544,201,1779.632439
197.942023,201,1787.285214
182.04906,201,1794.944127
183.308681,201,1802.615532
180.753348,201,1810.106665
199.363055,201,1817.652765
182.251792,201,1825.157243
179.295654,201,1832.799974
181.870417,201,1840.530882
