#{"t_start": 1721499841.9255552, "env_id": "None"}
r,l,t
-849.468672,201,11.002595
-704.604389,201,22.028749
-823.45301,201,32.968005
-899.622444,201,44.004086
-877.242162,201,54.956547
-921.799225,201,66.001428
-709.800973,201,76.943738
-679.103391,201,88.00865
-780.485374,201,99.041201
-933.204448,201,109.994347
-710.546361,201,121.038583
-707.399269,201,132.011583
-812.255632,201,143.050555
-1044.50205,201,153.987375
-866.54637,201,165.003634
-1473.117932,201,176.049728
-719.874849,201,187.001028
-740.596646,201,198.019904
-839.625763,201,208.977956
-863.997623,201,220.035269
-704.862069,201,230.97255
-1140.050637,201,242.028259
-738.028815,201,253.066466
-746.853258,201,263.996897
-855.025609,201,275.070394
-759.045837,201,286.008698
-709.383345,201,297.060254
-653.064695,201,308.006021
-754.618633,201,319.058136
-714.955262,201,330.084266
-698.399083,201,341.021951
-770.139398,201,352.067421
-714.347085,201,363.032876
-729.641198,201,374.072334
-857.915591,201,385.019489
-659.297153,201,396.069331
-736.63305,201,407.112733
-748.176366,201,418.087378
-657.112196,201,429.122398
-726.262121,201,440.063628
-598.058114,201,451.115039
-682.857185,201,462.069364
-525.385039,201,473.116992
-723.749889,201,484.169364
-637.042748,201,495.128955
-713.486017,201,506.180636
-582.975928,201,517.132788
-721.703826,201,528.178373
-708.1938,201,539.147236
-580.109615,201,550.203632
-622.215525,201,561.256345
-531.807573,201,572.228213
-451.854301,201,583.274903
-498.237059,201,594.211282
-596.327756,201,605.267916
-667.837911,201,616.233846
-516.501201,201,627.325547
-471.552549,201,638.3771
-733.655952,201,649.346164
-476.897281,201,660.403481
-622.087637,201,671.356232
-620.902325,201,682.445017
-504.192804,201,693.406622
-427.316589,201,704.493051
-384.83232,201,715.544656
-470.522433,201,726.490769
-490.66537,201,737.51226
-588.026957,201,748.457939
-445.284285,201,759.503857
-477.822199,201,770.457006
-481.688153,201,781.502697
-464.680938,201,792.534974
-520.604981,201,803.490095
-688.068277,201,814.531505
-453.241527,201,825.483595
-385.309049,201,836.505562
-388.070352,201,847.466991
-533.985737,201,858.500348
-509.828624,201,869.534312
-585.147233,201,880.46989
-405.648948,201,891.528414
-476.455262,201,902.466805
-563.774307,201,913.501224
-480.992051,201,924.452224
-612.243652,201,935.515639
-646.125901,201,946.562575
-313.597726,201,957.507875
-304.503523,201,968.560916
-449.529507,201,979.507753
-520.032932,201,990.530441
-560.468047,201,1001.490464
-410.877393,201,1012.528163
-432.800633,201,1023.569868
-610.657022,201,1034.531696
-560.377354,201,1045.56343
-547.487478,201,1056.51488
-644.181136,201,1067.564867
-688.492799,201,1078.515878
-543.789273,201,1089.556949
-667.304743,201,1100.621416
-822.757431,201,1112.950527
-613.004249,201,1123.997955
-512.397184,201,1134.946245
-644.793162,201,1145.982844
-889.911181,201,1156.926038
-662.814749,201,1167.980552
-568.818898,201,1179.016595
-691.573314,201,1189.969977
-552.261709,201,1201.042188
-1076.229798,201,1212.001847
-624.887491,201,1223.047222
-525.739135,201,1233.998907
-780.31004,201,1245.033363
-542.782616,201,1256.091343
-849.945161,201,1267.069253
-528.951058,201,1278.115757
-746.234287,201,1289.072307
-790.709746,201,1300.103392
-551.592031,201,1311.063975
-539.763091,201,1322.0975
-592.93483,201,1333.126578
-643.730557,201,1344.071796
-515.341218,201,1355.1266
-885.71136,201,1366.070598
-546.725071,201,1377.103972
-625.531201,201,1388.053957
-645.073835,201,1399.10801
-609.485811,201,1410.072994
-615.162358,201,1421.131783
-517.267567,201,1432.155554
-969.761947,201,1443.120176
-863.636504,201,1454.161448
-487.245338,201,1465.113053
-624.007937,201,1476.173861
-630.315347,201,1487.127641
-739.080629,201,1498.196006
-632.455204,201,1509.220439
-1285.896392,201,1520.183623
-660.335821,201,1531.238958
-514.844853,201,1542.202857
-577.011649,201,1553.24896
-520.559003,201,1564.233629
-635.686496,201,1575.27918
-546.303738,201,1586.318895
-638.50178,201,1597.272302
-563.308434,201,1608.331181
-741.041702,201,1619.297226
-738.604876,201,1630.345236
-517.235488,201,1641.300725
-556.745674,201,1652.336684
-548.127268,201,1663.401399
-569.984608,201,1674.380872
-593.164006,201,1685.436461
-548.416356,201,1696.389251
-543.119669,201,1707.431737
-587.312246,201,1718.427407
-677.252566,201,1729.459534
-1146.041124,201,1740.536202
-880.549283,201,1751.493903
-667.449164,201,1762.539545
-645.223342,201,1773.47946
-640.98509,201,1784.510914
-648.38303,201,1795.487983
-652.027977,201,1806.519337
-649.585352,201,1817.570129
-543.947634,201,1828.532507
-573.854103,201,1839.590568
-835.222653,201,1850.554059
-629.538325,201,1861.591137
-777.339968,201,1872.555289
-612.06935,201,1883.601635
-705.143665,201,1894.661911
-541.943966,201,1905.636847
-698.578506,201,1916.66734
-666.686705,201,1927.62307
-665.013681,201,1938.680557
-552.344803,201,1949.643408
-666.868463,201,1960.690561
-689.65982,201,1971.725783
-1524.1828,201,1982.689622
-648.526921,201,1993.736886
-629.004778,201,2004.68664
-660.7267,201,2015.732969
-760.516928,201,2026.686949
-793.979941,201,2037.742454
-547.675942,201,2048.785078
-659.218017,201,2059.740497
-557.708263,201,2070.774035
-677.443075,201,2081.723397
-677.793584,201,2092.768568
-1763.244544,201,2103.775433
-733.088638,201,2114.818969
-560.566813,201,2125.862026
-692.139382,201,2136.818829
-1767.683727,201,2147.865888
-674.820879,201,2158.827531
-537.033053,201,2169.882946
-654.818525,201,2180.861415
-1756.295809,201,2191.894975
-1744.656602,201,2202.927032
-690.407723,201,2215.267632
-683.663881,201,2226.319537
-1762.990438,201,2237.279734
-1766.099001,201,2248.320147
-1718.535357,201,2259.287428
-1460.935913,201,2270.347308
-1761.660275,201,2281.380751
-1743.622523,201,2292.323999
-533.403062,201,2303.388865
-563.322823,201,2314.367761
-689.774164,201,2325.41891
-761.068301,201,2336.356902
-764.39362,201,2347.391322
-676.455247,201,2358.445025
-606.796787,201,2369.385398
-533.656358,201,2380.425163
-1282.691912,201,2391.389331
-542.637923,201,2402.412835
-824.742773,201,2413.371237
-592.64039,201,2424.431906
-639.09168,201,2435.458043
-658.156437,201,2446.418853
-676.025097,201,2457.461192
-549.980694,201,2468.413796
-626.582987,201,2479.472365
-674.376856,201,2490.41516
-514.910246,201,2501.460329
-558.068487,201,2512.480247
-864.541041,201,2523.438939
-912.861716,201,2534.484918
-665.913453,201,2545.438511
-690.77799,201,2556.48229
-638.52078,201,2567.453911
-610.560545,201,2578.495556
-586.097591,201,2589.517694
-568.264742,201,2600.450533
-549.342588,201,2611.505978
-1100.587316,201,2622.476671
-641.147203,201,2633.508036
-1168.850848,201,2644.459117
-804.727362,201,2655.507748
-723.242155,201,2666.533724
-569.793008,201,2677.501697
-550.549351,201,2688.533895
-671.623662,201,2699.486858
-584.004838,201,2710.535905
-658.088552,201,2721.498965
-618.882009,201,2732.55556
