#{"t_start": 1726744762.74493, "env_id": "None"}
r,l,t
-947.584558,201,10.877833
-1168.159795,201,21.806541
-905.247682,201,32.665896
-831.778127,201,43.618761
-809.043711,201,54.477909
-1081.920188,201,65.404584
-961.262187,201,76.263752
-984.356425,201,87.210487
-853.67299,201,98.183546
-866.570034,201,109.015696
-873.402183,201,119.972933
-843.46085,201,130.846906
-881.444299,201,141.782539
-1221.067671,201,152.639741
-902.48376,201,163.580463
-984.735984,201,174.55387
-923.116608,201,185.424919
-781.257562,201,196.357414
-751.045004,201,207.197486
-989.180807,201,218.143267
-912.534467,201,229.027037
-998.91753,201,239.973933
-617.856505,201,250.918825
-998.961961,201,261.781454
-978.885619,201,272.72015
-804.794699,201,283.579826
-808.693251,201,294.523232
-1097.125392,201,305.378038
-912.706221,201,316.325063
-883.92613,201,327.257685
-761.761947,201,338.107622
-758.357194,201,349.044392
-837.840262,201,359.932013
-916.298549,201,370.889101
-902.968518,201,381.758513
-793.165097,201,392.687726
-852.381042,201,403.613827
-940.972265,201,414.456057
-974.452969,201,425.404959
-870.657386,201,436.264783
-722.868034,201,447.232548
-795.598449,201,458.08505
-809.169698,201,469.04903
-778.786478,201,479.990174
-745.263482,201,490.868773
-783.468035,201,501.807663
-865.003289,201,512.666852
-784.330653,201,523.622247
-734.600743,201,534.459162
-744.476806,201,545.394745
-637.071748,201,556.354681
-807.994185,201,567.193222
-786.510778,201,578.138365
-592.850189,201,588.98962
-730.688241,201,599.930232
-686.933532,201,610.789097
-865.072747,201,621.757045
-585.974888,201,632.726978
-761.112621,201,643.598607
-862.264634,201,654.545874
-809.13025,201,665.395625
-710.709162,201,676.345496
-662.079615,201,687.213516
-740.120138,201,698.142546
-624.193519,201,709.120374
-734.887227,201,719.988181
-791.3131,201,730.929925
-748.976463,201,741.764755
-610.214082,201,752.726111
-760.246582,201,763.584343
-651.180414,201,774.513341
-588.540415,201,785.475458
-731.772905,201,796.347024
-630.727512,201,807.295794
-653.462604,201,818.167946
-723.82987,201,829.130518
-726.58206,201,839.966441
-694.480938,201,850.921152
-608.633509,201,861.893737
-592.219294,201,872.756906
-629.815639,201,883.699553
-621.686379,201,894.549586
-603.896222,201,905.49241
-597.685404,201,916.386445
-525.523675,201,927.313195
-527.966753,201,938.267535
-602.986698,201,949.131451
-641.264954,201,960.063827
-615.402338,201,970.919741
-628.262628,201,981.865218
-683.245957,201,992.734625
-622.967398,201,1003.665187
-660.151786,201,1014.58516
-637.339792,201,1025.44518
-632.99243,201,1036.401046
-676.771812,201,1047.249283
-528.477744,201,1058.216037
-665.313892,201,1069.054024
-631.396195,201,1080.013298
-814.017154,201,1090.944751
-702.965155,201,1103.16383
-562.412014,201,1114.120502
-913.154766,201,1124.964797
-596.459168,201,1135.910972
-858.178679,201,1146.769753
-534.219424,201,1157.717439
-876.329277,201,1168.682786
-657.904863,201,1179.546748
-699.198023,201,1190.489052
-697.354252,201,1201.347661
-702.92257,201,1212.273983
-853.834326,201,1223.140341
-676.940739,201,1234.089931
-492.851363,201,1245.050962
-775.59753,201,1255.902645
-753.515044,201,1266.849806
-734.381157,201,1277.714139
-549.082139,201,1288.663646
-622.535272,201,1299.513243
-638.804779,201,1310.455988
-698.533689,201,1321.400324
-594.715698,201,1332.263011
