#{"t_start": 1714579465.3802712, "env_id": "None"}
r,l,t
-60.164384,52,2.929756
-55.861028,52,4.884855
-56.219671,52,6.520191
-55.291119,52,8.455486
-51.580096,52,10.084374
-63.094939,52,12.035164
-58.20639,52,13.574502
-49.090604,52,15.599266
-55.82166,52,17.141359
-65.132589,52,19.174087
-59.552367,52,20.787748
-61.255578,52,22.724023
-50.759678,52,24.356761
-54.022005,52,26.29896
-62.096405,52,27.937744
-49.073352,52,29.890489
-54.48282,52,31.436606
-58.298199,52,33.465192
-55.161209,52,35.013937
-63.810112,52,37.065804
-60.222196,52,38.616538
-55.925266,52,40.5601
-56.479144,52,42.20315
-56.450441,52,44.146871
-60.648919,52,45.792403
-52.555567,52,47.736639
-53.968328,52,49.693452
-54.017798,52,51.335892
-63.519889,52,53.279949
-56.62692,52,54.920956
-52.867195,52,56.86634
-62.523639,52,58.415627
-53.189283,52,60.443797
-52.493981,52,61.996592
-59.197767,52,64.036455
-57.658104,52,65.588904
-60.877425,52,67.62492
-61.494584,52,69.177332
-50.971453,52,71.120665
-55.120853,52,72.764336
-59.762974,52,74.706254
-53.543252,52,76.354341
-57.378785,52,78.302245
-49.1212,52,79.857512
-48.026397,52,81.887581
-55.355554,52,83.448468
-53.409145,52,85.484774
-57.496185,52,87.038862
-56.861613,52,88.9791
-55.321568,52,90.623524
-51.888369,52,92.566541
-52.932565,52,94.602009
-52.890468,52,96.153474
-58.148339,52,98.095899
-64.327849,52,99.73764
-57.647177,52,101.693067
-53.98574,52,103.333946
-53.604574,52,105.27922
-51.533509,52,106.834078
-63.918071,52,108.86779
-57.894553,52,110.421607
-58.558817,52,112.4536
-57.699154,52,114.007577
-62.691672,52,115.969708
-58.986941,52,117.607252
-55.631259,52,119.556983
-55.694469,52,121.198175
-56.127885,52,123.136935
-58.832745,52,124.781334
-54.496426,52,126.725805
-63.60496,52,128.280945
-54.859491,52,130.317048
-59.036967,52,131.872589
-61.178527,52,133.908948
-56.591178,52,135.463502
-61.868496,52,137.400187
-57.165203,52,139.453157
-57.757033,52,141.003061
-60.617551,52,143.045928
-60.776294,52,144.60172
-60.308576,52,146.551461
-59.580222,52,148.200421
-68.531577,52,150.143192
-60.760293,52,151.793088
-62.516232,52,153.742598
-60.455493,52,155.303199
-60.55084,52,157.341976
-56.09328,52,158.899354
-66.029782,52,160.935597
-61.664837,52,162.490188
-60.361277,52,164.437006
-62.260239,52,166.084077
-62.083682,52,168.03794
-59.742028,52,169.684384
-60.956237,52,171.634038
-62.287848,52,173.196292
-63.656895,52,175.247285
-62.007768,52,176.804696
-62.683254,52,178.84431
-57.223131,52,180.400224
-65.843693,52,182.447927
-57.882939,52,184.3923
-55.766375,52,185.947093
-51.755538,52,187.991389
-54.625349,52,189.54272
-57.061246,52,191.584161
-57.74156,52,193.14158
-55.76158,52,195.097768
-68.056681,52,196.74621
-55.232938,52,198.699401
-55.885296,52,200.349341
-60.012597,52,202.295863
-58.297738,52,203.853697
-57.826305,52,205.898438
-60.70514,52,207.452689
-63.410829,52,209.498094
-56.023933,52,211.056869
-59.757349,52,212.999755
-55.702385,52,214.647487
-54.026246,52,216.594856
-65.259123,52,218.243341
-64.036488,52,220.192928
-58.099683,52,221.755604
-60.327311,52,223.793766
-52.113767,52,225.352696
-60.338889,52,227.397164
-58.793884,52,229.347924
-61.057864,52,230.90729
-55.71105,52,232.972622
-46.382258,52,234.525638
-61.384267,52,236.559394
-56.945401,52,238.11432
-59.990631,52,240.154863
-57.83606,52,241.717789
-50.797318,52,243.7688
-58.801887,52,245.415741
-55.779384,52,247.369459
-64.166689,52,249.024583
-63.966953,52,250.96786
