#{"t_start": 1720627371.878303, "env_id": "None"}
r,l,t
39.927239,40,1.661433
24.803202,25,2.685681
11.346565,12,3.177214
15.266975,16,3.833445
47.005533,47,5.946805
20.659486,21,6.826154
30.691388,31,8.106844
22.423308,23,11.64537
20.577164,21,12.512511
46.03918,47,14.52433
33.670245,34,16.48504
10.772778,11,16.932439
30.760218,31,18.193768
12.433593,13,18.725239
11.475109,12,19.216209
16.495844,17,20.513723
40.608581,41,22.189012
20.582571,21,23.049861
71.843976,72,26.694891
21.541011,22,27.589176
23.263037,24,28.568191
20.477223,21,30.210456
17.679902,18,30.950801
45.95812,46,32.922488
18.550486,19,33.698847
19.394558,20,35.530754
14.626858,15,36.145661
19.603365,20,36.966376
13.507299,14,37.54124
111.245728,111,42.956536
28.150478,29,44.147487
25.413849,26,45.82677
22.645384,23,46.762651
50.528538,51,48.845788
21.473416,22,50.347625
23.686697,25,51.465743
31.415033,32,52.782983
34.677208,35,54.795936
41.072339,41,56.470574
110.018636,110,61.782478
74.858137,76,65.832625
28.839173,30,67.063623
28.469263,29,68.248245
18.32031,19,69.792938
15.459377,16,70.449496
45.44959,46,72.335928
53.989418,54,75.162088
24.496239,25,76.281027
29.728708,30,77.508945
52.741766,53,80.385191
37.142909,38,82.031627
61.383455,61,85.24934
55.942118,56,87.537504
31.680127,32,89.492446
40.800961,41,91.174542
27.616102,28,92.321162
55.742689,56,95.368325
33.801247,34,96.762861
109.320928,110,101.960665
60.985837,61,105.037559
70.987388,71,109.125744
128.26124,128,115.553417
43.834493,44,117.358919
30.921619,31,119.894748
201.665453,201,130.081128
24.776647,25,131.101395
143.270162,143,137.660311
104.976515,105,143.47383
39.554562,41,145.145411
201.606713,201,155.097271
158.243234,160,163.641337
69.271228,70,166.587956
202.068962,201,176.904935
203.559585,201,187.411036
202.398572,201,197.39078
202.240442,201,207.098693
200.891295,201,216.738208
203.040667,201,226.421404
202.638779,201,236.878801
202.286986,201,246.70095
201.812356,201,256.456043
202.084373,201,266.342736
201.298018,201,276.105547
200.885709,201,285.848008
201.669072,201,295.587664
199.227165,201,305.260274
201.546051,201,314.694365
134.948081,137,321.724971
198.78587,201,331.682343
200.663698,201,341.177902
198.686665,201,350.527937
197.350525,201,359.99659
51.642757,53,362.163483
200.011465,201,371.826284
199.170512,201,381.182199
199.024145,201,390.573014
195.78643,201,399.917897
147.093507,152,407.067474
88.317262,92,411.288514
18.094553,19,412.159804
192.208604,201,421.415602
190.413355,201,430.710422
126.763708,135,436.709929
195.426846,201,445.823804
198.279833,201,455.020876
69.43521,72,458.383954
50.452364,51,460.930584
195.429232,201,470.081932
197.506334,201,479.441858
200.431546,201,488.9401
196.929209,201,498.355205
199.457424,201,507.490719
107.501197,111,512.50976
197.243882,201,521.601999
74.933494,77,525.259316
196.779852,201,534.684127
198.306048,201,543.950679
196.312985,201,553.150485
199.243738,201,562.497898
202.204491,201,572.013415
199.089739,201,581.392967
199.931979,201,590.668468
153.825464,156,597.501384
194.861057,201,606.760921
138.535913,140,613.484854
195.945423,201,622.607881
191.79721,201,631.686941
196.846536,201,640.690757
185.432178,191,649.383409
196.691646,201,658.586399
198.740555,201,667.929273
121.087212,123,673.51829
195.960352,201,682.771767
200.329265,201,692.147524
200.396174,201,701.572716
201.003253,201,711.010183
197.972636,201,720.404898
199.990601,201,729.883976
199.466456,201,739.360516
197.657791,201,748.685214
49.356556,50,750.822705
198.634743,201,759.977308
197.7555,201,769.248584
198.29471,201,778.493007
199.161988,201,787.892906
198.81397,201,797.129365
198.408145,201,806.450761
195.267444,201,815.833652
197.958636,201,825.158441
198.225568,201,834.491121
197.534199,201,843.774246
197.606516,201,852.95344
195.697753,201,862.121497
198.495223,201,871.227171
197.036431,201,881.026839
198.969829,201,890.44909
201.685683,201,900.037225
200.299392,201,909.324231
199.373535,201,918.535747
198.23411,201,927.755571
195.931619,201,936.852255
197.823868,201,946.180318
199.035955,201,955.47385
198.91452,201,964.831465
197.283819,201,974.078977
200.058669,201,983.395109
194.897037,201,992.785899
200.330514,201,1002.124928
200.089031,201,1011.599261
199.950403,201,1021.004293
201.135125,201,1030.391833
199.880973,201,1039.798764
201.397481,201,1049.190692
201.728302,201,1058.708754
201.727237,201,1068.367199
202.378003,201,1078.366198
202.092259,201,1088.167592
203.145565,201,1098.095739
203.027726,201,1107.952328
201.340408,201,1117.603523
202.10086,201,1127.692368
202.699522,201,1137.608036
202.341587,201,1147.269631
203.167972,201,1156.933536
202.925496,201,1166.687666
202.938671,201,1176.461287
202.911508,201,1186.284339
202.80869,201,1196.127036
202.875783,201,1205.784321
203.049707,201,1215.702357
202.216121,201,1225.3936
202.751934,201,1235.225054
201.768528,201,1245.108095
201.947245,201,1254.743737
202.177635,201,1264.234526
201.370266,201,1273.473691
198.404973,201,1282.825586
199.069181,201,1292.124544
201.402973,201,1301.630073
200.550334,201,1311.0971
199.609057,201,1320.545907
201.639513,201,1329.976175
199.287588,201,1339.170796
199.431137,201,1348.470364
197.230146,201,1357.631023
195.283456,201,1366.880951
198.372708,201,1375.99343
198.410185,201,1385.241982
199.792302,201,1394.578106
200.319375,201,1403.864495
197.95733,201,1413.278351
202.597644,201,1422.742543
201.197276,201,1432.304871
201.690574,201,1441.837448
202.880472,201,1451.681446
202.165752,201,1461.430207
201.924738,201,1471.211021
201.679092,201,1480.987902
200.274811,201,1490.508448
201.467757,201,1500.374174
202.508322,201,1510.022785
201.826625,201,1519.727389
201.255654,201,1529.49475
202.855419,201,1539.254299
203.502774,201,1549.048043
203.031363,201,1558.910021
202.724438,201,1568.928436
203.202131,201,1578.706183
200.522367,201,1588.553977
201.785465,201,1598.423673
201.572026,201,1608.119251
202.683491,201,1618.071855
203.521531,201,1627.87543
202.598581,201,1637.857788
203.809136,201,1647.977587
203.200056,201,1658.258524
203.527552,201,1668.70742
203.271971,201,1678.935461
202.758449,201,1689.559211
202.455668,201,1736.812123
201.713846,201,1747.328725
203.130043,201,1757.391855
201.965569,201,1767.326058
203.381271,201,1777.23632
202.381589,201,1787.108485
199.855825,201,1797.079655
13.496758,14,1798.427733
200.319476,201,1808.240403
200.869303,201,1818.078332
201.445764,201,1828.1401
140.836825,141,1834.764814
47.73455,50,1836.805956
85.668532,86,1841.232269
48.759708,49,1844.062361
201.209168,201,1854.117846
203.577572,201,1864.345196
203.173158,201,1875.215343
202.631601,201,1886.029083
203.111699,201,1896.66483
203.141655,201,1907.598229
202.391707,201,1918.099953
203.02634,201,1928.954974
203.456204,201,1939.855944
203.405907,201,1950.48774
202.696671,201,1960.883758
203.427517,201,1971.385767
201.878274,201,1982.481772
202.832285,201,1993.213212
203.67488,201,2003.67176
202.427756,201,2014.475084
203.047282,201,2025.407473
202.901221,201,2036.149995
59.044201,59,2039.865072
202.146198,201,2050.896259
203.415787,201,2061.837819
203.799082,201,2072.872775
203.401762,201,2083.497948
203.523916,201,2094.635044
203.64564,201,2105.871348
203.287855,201,2117.039125
203.453417,201,2128.178558
203.60147,201,2139.417452
203.003981,201,2150.547361
203.404664,201,2161.59526
203.161365,201,2172.841716
203.563963,201,2183.864776
203.773819,201,2194.993809
203.522585,201,2206.019408
203.713911,201,2216.723523
203.666196,201,2227.491079
203.798209,201,2238.276764
203.611392,201,2249.022485
203.910773,201,2259.47889
203.428875,201,2270.243398
203.788604,201,2280.668476
203.427525,201,2291.481729
203.56834,201,2302.280373
203.229038,201,2313.451957
203.714295,201,2324.633566
203.518144,201,2335.483836
203.717513,201,2346.149915
203.986923,201,2356.667732
203.820333,201,2367.150706
203.85076,201,2377.489222
204.116427,201,2387.838949
204.068064,201,2398.150386
203.801372,201,2408.354692
203.723989,201,2418.406761
203.665765,201,2428.197865
203.536135,201,2437.995938
202.963743,201,2447.60911
202.07821,201,2457.285359
201.359987,201,2466.85755
202.40492,201,2476.427041
202.321794,201,2486.123222
