#{"t_start": 1726666134.1977136, "env_id": "None"}
r,l,t
6.550684,6,58.900688
3.960209,6,59.141921
-2.852182,7,59.424172
0.092318,6,59.66768
6.340613,5,59.869883
-5.602933,1,59.910059
7.178592,5,60.112033
-9.304611,1,60.152208
5.776409,6,60.394257
-7.649916,4,60.555391
4.879378,6,60.797641
-1.151151,9,61.159734
-7.658549,3,61.280735
-13.25636,2,61.36112
1.21166,10,61.767437
-14.439166,3,61.888461
2.260855,6,62.130574
-9.907873,4,62.291246
8.587101,7,62.624576
0.896894,11,63.068421
4.879378,6,63.310485
5.242754,5,63.511363
6.704761,6,63.75399
-3.364115,7,64.129614
5.242754,5,64.332295
3.254218,6,64.574714
3.053233,5,64.775566
5.912243,6,65.017613
6.340613,5,65.220009
-9.304611,1,65.260158
5.242754,5,65.462967
2.816021,10,65.86733
2.854672,7,66.149175
5.183575,5,66.350055
5.183575,5,66.552422
5.242754,5,66.807809
5.242754,5,67.010207
0.953256,7,67.292784
4.485794,6,67.534832
3.490116,6,67.777894
5.242754,5,67.980322
7.178592,5,68.181168
5.242754,5,68.382517
4.273027,7,68.664685
5.242754,5,68.86603
3.053233,5,69.068851
6.758147,7,69.44699
3.053233,5,69.64787
5.979809,6,69.889872
-1.341393,6,70.132439
7.178592,5,70.33413
5.242754,5,70.536025
5.242754,5,70.737033
5.183575,5,70.992474
5.242742,7,71.275369
5.183575,5,71.477767
7.032722,5,71.679611
5.242754,5,71.882523
7.032722,5,72.083898
10.253529,8,72.406465
3.053233,5,72.60935
7.032722,5,72.810582
6.340613,5,73.012923
5.183575,5,73.213843
-9.304611,1,73.254483
4.485794,6,73.496202
7.178592,5,73.697115
6.078601,6,73.939162
5.183575,5,74.141031
6.340613,5,74.343869
7.178592,5,74.638054
5.183575,5,74.841043
6.340613,5,75.096205
-0.16652,7,75.378569
5.183575,5,75.580893
-7.976198,2,75.662266
6.340613,5,75.865672
7.032722,5,76.067544
3.053233,5,76.26892
6.340613,5,76.470224
6.800532,7,76.751922
7.032722,5,76.953326
5.242754,5,77.154206
9.039195,7,77.435905
3.960209,6,77.678986
6.340613,5,77.881779
3.053233,5,78.082139
5.183575,5,78.284382
6.340613,5,78.486749
-1.368075,7,78.768506
3.053233,5,78.970352
7.032722,5,79.22829
3.053233,5,79.431265
3.053233,5,79.634633
6.340613,5,79.835984
5.183575,5,80.133727
5.183575,5,80.334607
5.183575,5,80.535458
7.178592,5,80.736862
7.032722,5,80.93821
7.178592,5,81.140041
5.242754,5,81.340921
7.178592,5,81.542256
6.340613,5,81.744024
6.340613,5,81.945399
7.032722,5,82.146988
7.032722,5,82.348364
5.183575,5,82.549741
7.178592,5,82.751625
7.032722,5,82.952987
7.178592,5,83.155574
6.340613,5,83.412387
5.242754,5,83.614623
6.340613,5,83.815479
5.226974,7,84.098199
5.242754,5,84.29948
6.340613,5,84.500387
5.226974,7,84.783705
5.242754,5,84.985038
5.776409,6,85.320878
3.400506,8,85.64403
7.032722,5,85.846876
5.226974,7,86.129601
3.053233,5,86.330979
3.053233,5,86.532354
5.242754,5,86.734226
7.032722,5,86.935601
7.178592,5,87.137669
7.032722,5,87.33857
7.032722,5,87.594505
2.260855,6,87.836949
6.340613,5,88.038834
5.242754,5,88.240705
3.053233,5,88.442052
5.242754,5,88.644917
5.242754,5,88.847444
5.242754,5,89.048846
7.178592,5,89.250096
7.178592,5,89.451496
5.242754,5,89.653372
7.178592,5,89.854251
6.340613,5,90.056721
5.183575,5,90.259065
3.053233,5,90.460657
3.053233,5,90.759506
4.879378,6,91.00108
5.242754,5,91.201987
5.242754,5,91.403749
7.178592,5,91.667278
7.032722,5,91.87158
5.183575,5,92.072961
4.879378,6,92.317024
5.242754,5,92.519889
7.178592,5,92.720773
5.242754,5,92.92264
3.053233,5,93.125475
6.340613,5,93.326355
5.242754,5,93.529738
6.340613,5,93.731121
5.183575,5,93.932487
7.178592,5,94.134369
5.242754,5,94.335237
0.092318,6,94.577786
0.080685,7,94.859983
7.178592,5,95.062956
3.053233,5,95.263866
7.178592,5,95.465737
6.340613,5,95.667581
7.178592,5,96.018093
5.242754,5,96.219543
6.286771,8,96.543403
6.704761,6,96.784954
5.183575,5,96.98633
7.178592,5,97.18826
5.242754,5,97.390131
3.053233,5,97.591975
7.178592,5,97.793867
3.053233,5,97.995739
-7.658549,3,98.117259
5.183575,5,98.318167
-7.318841,1,98.358839
7.032722,5,98.55969
3.960209,6,98.80273
3.053233,5,99.00361
3.053233,5,99.205978
3.053233,5,99.408345
7.032722,5,99.609225
7.032722,5,99.811658
7.178592,5,100.068692
6.340613,5,100.269457
5.183575,5,100.470338
7.178592,5,100.672734
3.053233,5,100.875016
7.032722,5,101.07689
6.340613,5,101.371336
6.340613,5,101.574344
7.178592,5,101.776677
7.032722,5,101.978052
4.11303,6,102.220517
5.242754,5,102.422422
5.242754,5,102.624294
4.141078,6,102.866419
7.032722,5,103.068322
5.183575,5,103.269201
5.183575,5,103.471654
5.183575,5,103.674156
3.053233,5,103.87603
6.340613,5,104.129174
7.032722,5,104.33185
-0.238553,7,104.615783
5.183575,5,104.816633
7.178592,5,105.018505
7.178592,5,105.22208
5.776409,6,105.463642
6.340613,5,105.664382
5.183575,5,105.867815
5.242754,5,106.068666
7.178592,5,106.270458
