#{"t_start": 1726661770.11332, "env_id": "None"}
r,l,t
-22.519598,12,0.564482
-12.503198,4,0.726679
-4.506049,1,0.766382
-7.971773,3,0.88789
-7.496613,21,1.734761
-12.610928,2,1.816042
-14.772375,10,2.220253
-19.068104,5,2.423216
-6.924501,1,2.463888
-2.112205,19,3.238935
-13.871686,3,3.36048
-46.050916,11,3.805887
-12.610928,2,3.88671
-20.8023,7,4.213215
-28.258976,17,4.901486
-4.506049,1,4.942158
-14.025925,2,5.023502
-5.910512,2,5.105342
-20.35943,4,5.270013
-10.627835,1,5.311181
-4.506049,1,5.543595
-11.654237,1,5.58426
-30.268303,11,6.031159
-10.294394,1,6.072326
-30.34737,11,6.52202
-36.874071,8,6.84683
-5.910512,2,6.928143
-10.627835,1,6.968319
-18.897781,6,7.212351
-11.885015,2,7.293722
17.475052,15,7.902917
-15.752364,5,8.10744
-13.791612,9,8.526124
-15.459305,3,8.648142
-20.35943,4,8.810018
-20.505572,3,8.931509
6.758052,6,9.174033
-4.506049,1,9.215202
-6.924501,1,9.255856
-32.659908,15,9.864235
2.095518,15,10.475049
-12.080565,3,10.597098
-10.627835,1,10.637765
-19.74627,6,10.976905
-15.7839,3,11.098897
-6.924501,1,11.140017
-19.106533,20,11.956022
-18.294426,5,12.159411
5.729667,17,12.911628
-6.924501,1,12.95277
-14.156476,6,13.195786
-11.345819,1,13.235962
6.0336,9,13.60197
-28.016365,12,14.08877
-24.11347,3,14.21029
-13.572348,3,14.332306
-11.345819,1,14.374964
-4.506049,1,14.415634
-11.654237,1,14.456306
-6.682729,14,15.02571
-40.146309,27,16.119802
0.090635,10,16.624725
-10.294394,1,16.665373
-25.399135,15,17.385617
-8.280067,7,17.666351
-11.654237,1,17.707023
-24.810155,12,18.188171
-10.294394,1,18.228842
-14.885236,7,18.508558
-21.241301,10,18.911102
-0.711395,11,19.354071
-13.02833,2,19.436406
-6.937024,2,19.517254
-24.378384,4,19.677958
-0.288003,11,20.121083
-24.328889,6,20.361643
-15.730348,8,20.684561
-10.627835,1,20.727184
-17.894257,10,21.181386
-5.223476,18,22.004845
-10.294394,1,22.045024
-10.627835,1,22.086625
2.630299,11,22.52948
7.117378,8,22.851731
4.951315,6,23.094748
-5.910512,2,23.174604
-11.654237,1,23.215303
-34.75059,16,23.863001
-10.627835,1,23.903177
-20.851536,8,24.224141
3.657292,16,24.86925
-13.321127,6,25.112996
-11.654237,1,25.153175
-11.654237,1,25.193324
-18.030461,5,25.452028
-21.62181,5,25.654894
-25.783796,5,25.856763
-11.812631,5,26.057643
-19.391797,3,26.17853
-7.060473,13,26.701811
-43.196566,12,27.277206
-4.506049,1,27.317382
5.663876,7,27.599563
-11.345819,1,27.639733
-4.506049,1,27.682315
1.76157,20,28.488839
-1.519135,13,29.014232
-28.064085,5,29.215112
-14.025925,2,29.296925
9.716598,7,29.63895
1.946856,10,30.04125
-8.053387,24,31.005461
-14.072165,8,31.327259
-6.937024,2,31.408209
0.615003,11,31.851849
-14.224421,3,31.972376
-1.251604,14,32.632709
1.425573,12,33.116205
-11.119591,6,33.359245
-11.654237,1,33.399421
-25.783796,5,33.656757
-4.506049,1,33.697429
-11.344059,6,33.938408
-8.281147,3,34.05844
1.021688,10,34.461963
-18.897781,6,34.703021
-10.627835,1,34.743196
4.616383,7,35.025419
5.460806,6,35.267469
6.530297,6,35.510375
-14.199401,6,35.753459
-11.654237,1,35.79366
-14.750841,7,36.076351
3.293912,8,36.39875
4.187229,5,36.600126
3.029831,7,36.882379
12.747499,20,37.836032
-5.646096,16,38.484272
-6.924501,1,38.524448
-4.506049,1,38.564624
6.984538,5,38.766674
0.606454,9,39.130312
5.021583,8,39.453217
1.576134,8,39.776007
9.277274,7,40.058755
-2.333571,12,40.542355
4.357531,9,40.906412
-0.510235,12,41.39012
-6.924501,1,41.430295
1.214056,9,41.793278
4.334613,16,42.491088
8.254345,7,42.774442
9.152064,8,43.190973
1.719548,15,43.797584
6.243609,5,43.997939
14.530543,10,44.404119
9.241155,9,44.766697
5.0212,7,45.049253
9.865125,11,45.492152
1.987621,8,45.815076
2.111201,7,46.149629
4.854171,9,46.515951
3.269957,8,46.838846
-10.294394,1,46.879518
5.634683,6,47.12107
-7.016016,3,47.242096
-3.165042,12,47.725921
3.731484,8,48.048773
-10.48174,5,48.345822
3.764247,10,48.74858
12.110702,6,48.991613
5.992542,5,49.192022
-11.345819,1,49.232201
6.243609,5,49.434541
1.515068,7,49.717756
2.465877,10,50.122025
5.992542,5,50.374954
2.802266,11,50.821386
6.243609,5,51.022295
4.533905,8,51.344168
-9.116732,4,51.506883
2.123994,6,51.748408
6.984538,5,51.950569
6.243609,5,52.153432
-0.966409,9,52.516452
-14.000883,6,52.7585
6.470897,17,53.447067
-4.506049,1,53.488236
6.925487,8,53.913224
3.667714,6,54.154746
3.135979,7,54.491484
7.743637,7,54.77511
4.68406,8,55.099714
29.651623,11,55.543715
10.325523,6,55.786753
-0.01326,8,56.109673
6.984538,5,56.310575
7.704803,5,56.511951
13.54309,10,56.914946
4.37116,8,57.23781
6.963305,7,57.520531
-6.148805,14,58.086962
11.585419,7,58.368718
-2.776775,9,58.783345
11.856316,7,59.162277
4.422519,6,59.404817
-4.834946,10,59.808568
5.992542,5,60.011063
1.816717,9,60.373612
10.497208,7,60.656854
-1.792011,12,61.13993
6.243609,5,61.342794
5.908677,6,61.585366
-7.016016,3,61.706392
6.984538,5,61.908263
20.29952,14,62.472202
-4.506049,1,62.512406
5.992542,5,62.765838
6.243609,5,62.970163
7.33591,6,63.212667
9.289094,6,63.4548
-3.489272,9,63.818413
6.14804,7,64.101578
3.029831,7,64.481199
4.187229,5,64.683504
19.931347,7,64.964885
11.956162,9,65.329106
4.187229,5,65.533077
1.961089,6,65.774628
6.984538,5,65.975012
5.661496,6,66.215075
6.243609,5,66.416451
6.758052,6,66.658723
6.243609,5,66.860621
6.900763,11,67.357306
-3.952759,12,67.840932
6.243609,5,68.043768
7.847972,5,68.243686
3.738963,9,68.608721
2.539993,8,68.931594
6.850763,6,69.173172
10.820181,8,69.496104
3.239616,8,69.914162
-4.506049,1,69.954337
6.108086,6,70.196198
4.4793,7,70.477929
6.984538,5,70.679671
5.992542,5,70.882039
6.568443,6,71.178204
-11.345819,1,71.217884
15.786603,9,71.580487
-10.294394,1,71.621158
7.847972,5,71.82449
3.712185,8,72.145811
5.872809,8,72.469175
-5.910512,2,72.549551
5.509238,8,72.872451
7.5315,6,73.114991
4.187229,5,73.317334
6.628205,6,73.55992
4.187229,5,73.762287
11.921537,8,74.084715
13.818075,6,74.326155
12.110702,6,74.567209
7.847972,5,74.769605
-0.319268,9,75.228759
1.659469,12,75.805548
-7.016016,3,75.926571
4.407764,8,76.24854
7.704803,5,76.451405
-14.432793,3,76.571957
13.818075,6,76.814972
16.621158,9,77.177309
-7.016016,3,77.299224
7.847972,5,77.500134
-5.853943,10,77.903645
11.243353,7,78.185435
7.722692,8,78.507763
-4.506049,1,78.548435
7.010692,7,78.83153
1.591401,7,79.113667
7.743637,7,79.465989
4.422519,6,79.708069
4.585098,8,80.030433
49.725441,17,80.811041
6.504339,8,81.1349
6.568443,6,81.37695
7.847972,5,81.579317
5.992542,5,81.780282
4.187229,5,81.982649
6.243609,5,82.184053
6.243609,5,82.385391
3.31602,7,82.667614
32.157892,9,83.029629
9.289094,6,83.272202
25.157446,9,83.708982
6.568443,6,83.952421
12.110702,6,84.193973
-10.627835,1,84.234646
-10.294394,1,84.274821
5.992542,5,84.476397
4.187229,5,84.677745
3.975708,6,84.919837
18.731878,8,85.241673
7.847972,5,85.442745
0.696409,7,85.820521
4.187229,5,86.021401
10.820181,8,86.343306
6.984538,5,86.54617
6.243609,5,86.749019
21.935944,10,87.152783
1.912473,7,87.436855
6.984538,5,87.63818
6.524997,7,88.096512
25.107702,12,88.582738
31.003541,12,89.071244
9.506875,7,89.353904
6.015382,7,89.635655
10.325523,6,89.877383
13.818075,6,90.120916
10.325523,6,90.362908
9.249251,8,90.685871
13.818075,6,90.926404
5.341703,7,91.304627
32.888364,12,91.787995
10.731922,11,92.480696
9.990592,7,92.762366
10.717446,8,93.084159
6.984538,5,93.285524
-13.121592,5,93.488908
10.717446,8,93.811201
-8.281147,3,93.93272
13.818075,6,94.175826
7.704803,5,94.37716
32.152614,14,94.94314
6.984538,5,95.143845
4.187229,5,95.345716
17.197059,9,95.707788
-10.294394,1,95.748929
3.533661,27,97.187246
6.243609,5,97.388646
6.847052,6,97.630198
69.16476,23,98.556697
22.100886,9,98.918746
18.489353,8,99.241223
83.946041,27,100.333842
53.346656,22,101.474585
11.775089,6,101.717133
9.438418,11,102.161808
10.325523,6,102.499744
67.603675,27,103.590957
57.170317,16,104.236643
85.116193,24,105.451634
6.847052,6,105.692701
12.166699,8,106.014672
19.449926,7,106.296399
18.950626,10,106.700126
10.325523,6,106.941631
55.099216,14,107.505199
23.561313,20,108.405171
6.847052,6,108.64917
97.338532,27,109.991461
10.810393,11,110.436279
4.187229,5,110.637606
5.992542,5,110.838461
55.927665,22,111.728448
72.67162,27,112.817232
70.01142,27,114.256343
52.344704,19,115.023182
51.144673,16,115.669293
105.387909,25,116.67719
37.044246,16,117.323486
37.590945,19,118.091314
23.296561,9,118.705446
82.148302,27,119.89439
82.325935,27,120.985839
6.243609,5,121.189851
21.145071,10,121.599634
98.023455,23,122.53161
7.704803,5,122.982604
88.96819,20,123.791299
37.77865,27,124.981593
13.648949,6,125.223613
18.305678,16,125.87247
59.25062,17,126.55997
85.743276,27,127.898849
22.571268,9,128.262417
18.143126,8,128.585808
20.624722,15,129.191189
23.774579,17,129.876139
12.507747,27,131.060902
78.925253,27,132.406933
85.736777,27,133.497166
121.549342,27,134.589458
110.131785,26,135.639387
-11.911088,2,136.074129
22.807527,19,136.844302
105.470821,27,137.93547
35.373367,13,138.46015
93.523904,27,139.549272
62.983998,23,140.729667
-4.062301,15,141.338668
42.520655,20,142.241811
64.774317,20,143.050331
32.209855,15,143.655352
63.348859,18,144.382479
26.584974,18,145.360767
22.958418,12,145.844352
17.604461,9,146.207893
112.306768,27,147.3925
115.831449,27,148.481807
87.048578,27,149.826976
46.779101,18,150.552544
100.234784,27,151.643497
94.129325,22,152.625618
59.050822,27,153.961492
83.165318,27,155.049997
79.320282,27,156.147087
80.357074,27,157.239447
102.432788,27,158.671469
-5.910512,2,158.752289
62.893273,27,159.849559
21.111477,11,160.293503
49.887625,18,161.018654
108.724984,23,162.196067
60.294869,17,162.883427
-8.230143,12,163.374336
-9.116732,4,163.536048
22.867059,13,164.166069
33.308371,14,164.7344
87.288556,27,165.823014
135.449163,27,167.155405
75.49355,27,168.244318
18.5446,13,168.768123
46.038013,27,169.959558
52.236551,27,171.29967
122.283957,27,172.392305
111.831619,27,173.480308
69.416062,19,174.246719
68.028686,21,175.450386
59.354679,27,176.545175
115.932747,27,177.636912
49.860574,16,178.280766
86.985108,27,179.628699
99.579566,27,180.811572
52.013124,27,181.899146
-10.294394,1,181.939819
84.191684,27,183.032594
119.010317,27,184.36923
121.675578,27,185.455968
51.103239,27,186.637641
3.667714,6,186.880699
67.457835,26,187.932409
84.235717,27,189.276404
18.489353,8,189.599152
127.982904,27,190.690053
113.703616,27,191.877141
61.655007,27,193.216897
53.64076,27,194.308469
78.899043,27,195.397628
102.251141,27,196.486027
48.681908,15,197.336863
33.947946,18,198.165086
83.672328,27,199.25444
94.174683,27,200.34366
92.40344,20,201.151643
118.229418,27,202.490297
117.242309,27,203.672787
123.78419,27,204.762227
88.029357,27,206.103183
12.166699,8,206.425993
34.817013,12,206.910233
130.628701,27,208.000334
9.096468,9,208.363382
116.478088,27,209.550996
132.678091,27,210.886423
102.047579,27,211.982968
114.068973,27,213.072644
-7.944525,4,213.23434
35.708298,12,213.718905
