#{"t_start": 1726729018.4628422, "env_id": "None"}
r,l,t
-206.335507,22,0.949692
-45.275191,22,1.826592
-333.501825,22,2.70327
-60.872049,22,3.577248
-177.485524,22,4.613783
-142.013896,22,5.580246
-169.468883,22,6.458441
-140.174314,22,7.341873
-63.442247,22,8.218919
-97.57335,22,9.241351
-143.875535,22,10.118763
-84.463457,22,11.091112
-110.670601,22,11.968189
-66.488651,22,12.997566
-68.363017,22,13.883288
-60.537048,22,14.762317
-90.328778,22,15.644498
-81.862577,22,16.616163
-48.737418,22,17.637765
-47.287103,22,18.524681
-49.125313,22,19.407778
-70.464115,22,20.287586
-47.989829,22,21.316972
-59.885907,22,22.280473
-58.762277,22,23.162804
-47.53287,22,24.042428
-50.286051,22,24.917848
-99.005702,22,25.946553
-43.72714,22,26.82375
-47.646859,22,27.797019
-48.992171,22,28.680256
-97.199332,22,29.706769
-48.971334,22,30.589647
-46.764607,22,31.467544
-45.940351,22,32.433044
-44.433133,22,33.311837
-43.390991,22,34.340658
-43.183105,22,35.218751
-46.053001,22,36.09925
-44.148913,22,36.977118
-47.885067,22,38.091862
-46.287285,22,38.972631
-42.018299,22,39.851027
-42.980549,22,40.730794
-46.446595,22,41.611122
-43.44019,22,42.635014
-43.114106,22,43.604804
-45.22584,22,44.484672
-43.147896,22,45.364871
-43.978747,22,46.243404
-52.754311,22,47.2581
-42.822344,22,48.138283
-43.5058,22,49.107832
-45.100319,22,49.987398
-45.980695,22,51.016314
-48.833949,22,51.896223
-49.256705,22,52.777193
-45.214171,22,53.653094
-44.253035,22,54.619759
-43.646986,22,55.64548
-46.537318,22,56.524599
-42.331808,22,57.403268
-45.061372,22,58.280844
-45.897656,22,59.303222
-44.159442,22,60.272059
-45.464832,22,61.154201
-48.150576,22,62.034041
-42.679298,22,62.911
-41.248379,22,63.930028
-42.949599,22,64.898968
-42.362131,22,65.789613
-42.297014,22,66.673749
-42.127075,22,67.699325
-44.86713,22,68.576243
-42.750533,22,69.461083
-42.369915,22,70.431749
-50.441378,22,71.310116
-47.243751,22,72.337371
-43.847224,22,73.215756
-44.853348,22,74.094576
-43.045411,22,74.975902
-43.57156,22,76.080008
-44.365257,22,76.964852
-43.917822,22,77.842668
-43.833347,22,78.726887
-43.433924,22,79.607762
-43.005793,22,80.624392
-42.994014,22,81.592047
-41.934869,22,82.477044
-43.647495,22,83.354883
-44.061363,22,84.383631
-43.074851,22,85.259604
-42.14949,22,86.141339
-44.8111,22,87.109581
