#{"t_start": 1726733228.8679178, "env_id": "None"}
r,l,t
-53.823639,22,0.917956
-142.934847,22,1.794885
-253.711658,22,2.669087
-84.132607,22,3.545425
-59.640075,22,4.579595
-386.808088,22,5.545291
-83.054288,22,6.419483
-270.933911,22,7.29748
-112.181908,22,8.175535
-84.36355,22,9.202279
-161.062109,22,10.083735
-104.689979,22,11.047842
-52.839546,22,11.925206
-282.400306,22,12.951005
-50.502032,22,13.828265
-99.483205,22,14.707712
-78.455225,22,15.585013
-92.156356,22,16.554686
-62.885461,22,17.588231
-55.572777,22,18.463579
-66.310893,22,19.343004
-53.634337,22,20.223936
-57.385466,22,21.249667
-98.335537,22,22.217532
-58.123014,22,23.093847
-57.580102,22,23.969329
-58.007222,22,24.847754
-78.293439,22,25.866431
-62.292652,22,26.740939
-60.861506,22,27.708036
-51.140105,22,28.585628
-52.559377,22,29.62219
-50.675142,22,30.500978
-46.067769,22,31.377899
-55.225114,22,32.348589
-46.477173,22,33.225318
-59.154282,22,34.257058
-87.123824,22,35.138351
-66.423162,22,36.021139
-69.436041,22,36.897215
-56.709572,22,38.01631
-52.079754,22,38.895567
-47.585672,22,39.774728
-47.046729,22,40.655199
-49.81068,22,41.535056
-48.057642,22,42.555634
-55.579287,22,43.518224
-45.120113,22,44.397241
-48.963495,22,45.272461
-46.358434,22,46.151307
-49.461186,22,47.173965
-49.835249,22,48.054917
-54.610119,22,49.0303
-47.587679,22,49.907702
-50.025598,22,50.927253
-50.020603,22,51.806756
-56.433032,22,52.688744
-46.708718,22,53.566308
-50.673496,22,54.535132
-51.119472,22,55.557061
-49.240416,22,56.439536
-44.907541,22,57.31193
-44.793064,22,58.19447
-47.64197,22,59.2189
-53.097621,22,60.184204
-49.571104,22,61.062098
-50.237216,22,61.942194
-49.367065,22,62.817971
-52.796207,22,63.842052
-48.247202,22,64.807285
-45.350544,22,65.684221
-51.336214,22,66.562553
-45.866592,22,67.586473
-49.543756,22,68.464914
-46.840787,22,69.341674
-45.055837,22,70.305416
-46.458557,22,71.187335
-50.087995,22,72.206873
-46.603285,22,73.085159
-45.363181,22,73.960584
-47.943253,22,74.839609
-46.60865,22,75.952468
-47.401304,22,76.830569
-47.282062,22,77.70946
-45.884725,22,78.586607
-47.64636,22,79.462119
-48.561154,22,80.485181
-47.285216,22,81.453142
-45.567145,22,82.330317
-45.275692,22,83.208205
-47.795724,22,84.22449
-48.626038,22,85.101454
-48.532759,22,85.981642
-47.998568,22,86.953632
-47.209074,22,87.83362
-46.542185,22,88.852489
-47.963578,22,89.734144
-50.733377,22,90.613485
-47.229793,22,91.582098
-46.337701,22,92.460004
-46.246022,22,93.481392
-47.391387,22,94.358572
-46.982994,22,95.234508
-51.848705,22,96.111918
-50.273323,22,97.216353
-49.653215,22,98.093503
-47.266231,22,98.968028
-47.256051,22,99.846495
-45.305902,22,100.723664
-46.300331,22,101.736986
-45.310619,22,102.706512
-51.782233,22,103.58917
-45.813464,22,104.465576
-50.876388,22,105.489371
-51.931009,22,106.36476
-47.707883,22,107.2421
-45.127941,22,108.201691
-48.001026,22,109.083494
-49.505274,22,110.107033
-47.207078,22,110.986418
-46.612248,22,111.865873
-49.093935,22,112.743032
-56.313984,22,113.849608
-49.886229,22,114.731937
-46.290027,22,115.608866
-49.169519,22,116.49234
-49.108553,22,117.371856
-47.064729,22,118.389998
-52.488821,22,119.35672
-50.172371,22,120.234972
-57.065373,22,121.110245
-45.745624,22,122.135776
-48.182849,22,123.017337
-46.326739,22,123.985561
-44.852197,22,124.863887
-46.468858,22,125.742815
-46.671904,22,126.761138
-49.663915,22,127.635726
-48.660761,22,128.51799
-45.15037,22,129.482726
-47.877489,22,130.50324
-46.410004,22,131.379488
-47.234762,22,132.255858
-46.240209,22,133.133368
-46.768115,22,134.0128
-47.887183,22,135.119783
-49.732228,22,135.997613
-46.98514,22,136.873635
-45.319106,22,137.751374
-49.02692,22,138.628131
-46.440291,22,139.644893
-46.335773,22,140.609775
-46.441566,22,141.489175
-51.974925,22,142.366884
-45.575604,22,143.394645
-48.699529,22,144.269232
-48.493062,22,145.15072
-47.501014,22,146.114898
-45.50841,22,146.99629
-49.456862,22,148.018572
-47.722278,22,148.898663
-46.952939,22,149.777889
-44.879104,22,150.741489
-47.148437,22,151.771724
-45.413452,22,152.645651
-48.90254,22,153.522623
-46.219707,22,154.40006
-50.686289,22,155.277956
-48.709871,22,156.392622
-44.365367,22,157.269483
-46.968871,22,158.151036
-45.8556,22,159.027318
-46.391729,22,160.053087
-47.119173,22,160.927987
-47.333765,22,161.894659
-47.319853,22,162.768883
-46.254792,22,163.645511
-45.365987,22,164.667042
-46.504135,22,165.543822
-49.75091,22,166.422211
-46.87045,22,167.391401
-51.818166,22,168.413695
-47.196933,22,169.289283
-46.057537,22,170.166591
-47.141545,22,171.04493
-48.241359,22,171.922968
-48.733699,22,173.025575
-51.340745,22,173.900938
-45.633361,22,174.778857
-47.712982,22,175.655331
-45.683893,22,176.676903
-48.610848,22,177.557137
-45.537939,22,178.522591
-49.781309,22,179.400695
-47.607539,22,180.281944
-45.55973,22,181.295116
-46.003658,22,182.17619
-46.983864,22,183.138605
-49.705475,22,184.020171
-48.158273,22,184.895987
-45.720227,22,185.918075
-47.818758,22,186.794771
-46.226944,22,187.679991
-46.244137,22,188.644775
-46.229608,22,189.66001
-46.077315,22,190.538405
-46.590135,22,191.420867
-46.083941,22,192.299414
-49.6655,22,193.176287
-45.162006,22,194.287309
-51.077634,22,195.166364
-45.537429,22,196.042799
-45.198158,22,196.919312
-49.654095,22,197.935052
-47.461413,22,198.814091
-47.859926,22,199.774274
-46.181814,22,200.653689
-45.832153,22,201.530269
-46.907329,22,202.547417
-46.449721,22,203.424802
-47.819829,22,204.305346
-47.175929,22,205.274537
-49.09649,22,206.291317
-46.84031,22,207.168
-48.472802,22,208.047414
-46.75995,22,208.925138
-47.207169,22,209.890944
-46.772636,22,210.906238
-46.903813,22,211.785817
-46.061248,22,212.663233
-44.767076,22,213.541504
-47.427046,22,214.556561
-45.402652,22,215.518069
-46.0344,22,216.395471
-48.108972,22,217.276934
-46.717269,22,218.153302
-45.955603,22,219.171463
-46.781749,22,220.049329
-45.207403,22,221.014031
-44.554647,22,221.891103
-49.287476,22,222.909764
-47.138565,22,223.786054
-49.914702,22,224.662678
-44.635178,22,225.540619
-46.304447,22,226.509682
-46.30595,22,227.534735
-46.334129,22,228.41261
-46.038939,22,229.287031
-47.754135,22,230.169049
-45.754306,22,231.048173
-49.452534,22,232.153074
-51.689078,22,233.02939
-44.034701,22,233.905327
-46.428907,22,234.781627
-45.152425,22,235.805218
-45.203482,22,236.682657
-49.704304,22,237.645827
-48.997458,22,238.524344
-50.643473,22,239.403598
-47.765714,22,240.420673
-48.801832,22,241.296684
-48.95906,22,242.269076
-48.496909,22,243.149676
-53.424627,22,244.162487
-48.663772,22,245.039821
-47.87042,22,245.921582
-47.025492,22,246.799547
-46.425316,22,247.768443
-45.8003,22,248.783674
-48.389624,22,249.665571
-52.249993,22,250.543054
-47.944742,22,251.419626
-48.829,22,252.442344
-48.698138,22,253.408047
-52.066299,22,254.289323
-50.644285,22,255.168198
-47.870253,22,256.048692
-64.387843,22,257.061426
-45.737404,22,257.939844
-96.961191,22,258.905919
-56.981982,22,259.783127
-60.372853,22,260.797439
-46.844135,22,261.671889
-52.475028,22,262.547692
-49.93046,22,263.427096
-50.76949,22,264.391721
-50.304866,22,265.418053
-47.357521,22,266.29374
-47.167996,22,267.173159
-53.011695,22,268.050532
-51.624389,22,269.170129
-48.839722,22,270.049518
-52.09982,22,270.927883
-47.763513,22,271.805936
-49.134913,22,272.6831
-46.533748,22,273.705893
-49.133416,22,274.674346
-45.527447,22,275.548736
-54.077005,22,276.430439
-48.446322,22,277.311021
